Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2006-BLG-146,BLG103.5,136201,17:56:14.53,-29:51:23.2,2453837.842,2006-04-12.34,1.208,1.065,1.299,0.284,1.0,17.37,17.37,269.06054166666667,-29.856444444444445
2006-BLG-147,BLG129.6,77175,17:43:00.73,-34:05:45.0,2453838.207,2006-04-12.71,12.538,0.066,15.147,2.951,0.502,19.697,20.446,265.7530416666666,-34.09583333333334
2006-BLG-148,BLG182.3,148807,17:58:36.91,-30:32:03.9,2453838.831,2006-04-13.33,10.436,0.100,10.072,2.508,0.732,19.633,19.972,269.6537916666666,-30.53441666666667
2006-BLG-149,BLG189.5,10999,18:00:40.07,-29:54:20.6,2453837.832,2006-04-12.33,12.902,0.106,9.508,2.445,0.062,17.265,20.293,270.1669583333333,-29.90572222222222
2006-BLG-150,BLG195.2,91155,17:54:58.81,-29:20:47.6,2453844.443,2006-04-18.94,17.803,0.728,1.633,0.533,1.0,18.365,18.365,268.7450416666666,-29.346555555555554
2006-BLG-151,BLG205.1,20182,17:58:02.57,-29:09:01.0,2453852.895,2006-04-27.39,46.858,0.959,1.372,0.344,0.162,14.407,16.383,269.5107083333333,-29.150277777777777
2006-BLG-152,BLG234.3,78703,18:06:03.87,-27:03:56.1,2453851.083,2006-04-25.58,27.785,0.192,5.284,1.807,0.236,17.365,18.934,271.516125,-27.065583333333333
2006-BLG-153,BLG234.4,165434,18:05:49.78,-26:48:32.8,2453850.906,2006-04-25.41,22.561,0.330,3.149,1.245,1.0,19.19,19.19,271.45741666666663,-26.80911111111111
2006-BLG-154,BLG235.4,34815,18:08:47.67,-26:55:26.4,2453844.533,2006-04-19.03,15.407,0.045,22.372,3.374,0.158,17.661,19.667,272.19862499999994,-26.924
2006-BLG-155,BLG182.1,69625,17:58:43.31,-30:54:29.4,2453842.539,2006-04-17.04,18.938,0.277,3.715,1.425,1.0,19.563,19.563,269.68045833333326,-30.908166666666666
2006-BLG-156,BLG217.5,45913,18:04:06.81,-28:04:20.0,2453853.172,2006-04-27.67,47.208,0.055,18.043,3.141,0.057,17.232,20.344,271.0283749999999,-28.072222222222223
2006-BLG-157,BLG241.8,39032,18:05:49.78,-26:48:32.8,2453850.284,2006-04-24.78,52.226,0.109,9.241,2.414,0.288,19.247,20.601,271.45741666666663,-26.80911111111111
2006-BLG-158,BLG219.1,89139,18:11:08.76,-28:29:49.1,2453895.714,2006-06-09.21,73.462,0.406,2.613,1.043,1.0,19.218,19.218,272.78649999999993,-28.496972222222222
2006-BLG-159,BLG242.7,117402,18:08:08.37,-26:34:15.3,2453842.399,2006-04-16.90,4.202,0.902,1.422,0.382,1.0,18.845,18.845,272.03487499999994,-26.570916666666665
2006-BLG-160,BLG164.7,48146,17:54:33.36,-31:55:00.4,2453864.892,2006-05-09.39,30.104,0.906,1.418,0.380,1.0,18.449,18.449,268.63899999999995,-31.916777777777778
2006-BLG-161,BLG207.6,147804,18:02:08.56,-28:46:20.9,2453842.77,2006-04-17.27,10.490,0.383,2.755,1.100,1.0,18.817,18.817,270.53566666666666,-28.77247222222222
2006-BLG-162,BLG224.2,66853,18:02:30.61,-27:48:19.5,2453844.741,2006-04-19.24,7.421,0.343,3.045,1.209,1.0,19.421,19.421,270.6275416666667,-27.805416666666666
2006-BLG-163,BLG180.6,87738,17:51:20.34,-30:33:21.9,2453844.265,2006-04-18.77,4.830,0.826,1.501,0.441,1.0,18.471,18.471,267.83475,-30.556083333333333
2006-BLG-164,BLG224.6,105702,18:00:47.72,-27:35:43.5,2453861.614,2006-05-06.11,19.391,0.843,1.482,0.427,1.0,17.716,17.716,270.1988333333333,-27.595416666666665
2006-BLG-165,BLG233.6,67993,18:01:57.64,-27:00:54.6,2453848.555,2006-04-23.05,27.831,0.095,10.532,2.556,0.207,19.362,21.072,270.49016666666665,-27.015166666666666
2006-BLG-166,BLG148.2,93487,17:53:04.83,-33:04:49.4,2453845.457,2006-04-19.96,5.100,0.325,3.195,1.261,1.0,18.941,18.941,268.27012499999995,-33.08038888888889
2006-BLG-167,BLG164.8,14941,17:54:36.82,-32:06:30.4,2453847.737,2006-04-22.24,10.570,0.209,4.863,1.717,0.275,18.775,20.177,268.6534166666666,-32.108444444444444
2006-BLG-168,BLG215.7,158097,18:00:06.68,-28:20:15.9,2453905.509,2006-06-19.01,84.183,0.152,6.625,2.053,0.521,18.381,19.089,270.02783333333326,-28.33775
2006-BLG-169,BLG100.7,3920,17:49:48.01,-30:07:54.7,2453848.212,2006-04-22.71,3.319,0.489,2.223,0.867,1.0,19.572,19.572,267.45004166666666,-30.13186111111111
2006-BLG-170,BLG155.7,85867,17:51:17.87,-32:28:28.5,2453845.799,2006-04-20.30,9.427,0.435,2.459,0.977,1.0,19.266,19.266,267.8244583333333,-32.474583333333335
2006-BLG-171,BLG179.3,131708,17:51:20.34,-30:33:21.9,2453844.805,2006-04-19.30,4.283,0.735,1.622,0.525,1.0,18.502,18.502,267.83475,-30.556083333333333
2006-BLG-172,BLG207.4,188237,18:03:08.59,-28:36:24.2,2453852.455,2006-04-26.95,6.166,0.683,1.709,0.582,1.0,18.128,18.128,270.7857916666666,-28.606722222222224
2006-BLG-173,BLG232.7,83775,17:59:18.99,-27:10:33.7,2453852.332,2006-04-26.83,12.954,0.530,2.080,0.795,1.0,19.239,19.239,269.829125,-27.17602777777778
2006-BLG-174,BLG188.6,151325,17:58:54.76,-29:58:38.8,2453854.125,2006-04-28.62,23.324,0.112,8.961,2.381,0.258,17.856,19.329,269.7281666666666,-29.977444444444444
2006-BLG-175,BLG190.6,91845,18:03:24.92,-29:58:52.6,2453849.731,2006-04-24.23,6.201,1.015,1.331,0.311,1.0,17.496,17.496,270.8538333333333,-29.981277777777777
2006-BLG-176,BLG233.3,137315,18:03:43.18,-26:57:35.7,2453847.69,2006-04-22.19,4.761,0.827,1.500,0.440,1.0,18.447,18.447,270.92991666666666,-26.959916666666665
2006-BLG-177,BLG180.6,12796,17:51:47.69,-30:37:56.3,2453850.512,2006-04-25.01,11.952,0.721,1.643,0.539,1.0,18.63,18.63,267.94870833333334,-30.632305555555558
2006-BLG-178,BLG182.1,48833,17:58:18.02,-30:53:27.4,2453868.395,2006-05-12.89,11.408,0.289,3.565,1.380,1.0,16.364,16.364,269.5750833333333,-30.890944444444443
2006-BLG-179,BLG182.6,45359,17:56:44.69,-30:35:19.6,2453849.983,2006-04-24.48,20.224,0.231,4.421,1.614,0.124,18.107,20.373,269.1862083333333,-30.588777777777775
2006-BLG-180,BLG189.6,32889,18:01:20.70,-30:03:12.8,2453878.167,2006-05-22.67,18.456,0.385,2.737,1.093,0.866,16.504,16.66,270.33624999999995,-30.053555555555555
2006-BLG-181,BLG214.8,107244,17:56:18.24,-28:29:31.2,2453859.533,2006-05-04.03,55.726,0.056,17.799,3.126,0.344,19.37,20.528,269.07599999999996,-28.492
2006-BLG-182,BLG148.2,58497,17:53:15.15,-33:06:16.3,2453848.455,2006-04-22.95,18.170,0.604,1.873,0.681,1.0,19.785,19.785,268.31312499999996,-33.10452777777778
2006-BLG-183,BLG155.2,71578,17:53:13.88,-32:31:01.7,2453850.935,2006-04-25.43,10.374,1.195,1.231,0.226,1.0,18.967,18.967,268.3078333333333,-32.51713888888889
2006-BLG-184,BLG157.1,47062,17:58:03.89,-32:40:53.3,2453851.044,2006-04-25.54,26.892,0.084,11.965,2.695,0.198,19.826,21.586,269.5162083333333,-32.68147222222222
2006-BLG-185,BLG198.4,94262,18:10:37.07,-29:13:11.4,2453854.551,2006-04-29.05,7.502,0.197,5.138,1.777,0.192,17.264,19.056,272.6544583333333,-29.21983333333333
2006-BLG-186,BLG226.8,122655,18:06:55.90,-27:53:26.0,2453861.101,2006-05-05.60,22.653,0.538,2.054,0.781,1.0,19.683,19.683,271.73291666666665,-27.890555555555554
2006-BLG-187,BLG104.5,98344,17:57:47.77,-29:14:18.4,2453850.051,2006-04-24.55,9.764,0.793,1.541,0.469,1.0,18.845,18.845,269.44904166666663,-29.238444444444447
2006-BLG-188,BLG104.8,182053,17:58:52.12,-29:39:16.8,2453875.48,2006-05-19.98,18.991,0.402,2.635,1.052,1.0,17.674,17.674,269.7171666666666,-29.654666666666664
2006-BLG-189,BLG147.8,177186,17:49:42.30,-33:11:10.8,2453874.766,2006-05-19.27,56.994,0.244,4.195,1.557,0.126,17.535,19.787,267.42625,-33.18633333333333
2006-BLG-190,BLG205.2,11905,17:57:42.06,-29:01:29.2,2453853.614,2006-04-28.11,3.812,1.130,1.262,0.253,1.0,18.413,18.413,269.42524999999995,-29.02477777777778
2006-BLG-191,BLG206.5,78267,17:59:28.82,-28:41:05.2,2453856.544,2006-05-01.04,28.757,0.041,24.170,3.458,0.204,19.513,21.24,269.8700833333333,-28.68477777777778
2006-BLG-192,BLG208.2,161306,18:05:30.34,-28:54:29.8,2453900.149,2006-06-13.65,105.192,0.388,2.721,1.087,1.0,19.768,19.768,271.3764166666666,-28.908277777777776
2006-BLG-193,BLG214.3,177964,17:58:09.47,-28:10:18.6,2453854.259,2006-04-28.76,3.482,0.767,1.576,0.494,1.0,18.674,18.674,269.5394583333333,-28.171833333333336
2006-BLG-194,BLG100.4,56397,17:51:24.69,-29:46:16.8,2453878.952,2006-05-23.45,48.331,0.912,1.413,0.375,1.0,18.718,18.718,267.852875,-29.77133333333333
2006-BLG-195,BLG148.6,54568,17:51:52.11,-32:58:54.0,2453859.571,2006-05-04.07,8.275,0.205,4.958,1.738,1.0,19.0,19.0,267.967125,-32.98166666666667
2006-BLG-196,BLG156.2,86305,17:55:26.03,-32:29:49.4,2453853.187,2006-04-27.69,24.723,1.289,1.194,0.192,1.0,18.323,18.323,268.8584583333333,-32.497055555555555
2006-BLG-197,BLG194.4,19686,17:52:03.93,-29:14:39.0,2453868.817,2006-05-13.32,21.120,1.764,1.087,0.090,1.0,16.546,16.546,268.016375,-29.24416666666667
2006-BLG-198,BLG194.5,26225,17:50:47.40,-29:12:07.1,2453849.921,2006-04-24.42,11.579,0.043,23.015,3.405,0.653,20.307,20.77,267.69749999999993,-29.20197222222222
2006-BLG-199,BLG216.8,97293,18:01:25.74,-28:30:41.0,2453877.772,2006-05-22.27,51.495,0.217,4.691,1.678,0.452,19.447,20.309,270.35724999999996,-28.511388888888888
2006-BLG-200,BLG101.7,107100,17:53:27.45,-29:56:10.1,2453871.071,2006-05-15.57,86.473,0.327,3.176,1.255,0.059,17.059,20.129,268.364375,-29.936138888888888
2006-BLG-201,BLG101.8,156000,17:52:53.60,-30:02:18.5,2453868.097,2006-05-12.60,49.400,0.627,1.820,0.650,1.0,19.447,19.447,268.22333333333336,-30.038472222222225
2006-BLG-202,BLG104.5,184409,17:58:40.47,-29:11:52.6,2453864.14,2006-05-08.64,34.004,0.927,1.399,0.365,1.0,19.057,19.057,269.66862499999996,-29.197944444444445
2006-BLG-203,BLG171.4,59673,17:53:35.41,-31:01:25.2,2453855.269,2006-04-29.77,3.114,1.380,1.164,0.165,1.0,16.892,16.892,268.3975416666666,-31.023666666666667
2006-BLG-204,BLG183.4,174030,18:01:23.53,-30:22:12.7,2453883.164,2006-05-27.66,16.983,1.136,1.259,0.250,1.0,16.564,16.564,270.34804166666663,-30.370194444444444
2006-BLG-205,BLG188.8,76498,17:58:37.76,-30:18:36.1,2453856.077,2006-04-30.58,5.216,0.624,1.827,0.655,1.0,19.075,19.075,269.65733333333327,-30.31002777777778
2006-BLG-206,BLG224.8,56030,18:00:43.13,-27:57:27.2,2453855.014,2006-04-29.51,4.565,0.570,1.962,0.732,1.0,19.117,19.117,270.17970833333334,-27.957555555555555
2006-BLG-207,BLG225.1,63541,18:05:11.53,-27:57:24.4,2453861.696,2006-05-06.20,-,-,-,-,1.0,19.069,19.069,271.2980416666666,-27.956777777777777
2006-BLG-208,BLG101.1,234391,17:54:34.03,-29:59:51.4,2453861.142,2006-05-05.64,17.975,0.117,8.558,2.331,0.173,18.595,20.501,268.6417916666666,-29.997611111111112
2006-BLG-209,BLG139.4,35318,17:48:04.41,-33:24:02.8,2453857.148,2006-05-01.65,4.605,0.342,3.047,1.210,1.0,19.717,19.717,267.018375,-33.400777777777776
2006-BLG-210,BLG188.2,193816,18:00:12.07,-30:05:16.0,2453857.489,2006-05-01.99,4.515,0.549,2.022,0.764,1.0,18.253,18.253,270.0502916666666,-30.087777777777777
2006-BLG-211,BLG122.5,101262,17:47:55.95,-34:32:07.2,2453859.295,2006-05-03.79,23.474,0.093,10.758,2.579,0.21,19.873,21.57,266.98312500000003,-34.535333333333334
2006-BLG-212,BLG182.6,14365,17:57:03.69,-30:38:16.7,2453859.794,2006-05-04.29,11.597,0.030,33.101,3.800,0.135,18.536,20.713,269.26537499999995,-30.63797222222222
2006-BLG-213,BLG156.7,40486,17:54:54.19,-32:33:59.8,2453858.239,2006-05-02.74,8.724,0.318,3.266,1.285,1.0,19.846,19.846,268.7257916666666,-32.56661111111111
2006-BLG-214,BLG171.3,142230,17:54:00.02,-31:06:39.8,2453859.065,2006-05-03.56,16.806,0.741,1.613,0.519,1.0,19.199,19.199,268.5000833333333,-31.111055555555556
2006-BLG-215,BLG206.8,18131,17:59:06.63,-29:08:55.7,2453867.722,2006-05-12.22,-,-,-,-,1.0,15.742,15.742,269.777625,-29.148805555555555
2006-BLG-216,BLG214.5,170269,17:56:39.74,-28:01:30.0,2453875.437,2006-05-19.94,16.074,1.543,1.124,0.127,1.0,16.051,16.051,269.16558333333336,-28.025
2006-BLG-217,BLG101.2,227964,17:54:20.29,-29:50:09.3,2453870.264,2006-05-14.76,15.959,0.399,2.652,1.059,0.446,17.719,18.597,268.5845416666666,-29.835916666666666
2006-BLG-218,BLG103.4,23920,17:57:06.18,-29:56:30.5,2453864.011,2006-05-08.51,3.654,0.418,2.548,1.016,1.0,18.825,18.825,269.27574999999996,-29.941805555555558
2006-BLG-219,BLG104.3,13748,17:59:26.83,-29:27:12.9,2453861.637,2006-05-06.14,6.786,0.181,5.603,1.871,0.288,18.796,20.148,269.86179166666665,-29.453583333333334
2006-BLG-220,BLG147.7,43924,17:48:31.51,-33:07:43.6,2453945.735,2006-07-29.23,56.021,1.065,1.299,0.284,1.0,16.496,16.496,267.1312916666667,-33.12877777777778
2006-BLG-221,BLG196.1,64796,18:04:41.47,-29:43:20.0,2453863.699,2006-05-08.20,15.410,0.012,83.618,4.806,0.155,19.696,21.723,271.1727916666666,-29.72222222222222
2006-BLG-222,BLG207.5,148281,18:02:19.60,-28:37:34.2,2453861.767,2006-05-06.27,2.827,1.169,1.243,0.236,1.0,16.896,16.896,270.58166666666665,-28.626166666666666
2006-BLG-223,BLG215.4,191972,18:00:52.24,-27:59:46.3,2453864.427,2006-05-08.93,63.190,0.058,17.132,3.085,0.06,18.391,21.446,270.2176666666667,-27.996194444444445
2006-BLG-224,BLG217.3,126118,18:06:20.78,-28:11:45.0,2453864.332,2006-05-08.83,1.505,0.670,1.732,0.597,1.0,17.742,17.742,271.58658333333335,-28.195833333333333
2006-BLG-225,BLG241.2,86428,18:07:11.58,-26:36:26.9,2453866.111,2006-05-10.61,11.104,0.102,9.825,2.481,1.0,19.043,19.043,271.79825,-26.607472222222224
2006-BLG-226,BLG183.5,61953,17:59:45.76,-30:27:44.0,2453880.305,2006-05-24.80,36.138,0.235,4.342,1.594,0.449,18.746,19.615,269.9406666666667,-30.46222222222222
2006-BLG-227,BLG184.7,39722,18:01:58.52,-30:45:32.8,2453861.012,2006-05-05.51,10.868,0.415,2.564,1.022,1.0,20.074,20.074,270.49383333333327,-30.75911111111111
2006-BLG-228,BLG224.1,100468,18:02:03.06,-27:53:51.6,2453861.779,2006-05-06.28,5.940,0.883,1.440,0.396,1.0,18.448,18.448,270.51275,-27.897666666666666
2006-BLG-229,BLG183.5,128244,18:00:16.24,-30:24:12.6,2453875.476,2006-05-19.98,22.761,0.025,40.208,4.011,0.3,18.563,19.871,270.06766666666664,-30.403499999999998
2006-BLG-230,BLG232.8,116358,17:59:03.57,-27:16:17.5,2453947.541,2006-07-31.04,179.410,0.245,4.170,1.550,0.139,17.932,20.071,269.764875,-27.271527777777777
2006-BLG-231,BLG105.6,138292,18:00:35.19,-29:20:52.1,2453868.686,2006-05-13.19,10.073,1.057,1.304,0.288,1.0,18.498,18.498,270.146625,-29.347805555555553
2006-BLG-232,BLG190.5,1830,18:03:08.43,-29:53:20.5,2453866.877,2006-05-11.38,46.487,0.172,5.877,1.923,0.089,18.573,21.201,270.785125,-29.889027777777777
2006-BLG-233,BLG206.6,179193,17:59:44.68,-28:45:28.2,2453864.451,2006-05-08.95,4.177,1.518,1.129,0.132,1.0,17.74,17.74,269.9361666666666,-28.757833333333334
2006-BLG-234,BLG214.8,73702,17:56:44.85,-28:33:10.3,2453870.946,2006-05-15.45,4.799,0.091,11.045,2.608,1.0,18.302,18.302,269.186875,-28.552861111111113
2006-BLG-235,BLG215.1,154636,18:01:25.74,-28:30:41.0,2453878.053,2006-05-22.55,80.828,0.146,6.895,2.096,0.249,19.451,20.961,270.35724999999996,-28.511388888888888
2006-BLG-236,BLG103.5,30860,17:55:49.78,-29:55:20.4,2453890.18,2006-06-03.68,21.552,0.262,3.910,1.480,0.498,17.192,17.948,268.95741666666663,-29.922333333333334
2006-BLG-237,BLG155.1,60775,17:53:07.96,-32:41:08.8,2453882.083,2006-05-26.58,43.447,0.293,3.527,1.368,1.0,19.681,19.681,268.28316666666666,-32.68577777777777
2006-BLG-238,BLG182.7,23136,17:57:11.66,-30:48:06.0,2453878.782,2006-05-23.28,-,-,-,-,1.0,18.892,18.892,269.2985833333333,-30.801666666666666
2006-BLG-239,BLG183.7,101717,17:59:42.26,-30:41:54.4,2453878.778,2006-05-23.28,16.800,1.056,1.305,0.289,1.0,17.979,17.979,269.92608333333334,-30.698444444444444
2006-BLG-240,BLG188.5,145729,17:58:38.52,-29:49:39.5,2453870.239,2006-05-14.74,4.299,1.002,1.340,0.318,1.0,17.212,17.212,269.66049999999996,-29.827638888888888
2006-BLG-241,BLG194.1,80955,17:51:06.28,-29:37:28.7,2453870.525,2006-05-15.03,10.517,0.336,3.097,1.227,1.0,20.168,20.168,267.77616666666665,-29.62463888888889
2006-BLG-242,BLG214.2,2245,17:57:35.62,-28:25:34.4,2453869.577,2006-05-14.08,5.563,0.510,2.148,0.830,1.0,19.208,19.208,269.3984166666666,-28.426222222222222
2006-BLG-243,BLG241.4,54505,18:06:38.15,-26:19:15.3,2453872.257,2006-05-16.76,10.195,0.969,1.365,0.337,1.0,18.348,18.348,271.6589583333333,-26.320916666666665
2006-BLG-244,BLG101.2,226757,17:54:20.33,-29:50:08.6,2453870.445,2006-05-14.95,19.637,0.289,3.570,1.382,0.109,17.258,19.664,268.5847083333333,-29.83572222222222
2006-BLG-245,BLG105.3,69835,18:02:36.47,-29:23:45.4,2453885.061,2006-05-29.56,52.308,0.005,195.5,5.728,0.17,18.432,20.356,270.6519583333333,-29.395944444444442
2006-BLG-246,BLG189.7,119150,18:01:15.01,-30:08:27.3,2453881.716,2006-05-26.22,65.318,0.708,1.666,0.554,1.0,19.6,19.6,270.3125416666666,-30.140916666666666
2006-BLG-247,BLG206.2,35473,18:01:02.42,-29:00:57.3,2453883.38,2006-05-27.88,8.229,0.395,2.678,1.070,1.0,15.917,15.917,270.2600833333333,-29.015916666666666
2006-BLG-248,BLG100.2,3698,17:51:07.13,-30:08:21.1,2453898.98,2006-06-12.48,72.680,0.357,2.932,1.168,1.0,19.91,19.91,267.7797083333333,-30.139194444444446
2006-BLG-249,BLG241.5,57047,18:05:31.60,-26:18:28.9,2453873.883,2006-05-18.38,9.823,0.684,1.707,0.581,1.0,18.809,18.809,271.3816666666666,-26.308027777777777
2006-BLG-250,BLG104.6,116461,17:58:24.75,-29:22:16.6,2453880.938,2006-05-25.44,23.008,1.111,1.273,0.262,1.0,18.876,18.876,269.603125,-29.371277777777777
2006-BLG-251,BLG208.5,109626,18:04:04.04,-28:38:38.7,2454008.792,2006-09-30.29,72.865,0.321,3.233,1.274,1.0,15.92,15.92,271.0168333333333,-28.644083333333334
2006-BLG-252,BLG215.3,159387,18:00:12.20,-28:10:06.3,2453879.906,2006-05-24.41,14.022,1.126,1.265,0.255,1.0,17.986,17.986,270.0508333333333,-28.16841666666667
2006-BLG-253,BLG219.1,100678,18:11:34.15,-28:29:47.6,2453896.59,2006-06-10.09,27.552,0.291,3.549,1.375,1.0,18.469,18.469,272.89229166666667,-28.496555555555556
2006-BLG-254,BLG226.7,130138,18:06:58.70,-27:45:23.7,2453887.095,2006-05-31.59,34.707,0.298,3.471,1.351,1.0,19.865,19.865,271.7445833333333,-27.75658333333333
2006-BLG-255,BLG100.2,148915,17:51:20.97,-30:02:06.0,2453873.395,2006-05-17.89,8.309,1.048,1.309,0.292,1.0,19.155,19.155,267.837375,-30.035
2006-BLG-256,BLG147.6,118587,17:48:31.82,-32:54:36.8,2453877.617,2006-05-22.12,11.062,0.457,2.354,0.930,1.0,19.087,19.087,267.1325833333333,-32.910222222222224
2006-BLG-257,BLG155.3,71912,17:53:30.80,-32:21:53.3,2453877.039,2006-05-21.54,2.419,1.019,1.328,0.308,1.0,16.448,16.448,268.37833333333333,-32.364805555555556
2006-BLG-258,BLG101.7,200607,17:52:41.58,-29:50:58.7,2453893.722,2006-06-07.22,37.698,0.353,2.966,1.180,0.249,18.351,19.86,268.17325,-29.849638888888887
2006-BLG-259,BLG172.5,16530,17:54:42.18,-31:03:32.4,2453895.834,2006-06-09.33,12.087,0.762,1.583,0.499,1.0,16.318,16.318,268.67575,-31.059
2006-BLG-260,BLG172.5,171886,17:55:20.01,-30:58:47.2,2453877.394,2006-05-21.89,7.198,0.876,1.447,0.401,1.0,18.63,18.63,268.833375,-30.979777777777777
2006-BLG-261,BLG227.2,116504,18:10:45.49,-27:45:29.6,2453882.221,2006-05-26.72,21.406,0.736,1.621,0.524,1.0,18.054,18.054,272.6895416666666,-27.758222222222223
2006-BLG-262,BLG130.7,150374,17:46:19.45,-34:13:45.1,2453876.9,2006-05-21.40,15.053,0.702,1.675,0.560,1.0,19.419,19.419,266.58104166666664,-34.229194444444445
2006-BLG-263,BLG181.1,152839,17:56:05.07,-30:51:11.5,2453880.627,2006-05-25.13,5.367,0.457,2.357,0.931,1.0,19.456,19.456,269.021125,-30.853194444444444
2006-BLG-264,BLG205.3,175728,17:58:34.52,-28:45:11.8,2453899.122,2006-06-12.62,18.055,0.694,1.689,0.569,1.0,17.324,17.324,269.64383333333325,-28.75327777777778
2006-BLG-265,BLG226.2,52258,18:07:18.88,-27:47:42.7,2453893.238,2006-06-06.74,28.637,0.004,254.1,6.012,1.0,19.361,19.361,271.8286666666666,-27.795194444444448
2006-BLG-266,BLG234.7,64657,18:04:05.87,-27:11:40.0,2453877.847,2006-05-22.35,3.508,0.472,2.290,0.900,1.0,18.318,18.318,271.02445833333326,-27.194444444444446
2006-BLG-267,BLG242.5,13522,18:07:43.68,-26:20:47.4,2453886.611,2006-05-31.11,18.948,0.535,2.064,0.787,1.0,19.451,19.451,271.932,-26.3465
2006-BLG-268,BLG101.8,153771,17:52:54.31,-30:02:08.1,2453886.171,2006-05-30.67,9.775,0.527,2.090,0.800,1.0,19.075,19.075,268.2262916666666,-30.035583333333335
2006-BLG-269,BLG103.2,93666,17:57:04.24,-30:10:45.1,2453880.112,2006-05-24.61,3.192,0.457,2.358,0.931,1.0,19.496,19.496,269.2676666666666,-30.179194444444445
2006-BLG-270,BLG104.8,81903,17:58:43.79,-29:43:33.3,2453883.892,2006-05-28.39,54.435,0.413,2.576,1.027,0.043,16.041,19.465,269.6824583333333,-29.725916666666667
2006-BLG-271,BLG105.1,102650,18:02:01.38,-29:40:11.5,2453882.205,2006-05-26.70,9.426,0.499,2.186,0.849,1.0,19.126,19.126,270.50575,-29.66986111111111
2006-BLG-272,BLG180.5,116620,17:52:13.55,-30:25:15.2,2453910.314,2006-06-23.81,34.359,1.293,1.192,0.191,1.0,17.11,17.11,268.0564583333333,-30.42088888888889
2006-BLG-273,BLG184.6,143005,18:02:30.13,-30:31:18.8,2453887.576,2006-06-01.08,15.748,0.434,2.464,0.979,1.0,19.552,19.552,270.62554166666666,-30.52188888888889
2006-BLG-274,BLG196.1,13544,18:04:49.10,-29:44:50.6,2453888.596,2006-06-02.10,25.904,0.552,2.012,0.759,0.274,17.868,19.275,271.2045833333333,-29.74738888888889
2006-BLG-275,BLG208.2,103515,18:05:24.28,-28:56:52.0,2453907.005,2006-06-20.50,15.867,0.468,2.308,0.908,0.808,14.088,14.319,271.3511666666666,-28.947777777777777
2006-BLG-276,BLG214.7,169571,17:56:40.57,-28:18:11.3,2453881.056,2006-05-25.56,1.527,1.306,1.188,0.187,1.0,16.071,16.071,269.16904166666666,-28.30313888888889
2006-BLG-277,BLG224.7,77158,18:01:14.84,-27:48:36.2,2453946.915,2006-07-30.41,-,-,-,-,1.0,15.165,15.165,270.31183333333325,-27.810055555555557
2006-BLG-278,BLG224.7,153199,18:00:38.96,-27:44:18.2,2453880.419,2006-05-24.92,3.201,0.778,1.560,0.483,1.0,18.638,18.638,270.1623333333333,-27.73838888888889
2006-BLG-279,BLG102.8,135791,17:55:22.02,-29:42:33.9,2453885.369,2006-05-29.87,15.643,0.045,22.222,3.367,0.056,17.662,20.784,268.84175,-29.709416666666666
2006-BLG-280,BLG105.4,162113,18:02:33.44,-29:11:33.1,2453900.39,2006-06-13.89,34.636,0.054,18.374,3.160,0.375,18.801,19.865,270.63933333333335,-29.192527777777777
2006-BLG-281,BLG195.6,48451,17:52:36.45,-29:11:38.6,2453889.139,2006-06-02.64,26.741,0.265,3.870,1.469,0.448,19.368,20.24,268.15187499999996,-29.194055555555554
2006-BLG-282,BLG196.8,74848,18:03:39.18,-29:43:47.0,2453885.389,2006-05-29.89,5.722,0.505,2.163,0.838,0.472,17.598,18.412,270.91324999999995,-29.72972222222222
2006-BLG-283,BLG197.8,161205,18:07:02.46,-29:38:56.5,2453909.547,2006-06-23.05,-,-,-,-,1.0,17.676,17.676,271.76025,-29.64902777777778
2006-BLG-284,BLG206.8,51964,17:58:38.22,-29:08:12.0,2453903.086,2006-06-16.59,-,-,-,-,1.0,19.795,19.795,269.65924999999993,-29.136666666666667
2006-BLG-285,BLG214.7,80211,17:56:53.01,-28:22:57.4,2453881.159,2006-05-25.66,21.378,0.110,9.162,2.405,0.066,18.136,21.079,269.220875,-28.38261111111111
2006-BLG-286,BLG149.8,10784,17:54:20.12,-33:19:26.8,2453873.831,2006-05-18.33,103.926,0.875,1.448,0.402,1.0,16.567,16.567,268.58383333333325,-33.324111111111115
2006-BLG-287,BLG156.2,91796,17:55:37.29,-32:29:13.7,2453884.595,2006-05-29.09,13.652,0.115,8.767,2.357,0.154,19.034,21.068,268.905375,-32.48713888888889
2006-BLG-288,BLG206.2,13942,18:00:21.84,-29:01:02.7,2453902.667,2006-06-16.17,35.324,0.417,2.554,1.018,0.239,18.054,19.606,270.09099999999995,-29.017416666666666
2006-BLG-289,BLG214.1,61231,17:57:50.25,-28:32:42.2,2453886.273,2006-05-30.77,8.145,0.359,2.915,1.162,1.0,19.489,19.489,269.45937499999997,-28.545055555555557
2006-BLG-290,BLG218.3,8376,18:08:07.97,-28:15:37.6,2453883.568,2006-05-28.07,4.608,0.573,1.953,0.726,1.0,19.121,19.121,272.0332083333333,-28.260444444444445
2006-BLG-291,BLG164.5,53122,17:54:36.62,-31:37:37.8,2453899.387,2006-06-12.89,56.769,0.172,5.891,1.925,0.045,17.322,20.686,268.6525833333333,-31.627166666666668
