Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2012-BLG-0863,BLG505.24,100242,17:55:35.47,-28:56:36.4,2456099.363,2012-06-20.86,54.639,0.125,8.05,2.265,0.093,18.595,21.178,268.89779166666665,-28.943444444444445
2012-BLG-0864,BLG505.26,198436,17:59:25.06,-28:42:05.9,2456086.813,2012-06-08.31,6.543,1.063,1.3,0.285,1.0,18.323,18.323,269.8544166666666,-28.701638888888887
2012-BLG-0865,BLG506.08,68836,18:00:29.34,-30:33:45.5,2456088.578,2012-06-10.08,9.419,0.437,2.45,0.973,1.0,19.253,19.253,270.12224999999995,-30.56263888888889
2012-BLG-0866,BLG506.13,138488,17:56:34.10,-30:37:19.9,2456088.215,2012-06-09.71,6.295,0.822,1.505,0.444,1.0,19.409,19.409,269.1420833333333,-30.622194444444446
2012-BLG-0867,BLG511.06,22749,18:01:55.30,-27:50:21.8,2456110.265,2012-07-01.77,13.865,0.209,4.871,1.719,0.974,14.26,14.289,270.48041666666666,-27.839388888888887
2012-BLG-0868,BLG511.26,68750,18:05:16.04,-26:52:06.9,2456094.002,2012-06-15.50,25.637,1.812,1.08,0.084,1.0,18.485,18.485,271.3168333333333,-26.868583333333333
2012-BLG-0869,BLG512.10,1427,18:04:45.03,-28:53:21.6,2456093.084,2012-06-14.58,58.704,0.248,4.131,1.54,0.06,18.2,21.258,271.18762499999997,-28.889333333333333
2012-BLG-0870,BLG512.23,138348,18:01:31.87,-28:29:15.5,2456088.044,2012-06-09.54,7.847,0.972,1.362,0.336,1.0,18.726,18.726,270.38279166666666,-28.48763888888889
2012-BLG-0871,BLG519.21,117140,18:08:28.07,-27:49:13.4,2456089.131,2012-06-10.63,9.941,0.336,3.097,1.227,1.0,19.103,19.103,272.1169583333333,-27.82038888888889
2012-BLG-0872,BLG534.01,57533,17:54:05.68,-31:34:51.8,2456086.166,2012-06-07.67,5.285,0.761,1.583,0.499,1.0,18.979,18.979,268.52366666666666,-31.581055555555555
2012-BLG-0873,BLG580.04,39592,18:08:33.88,-25:54:20.5,2456086.256,2012-06-07.76,21.843,0.082,12.162,2.713,0.303,20.054,21.35,272.1411666666666,-25.905694444444443
2012-BLG-0874,BLG603.30,157138,17:44:41.47,-33:32:12.6,2456085.555,2012-06-07.05,8.801,0.011,91.174,4.9,0.346,19.139,20.292,266.1727916666667,-33.536833333333334
2012-BLG-0875,BLG611.07,45308,17:33:33.64,-27:42:42.5,2456089.113,2012-06-10.61,9.325,0.229,4.448,1.62,0.491,19.959,20.732,263.39016666666663,-27.711805555555554
2012-BLG-0876,BLG626.19,11728,17:41:54.31,-23:58:18.6,2456092.211,2012-06-13.71,74.078,0.155,6.494,2.031,0.191,19.488,21.283,265.4762916666666,-23.971833333333333
2012-BLG-0877,BLG630.17,100568,17:47:52.26,-20:55:00.3,2456081.898,2012-06-03.40,19.9,0.349,2.996,1.191,1.0,20.009,20.009,266.96774999999997,-20.91675
2012-BLG-0878,BLG637.01,83461,17:52:38.53,-21:59:13.4,2456282.558,2012-12-21.06,167.98,0.477,2.27,0.89,1.0,18.268,18.268,268.16054166666663,-21.987055555555557
2012-BLG-0879,BLG646.03,45506,18:03:43.87,-26:39:55.3,2456146.22,2012-08-06.72,34.702,0.317,3.273,1.287,0.943,14.048,14.112,270.9327916666666,-26.66536111111111
2012-BLG-0880,BLG648.22,41130,17:45:49.20,-26:41:38.5,2456082.329,2012-06-03.83,2.795,0.639,1.795,0.635,1.0,17.405,17.405,266.4549999999999,-26.694027777777777
2012-BLG-0881,BLG653.24,40357,17:33:29.08,-28:26:01.1,2456084.432,2012-06-05.93,13.882,1.11,1.273,0.262,1.0,18.471,18.471,263.3711666666667,-28.43363888888889
2012-BLG-0882,BLG501.02,159770,17:53:17.54,-30:10:23.9,2456089.742,2012-06-11.24,13.402,0.038,26.203,3.546,0.153,20.26,22.302,268.3230833333333,-30.173305555555558
2012-BLG-0883,BLG511.19,138074,18:04:17.59,-27:09:27.4,2456088.455,2012-06-09.96,6.391,1.315,1.185,0.184,1.0,17.589,17.589,271.07329166666665,-27.15761111111111
2012-BLG-0884,BLG512.15,81428,18:00:58.20,-28:45:55.7,2456091.425,2012-06-12.93,25.878,0.496,2.197,0.855,0.148,18.362,20.439,270.24249999999995,-28.765472222222222
2012-BLG-0885,BLG611.11,93111,17:36:21.30,-27:10:18.3,2456094.811,2012-06-16.31,8.001,0.249,4.105,1.533,0.321,18.093,19.325,264.08875,-27.171750000000003
2012-BLG-0886,BLG675.16,3651,17:38:29.06,-27:36:49.7,2456093.339,2012-06-14.84,10.325,0.72,1.645,0.541,1.0,17.344,17.344,264.6210833333333,-27.613805555555558
2012-BLG-0887,BLG675.24,32057,17:39:08.53,-27:07:08.3,2456080.219,2012-06-01.72,11.24,0.633,1.809,0.643,1.0,19.325,19.325,264.78554166666663,-27.118972222222222
2012-BLG-0888,BLG501.26,49540,17:54:13.27,-29:29:41.5,2456094.837,2012-06-16.34,5.975,0.041,24.571,3.476,0.816,18.045,18.266,268.5552916666666,-29.494861111111113
2012-BLG-0889,BLG505.25,15067,17:54:56.31,-29:05:03.6,2456100.244,2012-06-21.74,9.72,1.64,1.106,0.109,1.0,15.453,15.453,268.73462499999994,-29.084333333333333
2012-BLG-0890,BLG506.21,11538,17:57:48.90,-30:22:21.4,2456093.479,2012-06-14.98,50.544,0.144,6.98,2.11,0.178,19.773,21.649,269.45374999999996,-30.372611111111112
2012-BLG-0891,BLG512.09,177002,18:04:52.21,-28:49:08.5,2456091.26,2012-06-12.76,4.775,0.412,2.581,1.029,1.0,19.947,19.947,271.21754166666665,-28.819027777777777
2012-BLG-0892,BLG534.17,118113,17:54:38.12,-30:56:54.6,2456091.522,2012-06-13.02,5.997,0.272,3.784,1.445,0.412,19.058,20.02,268.6588333333333,-30.9485
2012-BLG-0893,BLG502.20,163143,17:52:06.84,-33:19:58.6,2456092.731,2012-06-14.23,11.184,0.087,11.587,2.66,0.758,19.46,19.761,268.02849999999995,-33.33294444444445
2012-BLG-0894,BLG504.11,160371,17:58:00.18,-28:15:37.4,2456093.965,2012-06-15.46,4.529,1.618,1.109,0.113,1.0,16.81,16.81,269.50075,-28.26038888888889
2012-BLG-0895,BLG512.06,136768,18:01:29.81,-29:03:39.6,2456102.845,2012-06-24.34,23.062,0.023,44.429,4.119,0.315,18.693,19.946,270.3742083333333,-29.061
2012-BLG-0896,BLG513.06,24374,18:01:58.33,-30:16:02.9,2456206.147,2012-10-05.65,65.712,0.869,1.454,0.407,1.0,15.856,15.856,270.4930416666666,-30.26747222222222
2012-BLG-0897,BLG516.19,89187,18:04:40.41,-33:22:04.2,2456099.354,2012-06-20.85,23.09,0.072,13.899,2.857,0.85,18.876,19.053,271.16837499999997,-33.36783333333334
2012-BLG-0898,BLG516.31,38062,18:02:00.29,-33:07:03.7,2456105.797,2012-06-27.30,29.089,0.429,2.491,0.991,1.0,19.01,19.01,270.50120833333335,-33.117694444444446
2012-BLG-0899,BLG520.24,83544,18:06:31.96,-28:59:04.8,2456097.304,2012-06-18.80,17.872,0.888,1.435,0.392,1.0,18.902,18.902,271.6331666666666,-28.98466666666667
2012-BLG-0900,BLG625.20,58790,17:41:06.20,-22:36:10.6,2456090.153,2012-06-11.65,9.401,0.001,1494.6,7.936,0.204,18.517,20.244,265.2758333333333,-22.602944444444447
2012-BLG-0901,BLG626.24,105156,17:38:08.38,-24:03:39.3,2456107.151,2012-06-28.65,14.895,1.204,1.227,0.222,1.0,16.888,16.888,264.5349166666667,-24.060916666666667
2012-BLG-0902,BLG632.07,48373,17:43:43.50,-23:59:26.0,2456109.835,2012-07-01.33,14.47,0.21,4.843,1.713,1.0,16.012,16.012,265.9312499999999,-23.990555555555556
2012-BLG-0903,BLG645.03,17945,17:58:29.76,-27:12:34.8,2456095.239,2012-06-16.74,15.47,0.989,1.349,0.325,1.0,17.815,17.815,269.62399999999997,-27.209666666666667
2012-BLG-0904,BLG660.06,1073,17:44:41.47,-33:32:12.6,2456085.58,2012-06-07.08,6.455,0.028,36.117,3.894,0.54,18.572,19.241,266.1727916666667,-33.536833333333334
2012-BLG-0905,BLG500.22,54808,17:51:21.02,-28:27:54.7,2456095.105,2012-06-16.61,28.775,0.099,10.088,2.51,0.29,20.452,21.797,267.8375833333333,-28.465194444444442
2012-BLG-0906,BLG504.19,97860,17:59:07.99,-27:43:58.0,2456103.831,2012-06-25.33,17.098,0.2,5.068,1.762,0.773,18.98,19.26,269.7832916666667,-27.732777777777777
2012-BLG-0907,BLG505.17,160026,18:00:20.24,-28:56:46.4,2456095.163,2012-06-16.66,0.938,0.676,1.723,0.59,1.0,16.978,16.978,270.0843333333333,-28.94622222222222
2012-BLG-0908,BLG506.23,4449,17:56:17.54,-30:23:47.3,2456102.454,2012-06-23.95,13.655,0.298,3.464,1.349,1.0,19.165,19.165,269.0730833333333,-30.396472222222222
2012-BLG-0909,BLG518.28,152407,18:08:53.66,-26:11:57.2,2456102.686,2012-06-24.19,33.49,0.139,7.269,2.154,0.438,19.617,20.514,272.2235833333333,-26.19922222222222
2012-BLG-0910,BLG521.03,112769,18:09:25.21,-30:48:34.0,2456094.685,2012-06-16.18,6.833,1.529,1.127,0.13,1.0,13.376,13.376,272.35504166666664,-30.809444444444445
2012-BLG-0911,BLG534.03,43910,17:52:38.27,-31:39:33.3,2456097.14,2012-06-18.64,12.217,0.451,2.383,0.943,1.0,20.17,20.17,268.1594583333333,-31.65925
2012-BLG-0912,BLG534.12,97564,17:51:50.57,-31:04:23.9,2456093.258,2012-06-14.76,8.415,0.209,4.863,1.717,0.505,19.525,20.267,267.9607083333333,-31.073305555555557
2012-BLG-0913,BLG632.17,68844,17:48:21.26,-23:12:10.5,2456093.772,2012-06-15.27,40.324,0.025,40.626,4.022,0.226,19.659,21.272,267.0885833333333,-23.202916666666667
2012-BLG-0914,BLG500.23,22246,17:50:54.73,-28:18:51.6,2456115.413,2012-07-06.91,16.896,0.369,2.847,1.136,1.0,18.197,18.197,267.7280416666666,-28.314333333333334
2012-BLG-0915,BLG502.02,67057,17:53:12.85,-33:55:48.3,2456101.03,2012-06-22.53,23.455,0.235,4.334,1.592,0.532,19.087,19.772,268.3035416666666,-33.93008333333333
2012-BLG-0916,BLG506.08,61765,18:00:31.03,-30:34:35.5,2456108.279,2012-06-29.78,36.614,0.297,3.475,1.353,0.196,18.33,20.098,270.12929166666663,-30.576527777777777
2012-BLG-0917,BLG604.20,144508,17:46:01.13,-35:08:44.9,2456096.151,2012-06-17.65,38.466,1.031,1.321,0.302,1.0,18.422,18.422,266.5047083333333,-35.145805555555555
2012-BLG-0918,BLG611.15,60465,17:33:27.84,-27:10:40.8,2456095.446,2012-06-16.95,7.218,0.076,13.151,2.797,0.243,19.485,21.02,263.366,-27.178
2012-BLG-0919,BLG501.20,29240,17:52:54.19,-29:40:18.7,2456097.747,2012-06-19.25,4.856,0.158,6.402,2.016,0.444,19.566,20.447,268.2257916666667,-29.671861111111113
2012-BLG-0920,BLG501.20,123406,17:52:30.33,-29:42:14.7,2456121.972,2012-07-13.47,26.757,1.69,1.097,0.101,1.0,16.123,16.123,268.12637499999994,-29.704083333333333
2012-BLG-0921,BLG502.16,46289,17:48:40.91,-33:48:35.7,2456104.068,2012-06-25.57,17.489,0.143,7.063,2.122,1.0,19.197,19.197,267.1704583333333,-33.809916666666666
2012-BLG-0922,BLG502.25,141320,17:48:24.66,-33:19:32.6,2456095.928,2012-06-17.43,7.949,0.0,297569.0,13.684,1.0,20.644,20.644,267.10274999999996,-33.325722222222225
2012-BLG-0923,BLG502.26,70082,17:53:55.72,-32:59:29.9,2456104.822,2012-06-26.32,43.055,0.015,65.055,4.533,0.174,19.161,21.061,268.48216666666667,-32.99163888888889
2012-BLG-0924,BLG504.13,44526,17:57:09.12,-28:03:45.9,2456096.791,2012-06-18.29,0.699,0.238,4.288,1.581,1.0,20.055,20.055,269.28799999999995,-28.06275
2012-BLG-0925,BLG504.28,192550,17:57:56.20,-27:30:51.6,2456100.897,2012-06-22.40,33.197,0.12,8.355,2.305,0.169,19.512,21.443,269.4841666666666,-27.514333333333333
2012-BLG-0926,BLG505.05,29377,17:57:07.04,-29:40:40.5,2456099.536,2012-06-21.04,13.641,0.736,1.621,0.524,1.0,19.484,19.484,269.2793333333333,-29.67791666666667
2012-BLG-0927,BLG506.12,113044,17:57:20.12,-30:28:19.1,2456153.816,2012-08-14.32,32.69,0.647,1.778,0.625,1.0,16.848,16.848,269.33383333333325,-30.47197222222222
2012-BLG-0928,BLG509.17,78196,18:00:27.13,-34:01:56.1,2456099.184,2012-06-20.68,23.53,0.063,16.003,3.01,1.0,20.125,20.125,270.1130416666666,-34.03225
2012-BLG-0929,BLG525.17,45412,18:17:07.05,-29:42:20.7,2456112.681,2012-07-04.18,20.033,1.496,1.134,0.137,1.0,15.912,15.912,274.279375,-29.70575
2012-BLG-0930,BLG534.12,99161,17:51:50.55,-31:04:24.6,2456093.058,2012-06-14.56,6.612,0.275,3.734,1.43,1.0,19.673,19.673,267.960625,-31.0735
2012-BLG-0931,BLG675.11,61782,17:41:38.64,-27:38:13.8,2456091.111,2012-06-12.61,5.689,0.0,9873.4,9.986,0.752,16.845,17.154,265.411,-27.637166666666666
2012-BLG-0932,BLG504.15,7639,17:55:40.33,-28:14:43.6,2456098.058,2012-06-19.56,4.812,0.118,8.541,2.329,1.0,20.204,20.204,268.9180416666667,-28.245444444444445
2012-BLG-0933,BLG507.10,27850,17:59:14.60,-31:44:28.1,2456121.243,2012-07-12.74,29.167,0.084,11.892,2.688,1.0,18.843,18.843,269.81083333333333,-31.74113888888889
2012-BLG-0934,BLG624.28,85102,17:40:54.45,-21:01:28.5,2456092.954,2012-06-14.45,25.91,1.035,1.317,0.299,1.0,18.658,18.658,265.226875,-21.024583333333332
2012-BLG-0935,BLG626.02,71463,17:41:33.80,-24:40:53.0,2456094.733,2012-06-16.23,24.728,0.014,69.211,4.6,0.376,19.36,20.423,265.3908333333333,-24.68138888888889
2012-BLG-0936,BLG632.18,97118,17:47:29.99,-23:19:06.5,2456154.595,2012-08-15.10,40.723,1.262,1.204,0.201,1.0,15.217,15.217,266.8749583333333,-23.318472222222223
2012-BLG-0937,BLG501.03,107597,17:52:30.18,-30:24:35.2,2456101.213,2012-06-22.71,12.98,0.096,10.486,2.551,1.0,20.279,20.279,268.12575,-30.409777777777776
2012-BLG-0938,BLG501.20,46171,17:52:53.74,-29:33:24.5,2456107.667,2012-06-29.17,48.921,1.065,1.299,0.284,1.0,18.428,18.428,268.22391666666664,-29.556805555555556
2012-BLG-0939,BLG504.05,25846,17:57:06.23,-28:26:08.8,2456113.973,2012-07-05.47,20.51,1.161,1.247,0.24,1.0,17.864,17.864,269.2759583333333,-28.435777777777776
2012-BLG-0940,BLG505.06,93668,17:56:17.31,-29:38:41.7,2456099.159,2012-06-20.66,5.226,0.684,1.707,0.581,1.0,19.151,19.151,269.07212499999997,-29.644916666666667
2012-BLG-0941,BLG505.21,168250,17:57:30.02,-28:55:40.5,2456126.092,2012-07-17.59,37.135,0.232,4.394,1.607,0.814,19.116,19.339,269.3750833333333,-28.92791666666667
2012-BLG-0942,BLG505.25,188774,17:54:23.39,-28:55:56.7,2456122.05,2012-07-13.55,50.386,0.203,4.997,1.747,0.548,18.509,19.163,268.5974583333333,-28.93241666666667
2012-BLG-0943,BLG506.10,129051,17:58:37.85,-30:41:24.6,2456123.646,2012-07-15.15,13.395,0.341,3.056,1.213,1.0,16.372,16.372,269.65770833333323,-30.690166666666666
2012-BLG-0944,BLG506.24,116112,17:55:13.58,-30:11:50.3,2456108.789,2012-06-30.29,5.426,0.313,3.309,1.299,0.872,16.794,16.943,268.8065833333333,-30.197305555555555
2012-BLG-0945,BLG507.19,119151,17:58:56.67,-31:26:31.1,2456101.584,2012-06-23.08,10.851,0.022,45.587,4.147,1.0,19.752,19.752,269.73612499999996,-31.441972222222223
2012-BLG-0946,BLG510.02,58969,17:58:58.64,-35:57:01.1,2456096.12,2012-06-17.62,13.878,0.254,4.038,1.515,1.0,20.198,20.198,269.74433333333326,-35.95030555555556
2012-BLG-0947,BLG511.28,97450,18:03:43.00,-26:59:46.7,2456105.456,2012-06-26.96,12.322,0.072,14.004,2.866,1.0,19.797,19.797,270.9291666666667,-26.996305555555555
2012-BLG-0948,BLG512.24,153084,18:00:55.68,-28:23:18.4,2456102.7,2012-06-24.20,28.196,0.294,3.51,1.363,0.259,19.448,20.915,270.2319999999999,-28.388444444444445
2012-BLG-0949,BLG513.11,38517,18:03:58.64,-30:07:28.7,2456098.472,2012-06-19.97,4.098,0.931,1.396,0.362,1.0,18.366,18.366,270.99433333333326,-30.12463888888889
2012-BLG-0950,BLG520.05,64133,18:08:04.62,-29:43:53.7,2456151.803,2012-08-12.30,72.327,0.088,11.425,2.645,0.227,17.89,19.499,272.01924999999994,-29.731583333333333
2012-BLG-0951,BLG535.30,57219,17:50:55.04,-31:47:20.7,2456106.09,2012-06-27.59,9.652,0.533,2.071,0.79,1.0,18.018,18.018,267.7293333333333,-31.789083333333334
2012-BLG-0952,BLG613.03,135650,17:30:32.70,-29:36:44.7,2456114.913,2012-07-06.41,73.112,0.142,7.073,2.124,0.417,20.113,21.061,262.63624999999996,-29.612416666666668
2012-BLG-0953,BLG653.18,58984,17:37:32.44,-28:30:00.3,2456103.88,2012-06-25.38,12.282,0.029,34.655,3.849,1.0,18.567,18.567,264.38516666666663,-28.500083333333333
2012-BLG-0954,BLG500.17,32602,17:55:01.88,-28:20:42.5,2456109.23,2012-06-30.73,9.44,1.474,1.139,0.142,1.0,17.598,17.598,268.75783333333334,-28.345138888888886
2012-BLG-0955,BLG501.18,92461,17:54:08.38,-29:39:16.5,2456107.231,2012-06-28.73,11.789,0.238,4.285,1.58,0.735,19.169,19.503,268.5349166666666,-29.65458333333333
2012-BLG-0956,BLG501.19,206951,17:53:05.84,-29:39:14.7,2456100.739,2012-06-22.24,5.508,0.463,2.331,0.919,0.291,18.934,20.274,268.27433333333335,-29.654083333333332
2012-BLG-0957,BLG504.02,20260,17:59:16.84,-28:30:23.3,2456103.563,2012-06-25.06,15.583,0.118,8.543,2.329,0.136,18.362,20.525,269.8201666666667,-28.50647222222222
2012-BLG-0958,BLG504.06,184302,17:55:54.20,-28:28:20.0,2456118.482,2012-07-09.98,291.264,0.184,5.517,1.854,0.088,19.146,21.791,268.9758333333333,-28.47222222222222
2012-BLG-0959,BLG505.09,11466,17:59:53.36,-29:27:01.9,2456098.812,2012-06-20.31,4.513,2.315,1.039,0.042,1.0,16.868,16.868,269.9723333333333,-29.450527777777776
2012-BLG-0960,BLG505.16,199257,17:54:27.60,-29:16:06.1,2456102.894,2012-06-24.39,10.33,0.352,2.97,1.182,0.241,18.11,19.657,268.61499999999995,-29.268361111111112
2012-BLG-0961,BLG505.18,75915,17:59:50.27,-29:05:20.7,2456104.48,2012-06-25.98,11.822,0.558,1.996,0.751,0.128,17.134,19.369,269.9594583333333,-29.08908333333333
2012-BLG-0962,BLG505.25,71784,17:54:44.62,-29:02:21.6,2456101.485,2012-06-22.98,16.438,0.629,1.816,0.648,1.0,19.343,19.343,268.6859166666666,-29.039333333333335
2012-BLG-0963,BLG511.26,46435,18:05:11.99,-27:00:48.9,2456105.772,2012-06-27.27,12.121,1.319,1.183,0.183,1.0,17.821,17.821,271.2999583333333,-27.013583333333333
2012-BLG-0964,BLG511.26,75208,18:05:13.84,-26:49:44.8,2456100.551,2012-06-22.05,3.76,0.259,3.952,1.492,1.0,19.034,19.034,271.3076666666666,-26.82911111111111
2012-BLG-0965,BLG512.23,173299,18:01:28.62,-28:36:13.7,2456102.606,2012-06-24.11,19.205,0.459,2.345,0.926,0.192,18.225,20.019,270.36924999999997,-28.603805555555557
2012-BLG-0966,BLG516.11,67176,18:04:09.59,-33:33:10.8,2456099.985,2012-06-21.48,11.96,0.511,2.143,0.827,1.0,19.527,19.527,271.0399583333333,-33.553
2012-BLG-0967,BLG518.20,140938,18:08:54.17,-26:33:12.1,2456100.679,2012-06-22.18,12.23,0.012,83.428,4.803,0.109,18.975,21.385,272.2257083333333,-26.553361111111112
2012-BLG-0968,BLG638.17,144,17:53:39.26,-22:49:19.9,2456103.584,2012-06-25.08,3.825,0.379,2.778,1.109,1.0,17.139,17.139,268.4135833333333,-22.822194444444445
2012-BLG-0969,BLG500.03,490,17:53:01.75,-29:12:15.1,2456107.993,2012-06-29.49,4.248,1.139,1.258,0.249,1.0,16.971,16.971,268.2572916666666,-29.204194444444443
2012-BLG-0970,BLG500.17,86475,17:54:51.78,-28:18:40.1,2456100.825,2012-06-22.32,10.764,0.823,1.504,0.443,1.0,19.467,19.467,268.71574999999996,-28.31113888888889
2012-BLG-0971,BLG505.07,208922,17:55:13.91,-29:39:56.3,2456113.419,2012-07-04.92,29.139,0.681,1.712,0.584,1.0,19.746,19.746,268.8079583333333,-29.66563888888889
2012-BLG-0972,BLG505.11,61645,17:58:24.82,-29:29:13.0,2456098.928,2012-06-20.43,20.331,1.658,1.103,0.106,1.0,17.948,17.948,269.6034166666666,-29.486944444444447
2012-BLG-0973,BLG505.13,134006,17:56:50.51,-29:22:43.4,2456102.144,2012-06-23.64,8.236,1.426,1.151,0.153,1.0,18.577,18.577,269.21045833333335,-29.378722222222223
2012-BLG-0974,BLG511.12,161280,18:02:50.26,-27:32:13.4,2456110.293,2012-07-01.79,19.465,0.278,3.697,1.42,0.351,18.711,19.846,270.70941666666664,-27.537055555555558
2012-BLG-0975,BLG511.17,70176,18:05:56.96,-27:11:41.0,2456114.425,2012-07-05.92,74.474,0.259,3.957,1.493,0.102,18.169,20.644,271.4873333333333,-27.19472222222222
2012-BLG-0976,BLG511.18,60704,18:05:14.39,-27:17:26.9,2456099.928,2012-06-21.43,10.992,0.092,10.947,2.598,0.068,18.502,21.426,271.30995833333327,-27.290805555555558
2012-BLG-0977,BLG511.22,83600,18:02:10.73,-27:11:35.9,2456094.882,2012-06-16.38,17.716,0.769,1.573,0.492,1.0,19.447,19.447,270.54470833333335,-27.193305555555554
2012-BLG-0978,BLG512.07,48885,18:01:14.40,-28:56:22.4,2456104.208,2012-06-25.71,4.184,1.151,1.252,0.244,1.0,17.694,17.694,270.30999999999995,-28.939555555555557
2012-BLG-0979,BLG512.30,98763,18:02:31.98,-28:04:17.1,2456095.304,2012-06-16.80,35.46,0.652,1.768,0.619,0.472,19.449,20.265,270.63325,-28.071416666666668
2012-BLG-0980,BLG518.08,22986,18:11:29.71,-26:52:24.7,2456121.212,2012-07-12.71,39.89,0.252,4.064,1.522,0.246,18.193,19.714,272.87379166666665,-26.873527777777777
2012-BLG-0981,BLG518.16,29379,18:05:53.08,-26:52:16.9,2456106.174,2012-06-27.67,4.526,0.781,1.556,0.48,1.0,17.258,17.258,271.47116666666665,-26.87136111111111
2012-BLG-0982,BLG518.17,122234,18:10:56.57,-26:42:58.5,2456100.654,2012-06-22.15,4.374,1.009,1.335,0.314,1.0,18.353,18.353,272.7357083333333,-26.71625
2012-BLG-0983,BLG534.26,45008,17:54:06.02,-30:42:48.5,2456118.971,2012-07-10.47,34.991,0.386,2.734,1.092,1.0,18.02,18.02,268.52508333333327,-30.713472222222222
2012-BLG-0984,BLG612.04,56414,17:30:06.61,-28:22:50.2,2456103.379,2012-06-24.88,12.225,0.151,6.665,2.06,1.0,19.279,19.279,262.52754166666665,-28.38061111111111
2012-BLG-0985,BLG612.04,97634,17:29:48.49,-28:33:20.1,2456103.816,2012-06-25.32,12.799,0.71,1.662,0.552,1.0,18.991,18.991,262.4520416666666,-28.555583333333335
2012-BLG-0986,BLG653.20,82642,17:35:59.54,-28:25:33.1,2456099.873,2012-06-21.37,6.583,0.499,2.188,0.85,1.0,17.677,17.677,263.9980833333333,-28.42586111111111
2012-BLG-0987,BLG500.20,71790,17:52:50.57,-28:23:01.6,2456119.259,2012-07-10.76,13.967,0.105,9.54,2.449,1.0,18.334,18.334,268.2107083333333,-28.383777777777777
2012-BLG-0988,BLG502.09,86482,17:53:42.66,-33:46:24.7,2456155.322,2012-08-15.82,39.819,0.686,1.703,0.578,1.0,17.555,17.555,268.42774999999995,-33.77352777777778
2012-BLG-0989,BLG506.27,74901,17:59:00.01,-29:57:23.9,2456108.453,2012-06-29.95,51.747,0.374,2.814,1.123,0.033,15.507,19.197,269.7500416666666,-29.95663888888889
2012-BLG-0990,BLG507.03,152033,17:57:59.44,-32:05:30.7,2456113.192,2012-07-04.69,9.47,1.485,1.137,0.139,1.0,15.742,15.742,269.49766666666665,-32.091861111111115
2012-BLG-0991,BLG511.27,78532,18:04:32.40,-26:50:07.6,2456107.624,2012-06-29.12,11.858,1.927,1.068,0.071,1.0,17.227,17.227,271.135,-26.835444444444445
2012-BLG-0992,BLG519.18,124238,18:10:28.48,-27:48:17.7,2456180.022,2012-09-09.52,76.578,1.43,1.151,0.152,1.0,17.816,17.816,272.6186666666666,-27.804916666666667
2012-BLG-0993,BLG519.25,134623,18:05:32.56,-27:45:49.2,2456106.184,2012-06-27.68,15.491,0.328,3.167,1.252,1.0,19.736,19.736,271.3856666666666,-27.763666666666666
2012-BLG-0994,BLG519.32,137662,18:06:13.66,-27:37:43.3,2456103.812,2012-06-25.31,6.58,0.719,1.647,0.542,1.0,19.001,19.001,271.55691666666667,-27.628694444444445
2012-BLG-0995,BLG580.03,94760,18:08:57.19,-26:07:02.2,2456109.512,2012-07-01.01,24.2,0.755,1.593,0.505,1.0,18.838,18.838,272.2382916666666,-26.11727777777778
2012-BLG-0996,BLG613.23,11743,17:28:52.58,-29:09:24.5,2456104.405,2012-06-25.91,15.447,0.377,2.791,1.114,1.0,20.292,20.292,262.2190833333333,-29.156805555555554
2012-BLG-0997,BLG624.16,88943,17:37:23.60,-21:51:03.1,2456103.336,2012-06-24.84,3.888,1.693,1.097,0.1,1.0,14.939,14.939,264.3483333333333,-21.85086111111111
2012-BLG-0998,BLG505.02,26507,17:59:14.80,-29:39:39.6,2456136.832,2012-07-28.33,24.787,0.482,2.252,0.881,0.466,16.959,17.789,269.81166666666667,-29.660999999999998
2012-BLG-0999,BLG505.07,64116,17:55:35.93,-29:48:22.4,2456112.145,2012-07-03.65,20.99,0.112,8.99,2.384,0.475,19.497,20.306,268.8997083333333,-29.806222222222225
2012-BLG-1000,BLG505.29,195630,17:57:22.79,-28:46:04.0,2456105.647,2012-06-27.15,23.259,0.168,6.02,1.949,0.169,19.593,21.525,269.3449583333333,-28.767777777777777
2012-BLG-1001,BLG508.29,26174,17:57:50.02,-32:23:33.1,2456107.624,2012-06-29.12,12.67,0.595,1.896,0.695,1.0,19.493,19.493,269.45841666666666,-32.39252777777778
2012-BLG-1002,BLG511.15,179459,18:00:44.86,-27:26:04.3,2456103.413,2012-06-24.91,5.097,0.167,6.054,1.955,0.101,18.963,21.453,270.18691666666666,-27.434527777777777
2012-BLG-1003,BLG511.19,144745,18:04:21.23,-27:08:07.7,2456103.583,2012-06-25.08,1.0,0.751,1.598,0.509,1.0,17.962,17.962,271.08845833333334,-27.135472222222223
2012-BLG-1004,BLG513.27,28574,18:04:41.85,-29:16:34.4,2456135.832,2012-07-27.33,28.873,0.735,1.621,0.525,0.406,17.109,18.088,271.17437499999994,-29.27622222222222
2012-BLG-1005,BLG518.15,139217,18:06:07.36,-27:02:31.2,2456105.898,2012-06-27.40,9.034,0.606,1.868,0.679,1.0,19.206,19.206,271.53066666666666,-27.042
2012-BLG-1006,BLG580.10,138141,18:09:28.25,-25:41:47.9,2456122.458,2012-07-13.96,22.7,0.573,1.954,0.727,1.0,18.648,18.648,272.36770833333327,-25.696638888888888
