HJD,flux,cor_flux,flux_err,obsID,JD,fwhm,sky,airmass,nstar,scale,exptime,skydiff,chisq,npix,airmass1,ang1,included
6477.95768,6150.043457,,5867.396973,42142,6477.952107,3.4655,2016.55,1.02672,37,0.587337,60,83.4465,2790.2004,193,,,False
6478.00217,4424.525879,,15698.03418,42145,6477.996604,4.29955,2951.66,1.0167,24,0.695016,60,175.1695,3313.073,193,,,False
6481.78314,6864.686523,-660.638257,1896.400024,42149,6481.777682,2.80207,3748.85,1.69318,88,0.81654,60,39.9888,616.53723,193,1.6811,0.9191,True
6481.80903,8522.369141,1228.61964,1938.300049,42150,6481.803569,2.67868,3488.72,1.47458,90,0.816773,60,49.2567,602.55347,193,1.4638,0.813,True
6481.8419,7625.077637,280.531564,1479.675415,42153,6481.836446,2.60203,2787.33,1.28314,94,0.831629,60,25.8577,520.88245,193,1.2762,0.6703,True
6481.87595,8935.199219,1442.866149,1478.749146,42156,6481.870496,2.56613,2431.91,1.1547,103,0.83621,60,19.802,548.6358,193,1.15,0.5121,True
6481.90881,7769.550293,1776.424938,3512.082031,42159,6481.903361,3.4667,2533.24,1.07553,48,0.796283,60,52.6311,825.1528,193,1.0735,0.3498,True
6481.9417,7527.155273,-96.160117,1024.99707,42162,6481.936244,2.5743,1961.7,1.03106,107,0.816152,60,22.4251,298.15564,193,1.0308,0.1797,True
6481.97457,9090.856445,1419.877703,1167.207153,42165,6481.969123,2.6149,2089.58,1.01481,104,0.815139,60,22.8642,314.31213,193,1.0166,0.0051,True
6482.00877,10579.085938,2926.086733,765.850403,42168,6482.003317,2.40192,1839.58,1.02589,109,0.772409,60,7.7906,195.12898,193,1.0303,-0.1765,True
6482.05274,12032.977539,2837.385483,1179.053589,42172,6482.047288,2.72944,2098.06,1.08556,82,0.755725,60,1.9362,236.78165,193,1.0939,-0.4025,True
6482.08797,12788.140625,3363.197489,2885.781982,42175,6482.082524,3.22525,2328.1,1.1779,54,0.797481,60,29.6312,714.0461,193,1.1911,-0.5731,True
