HJD,flux,cor_flux,flux_err,obsID,JD,fwhm,sky,airmass,nstar,scale,exptime,skydiff,chisq,npix,airmass1,ang1,included
5037.97254,-1055.598267,-613.225332,825.233093,20822,5037.96763,1.37895,3167.8,1.04853,164,0.806536,60,28.7483,1650.4287,193,1.0502,-0.1931,True
5037.98489,-629.5672,-154.012102,912.799438,20823,5037.97998,1.52824,3143.75,1.06151,155,0.640677,60,20.093,556.00916,193,1.0639,-0.2619,True
5037.99861,-508.126465,-2.675681,749.663391,20824,5037.993695,1.43796,2978.78,1.08161,154,0.577867,60,17.683,683.8562,193,1.0845,-0.3371,True
5038.01095,-843.644836,-317.358928,572.006165,20826,5038.006041,1.64664,3273.49,1.10428,241,0.708503,60,16.3126,210.06047,193,1.1083,-0.4036,True
5038.03049,-1080.157471,-491.040108,811.61499,20827,5038.025584,1.49256,2793.16,1.15239,135,0.422673,60,19.8639,314.9355,193,1.1575,-0.5059,True
5038.04159,-383.022461,243.481609,632.545776,20828,5038.036684,1.45694,3178.99,1.18701,150,0.729829,60,-4.5259,540.90173,193,1.1925,-0.5623,True
5038.0527,-1181.625122,-558.58911,635.218384,20829,5038.047788,1.64454,3358.6,1.2268,168,0.801556,60,-0.7246,280.4885,193,1.2334,-0.6175,True
5038.06505,-1402.492188,-753.807904,505.999054,20830,5038.060146,1.6677,3333.53,1.27956,202,0.784096,60,7.1854,289.05945,193,1.2868,-0.6774,True
5038.07083,-1295.799194,-647.098412,630.961426,20831,5038.065917,1.71602,3326.79,1.30732,152,0.795202,60,2.9352,358.7902,193,1.3149,-0.7048,True
5038.09057,-1809.440186,-1176.276372,549.911438,20839,5038.085658,1.87541,3427.58,1.41918,204,0.776624,60,5.9085,146.22151,193,1.4296,-0.7961,True
5038.11031,-2094.607666,-1347.529955,643.500305,20847,5038.105404,1.74858,3312.56,1.56551,130,0.718026,60,14.587,286.66617,193,1.58,-0.8837,True
5038.13433,-292.425049,575.735642,434.800659,20856,5038.129424,1.71132,3409.69,1.8118,208,0.764891,60,14.6619,149.1345,193,1.832,-0.9859,True
5038.1575,-232.108734,736.094771,534.998413,20864,5038.152598,1.77799,3555.92,2.15127,379,0.658811,60,22.1313,113.9599,193,2.1865,-1.0808,True
5038.18393,638.598938,1656.741507,895.249023,20872,5038.179029,2.02442,4007.61,2.7778,371,0.73018,60,26.3554,174.10306,193,2.8292,-1.1861,True
5038.78301,-1011.266846,-637.277186,973.024353,20878,5038.778143,2.18046,5151.93,1.44217,325,0.783414,60,9.4214,168.83003,193,1.433,0.7984,True
5038.78548,-410.204224,-15.062161,586.691284,20879,5038.780611,1.88423,4346.02,1.42419,376,0.790911,60,4.6337,94.19857,193,1.4168,0.7872,True
5038.78795,-1556.724243,-1157.552999,448.345062,20880,5038.783079,1.8221,3952.19,1.4093,284,0.795055,60,-1.8245,67.65269,193,1.4012,0.776,True
5038.79042,-874.317932,-472.779358,659.238464,20881,5038.785548,1.83854,3789.32,1.39251,274,0.790984,60,5.6188,147.65166,193,1.3861,0.7647,True
5038.79289,-992.390503,-587.755835,566.93512,20882,5038.78802,1.81293,3738.03,1.3786,405,0.794763,60,4.595,129.33818,193,1.3714,0.7533,True
5038.79536,-1794.175171,-1386.267746,505.20755,20883,5038.790489,1.74335,3635.42,1.36511,152,0.797354,60,10.9646,146.47023,193,1.3573,0.7419,True
5038.79783,-1519.938599,-1109.962155,461.538177,20884,5038.79296,1.66325,3593.96,1.34988,145,0.801343,60,5.026,140.44516,193,1.3436,0.7304,True
5038.8003,-1086.587158,-673.59345,421.550323,20885,5038.795431,1.71059,3595.7,1.33726,187,0.802252,60,3.5775,104.799774,193,1.3303,0.7188,True
5038.80401,-3138.946045,-2722.668088,961.264343,20886,5038.799138,1.76222,3649.27,1.31705,324,0.802189,60,8.9887,618.0816,193,1.3112,0.7013,True
5038.80805,-1718.236694,-1298.221018,456.987762,20887,5038.803177,1.66764,3455.58,1.29784,157,0.810157,60,7.1099,143.63776,193,1.2915,0.6821,True
5038.81175,-2071.987793,-1649.001591,455.393524,20888,5038.806877,1.65328,3497.56,1.27956,151,0.809522,60,0.4701,163.74391,193,1.2743,0.6644,True
5038.81545,-3133.938721,-2708.051259,1225.978394,20889,5038.810586,1.65635,3437.95,1.26387,162,0.810409,60,79.1365,937.7472,193,1.2579,0.6465,True
5038.81916,-2336.249756,-1907.606133,532.195923,20890,5038.81429,1.6855,3542.22,1.24723,278,0.808742,60,-9.658,140.83844,193,1.2424,0.6285,True
5038.82285,-1987.517944,-1556.93919,493.546722,20891,5038.817982,1.74671,3619.71,1.23295,295,0.809627,60,-2.0286,114.500015,193,1.2277,0.6103,True
5038.82656,-1452.450317,-1019.8733,409.276947,20892,5038.821691,1.75093,3527.13,1.21781,212,0.809131,60,-1.5985,84.86752,193,1.2136,0.592,True
5038.83026,-1721.876099,-1287.450079,450.671082,20893,5038.82539,1.74887,3578.86,1.2048,348,0.813567,60,1.2381,112.91099,193,1.2002,0.5736,True
5038.83396,-1785.266113,-1350.052123,443.933716,20894,5038.829092,1.59806,3512.64,1.19102,193,0.813521,60,6.2659,143.50233,193,1.1876,0.555,True
5038.83643,-1190.880371,-753.601222,461.923462,20895,5038.831562,1.70441,3537.88,1.18307,146,0.81294,60,-0.4231,148.40816,193,1.1795,0.5425,True
5038.84136,-1156.080078,-717.36408,426.573669,20897,5038.83649,1.7246,3518.41,1.16786,274,0.815301,60,-0.9556,102.55568,193,1.1641,0.5174,True
5038.84506,-1313.104126,-873.473025,376.463531,20898,5038.840191,1.7052,3575.23,1.15704,230,0.817194,60,0.51,92.329185,193,1.1533,0.4984,True
5038.84876,-962.523376,-522.256354,386.277191,20899,5038.843894,1.70917,3621.58,1.1467,245,0.81446,60,-1.933,76.479675,193,1.1431,0.4792,True
5038.85246,-969.091492,-528.393744,462.283112,20900,5038.847597,1.71502,3599.52,1.13682,166,0.816554,60,3.4054,131.04247,193,1.1334,0.4599,True
5038.85617,-1295.37561,-856.190422,676.806702,20901,5038.8513,1.61159,3583.59,1.12738,137,0.814404,60,-3.7725,377.26816,193,1.1242,0.4405,True
5038.85987,-564.252258,-126.947403,438.306732,20902,5038.855003,1.56733,3456.04,1.11838,154,0.817972,60,-4.847,180.20137,193,1.1156,0.4209,True
5038.86357,-612.966858,-174.896468,419.173523,20903,5038.858702,1.59876,3386.76,1.10978,130,0.819107,60,5.9473,190.31165,193,1.1074,0.4013,True
5038.86727,-534.156921,-99.387928,483.085876,20904,5038.862405,1.54298,3397.02,1.10248,149,0.824609,60,7.687,280.83347,193,1.0998,0.3815,True
5038.8685,-575.687866,-144.251253,557.215271,20905,5038.863635,1.49376,3368.39,1.09982,173,0.822399,60,7.4221,375.12808,193,1.0974,0.3749,True
5038.86974,-135.532257,291.64409,400.262146,20906,5038.86487,1.44198,3358.05,1.09721,164,0.826519,60,-5.9756,206.8805,193,1.095,0.3682,True
5038.88121,-623.635986,-193.435318,447.622559,20907,5038.876349,1.54391,3285.82,1.07702,181,0.827285,60,11.2041,251.24443,193,1.0752,0.3059,True
5038.88491,-1544.756836,-1119.575601,767.115356,20908,5038.880048,1.49704,3410.52,1.07114,251,0.825794,60,17.923,451.7663,193,1.0697,0.2856,True
5038.88862,475.995026,899.781954,424.124878,20909,5038.883753,1.50161,3417.67,1.06622,209,0.82707,60,-0.1328,244.7266,193,1.0646,0.2651,True
5038.89231,-833.787292,-420.754288,560.145081,20910,5038.88745,1.40913,3433.78,1.06151,229,0.831097,60,5.6948,340.77448,193,1.06,0.2446,True
5038.89601,19.968006,431.715721,523.906921,20911,5038.891149,1.41645,3380.79,1.05699,184,0.829068,60,3.1606,398.19733,193,1.0557,0.2241,True
5038.89972,-620.159668,-208.946028,422.258636,20912,5038.894856,1.42997,3300.84,1.05266,186,0.824832,60,8.5005,255.75165,193,1.0519,0.2034,True
5038.90342,222.001541,633.648046,508.839233,20913,5038.898557,1.4513,3383.16,1.04911,249,0.828349,60,12.1415,326.0116,193,1.0485,0.1826,True
5038.90713,-155.018158,258.763023,565.17749,20914,5038.902261,1.48796,3283.55,1.04625,206,0.827137,60,6.9396,420.55106,193,1.0454,0.1618,True
5038.91083,79.969925,486.826031,600.41626,20915,5038.905964,1.43727,3311.55,1.04349,220,0.827524,60,-1.3064,642.795,193,1.0427,0.1409,True
5038.91206,-60.233814,343.513146,397.192932,20916,5038.907198,1.41487,3291.75,1.04241,284,0.827756,60,6.1437,253.58914,193,1.0419,0.134,True
5038.9133,368.444489,773.239497,635.872681,20917,5038.908432,1.42723,3292.71,1.04188,244,0.830904,60,-3.8689,622.0916,193,1.0412,0.127,True
5038.91453,-164.097412,241.855094,467.042999,20918,5038.909667,1.44044,3278.12,1.04082,257,0.825219,60,14.5281,241.97574,193,1.0404,0.12,True
5038.91576,-2.612104,407.66514,458.030426,20919,5038.910901,1.48245,3276.41,1.0403,228,0.831212,60,7.1012,282.0555,193,1.0398,0.113,True
5038.917,-207.984589,196.621715,616.365662,20920,5038.912136,1.4347,3246.17,1.03927,229,0.828957,60,8.9174,428.61185,193,1.0391,0.106,True
5038.91947,550.012756,948.78729,691.287109,20921,5038.914604,1.39206,3250.68,1.03825,157,0.828481,60,0.4115,726.7519,193,1.038,0.092,True
5038.9207,116.662857,521.244709,414.908569,20922,5038.915832,1.4404,3262.53,1.03774,151,0.829801,60,1.4016,245.59225,193,1.0374,0.0851,True
5038.92193,-233.976837,164.05179,552.720947,20923,5038.917069,1.38911,3210.44,1.03724,178,0.827669,60,4.1014,408.37714,193,1.037,0.078,True
5038.92317,517.68457,921.349227,660.182739,20924,5038.918307,1.43469,3247.16,1.03674,174,0.82976,60,0.0708,691.2551,193,1.0365,0.071,True
5038.92441,556.251221,953.617132,677.321777,20925,5038.919548,1.38526,3257.28,1.03625,170,0.824378,60,11.012,779.7459,193,1.0361,0.064,True
5038.92811,25.709215,435.506216,593.364075,20926,5038.923245,1.48712,3329.45,1.03528,177,0.830242,60,-4.3711,384.7406,193,1.0352,0.0429,True
5038.93182,-256.768066,161.421457,543.546082,20927,5038.92696,1.56646,3481.04,1.03432,167,0.825027,60,9.0702,350.58133,193,1.0347,0.0218,True
5038.93675,372.475128,774.893905,650.591492,20928,5038.931885,1.40185,3314.71,1.03384,199,0.819423,60,-2.5463,658.58875,193,1.0345,-0.0062,True
5038.94046,838.187744,1247.178199,789.240601,20929,5038.935595,1.43849,3304.43,1.03432,166,0.825248,60,11.8991,956.2196,193,1.0348,-0.0273,True
5038.94416,-208.541931,200.367248,543.496094,20930,5038.939296,1.41406,3256.33,1.03479,172,0.824099,60,-0.1968,529.4428,193,1.0354,-0.0484,True
5038.94539,-15.428944,395.393973,405.457397,20931,5038.940526,1.42129,3238.4,1.03479,177,0.822581,60,8.8703,391.33334,193,1.0357,-0.0554,True
5038.94662,745.981384,1157.109409,604.304626,20932,5038.94176,1.41402,3371.11,1.03528,172,0.821113,60,17.9371,793.6999,193,1.0361,-0.0624,True
5038.94785,-219.900589,187.713506,756.054382,20933,5038.942993,1.3744,3364.54,1.03576,167,0.820408,60,8.9553,1469.0662,193,1.0364,-0.0694,True
5038.94909,769.580017,,958.708557,20934,5038.944228,1.37885,3343.6,1.03576,182,0.826534,60,1.4811,2003.583,193,,,False
5038.95032,465.596466,,824.450684,20935,5038.945461,1.43703,3327.34,1.03625,176,0.821572,60,12.9511,1975.3662,193,,,False
5038.95279,481.264801,898.228552,514.829285,20936,5038.94793,1.40514,3412.77,1.03724,188,0.821564,60,10.9258,808.4436,193,1.0384,-0.0974,True
5038.95526,-299.308289,118.459796,734.911926,20937,5038.950399,1.38301,3449.13,1.03825,196,0.822109,60,8.8552,1321.6062,193,1.0396,-0.1114,True
5038.95773,-64.338142,354.071812,806.637878,20938,5038.95287,1.35672,3353.45,1.03978,197,0.823862,60,16.3735,1553.2296,193,1.041,-0.1254,True
5038.9615,-2.598258,424.40472,730.02301,20939,5038.956635,1.37961,3368.31,1.04188,199,0.82144,60,16.0651,1292.2377,193,1.0434,-0.1466,True
5038.96273,408.134918,838.529449,545.27948,20940,5038.957869,1.39255,3307.57,1.04295,195,0.818587,60,16.593,574.4944,193,1.0443,-0.1536,True
5038.96643,609.141602,1044.281377,657.309875,20941,5038.961573,1.37295,3285.91,1.04569,172,0.822799,60,21.6222,1056.3859,193,1.0472,-0.1745,True
5038.96767,-44.36467,396.031043,716.771606,20942,5038.962807,1.40533,3252.42,1.04682,180,0.816322,60,11.7877,1241.8254,193,1.0483,-0.1814,True
5038.9689,-116.63327,,846.77887,20943,5038.964041,1.35111,3319.32,1.04738,185,0.814658,60,16.8755,2078.7925,193,,,False
5038.97014,-155.603622,288.34088,756.071289,20944,5038.965277,1.39106,3273.55,1.04853,203,0.812436,60,15.2958,1155.5583,193,1.0505,-0.1952,True
5038.97137,-108.127426,339.231146,579.830017,20945,5038.966514,1.40274,3287.5,1.04969,182,0.816593,60,13.0351,923.2867,193,1.0517,-0.2022,True
5038.97385,790.514832,1241.17876,732.054443,20946,5038.968986,1.3797,3320.67,1.05206,188,0.816286,60,11.8926,1533.1113,193,1.0542,-0.216,True
5038.97631,-1071.653809,-616.182679,652.968079,20947,5038.971453,1.37213,3298.9,1.05449,199,0.814913,60,21.3115,985.1816,193,1.0569,-0.2297,True
5038.97755,-175.433289,283.24218,665.456848,20948,5038.972691,1.37799,3235.57,1.05636,178,0.811484,60,5.4356,1061.6096,193,1.0583,-0.2366,True
5038.97878,-700.027832,-240.215904,726.317078,20949,5038.973924,1.35429,3270.53,1.05762,225,0.810596,60,12.1852,1251.6327,193,1.0597,-0.2435,True
5038.98002,-845.797729,-382.15764,490.581635,20950,5038.975159,1.36741,3297.28,1.0589,197,0.815949,60,16.9725,549.2434,193,1.0612,-0.2503,True
5038.98125,-933.440674,-465.637102,800.809875,20951,5038.976391,1.38757,3431.02,1.0602,208,0.809411,60,13.6088,1452.4155,193,1.0628,-0.2572,True
5038.98372,868.477051,1342.920072,977.614075,20952,5038.978856,1.40309,3363.06,1.0635,176,0.817194,60,12.629,1725.6692,193,1.066,-0.2708,True
5038.98619,-1004.962402,-524.192096,569.578552,20953,5038.981331,1.41261,3295.75,1.06691,198,0.814901,60,19.8827,485.5656,193,1.0694,-0.2844,True
5038.98743,-1407.125122,-924.396034,730.985352,20954,5038.982567,1.38672,3309.48,1.06831,196,0.820204,60,20.4859,1120.3076,193,1.0712,-0.2912,True
5038.98867,-1330.579102,-845.396981,898.091797,20955,5038.983807,1.37066,3323.08,1.07043,219,0.814027,60,3.1913,1766.8466,193,1.073,-0.298,True
5038.9899,-337.272583,150.407613,556.551514,20956,5038.98504,1.3542,3310.76,1.07186,249,0.808877,60,12.419,1083.1494,193,1.0749,-0.3048,True
5038.99114,-1317.428223,-825.492777,664.646484,20957,5038.986276,1.37956,3272.41,1.07405,213,0.817249,60,26.3476,1037.2162,193,1.0768,-0.3116,True
5038.99607,850.687622,,980.002075,20958,5038.991207,1.36922,3321.82,1.08161,239,0.810017,60,16.9347,2394.3787,193,,,False
5038.9973,-1348.410645,,1234.021118,20959,5038.992444,1.37503,3264.49,1.08397,243,0.808032,60,8.9761,2842.7554,193,,,False
5038.99853,-745.907043,-233.78266,626.16925,20960,5038.993674,1.40976,3261.88,1.08636,270,0.824645,60,10.6521,789.35236,193,1.0893,-0.3518,True
5038.99977,-1256.025879,-740.640055,828.94928,20961,5038.994912,1.39353,3299.71,1.08798,205,0.804581,60,19.4002,1401.0292,193,1.0916,-0.3585,True
5039.001,-22.833626,495.725588,803.480286,20962,5038.996145,1.44698,3268.74,1.09044,210,0.814194,60,29.2921,1165.9231,193,1.0939,-0.3652,True
5039.00615,-1624.0625,-1092.320329,813.72052,20963,5039.001297,1.46365,3272.99,1.10071,203,0.811719,60,16.8855,914.3,193,1.1041,-0.3928,True
5039.00739,-1521.436279,-984.826493,561.385559,20964,5039.002532,1.4062,3332.62,1.10338,206,0.813395,60,13.7778,764.81757,193,1.1067,-0.3994,True
5039.00986,-168.560974,,886.426514,20966,5039.004998,1.39164,3270.19,1.10793,260,0.80614,60,15.804,2199.6892,193,,,False
5039.01109,-745.691956,-197.724262,604.702087,20967,5039.006233,1.38131,3299.91,1.11072,218,0.814426,60,13.6728,1116.1588,193,1.1148,-0.4191,True
5039.01356,31.025074,587.373524,674.071228,20968,5039.008702,1.34909,3258.11,1.11643,213,0.810588,60,13.3448,1524.8904,193,1.1204,-0.4322,True
5039.01726,-4175.981934,,978.70575,20969,5039.012399,1.39032,3204.53,1.12534,186,0.812441,60,5.1989,2323.9458,193,,,False
5039.02096,-612.737732,-36.568323,602.830322,20970,5039.016106,1.41284,3318.5,1.13468,207,0.806132,60,15.9134,1065.2543,193,1.1388,-0.471,True
5039.02467,-734.743652,-149.486666,512.694397,20971,5039.019813,1.43954,3153.3,1.14446,170,0.8095,60,3.1966,683.54645,193,1.1489,-0.4902,True
5039.02838,-595.479736,-1.087408,644.42865,20972,5039.023518,1.45921,3239.06,1.1547,209,0.810778,60,5.9007,768.38617,193,1.1594,-0.5093,True
5039.02961,-775.032898,-173.330112,737.942505,20973,5039.024753,1.42416,3269.88,1.15822,235,0.808723,60,1.0245,1004.6552,193,1.1631,-0.5156,True
5039.03084,-1123.523682,-514.783409,621.907104,20974,5039.025981,1.39193,3249.09,1.16179,185,0.81277,60,13.8515,1041.4946,193,1.1668,-0.5219,True
5039.03207,-504.230865,107.050568,946.750427,20975,5039.027215,1.40618,3213.09,1.16541,200,0.80495,60,12.2416,1809.9072,193,1.1706,-0.5282,True
5039.0333,-3290.345703,-2678.192358,754.775269,20976,5039.028447,1.4337,3283.73,1.16909,162,0.808943,60,25.8487,1270.8005,193,1.1744,-0.5345,True
5039.03454,-1568.213989,-948.213048,631.26062,20977,5039.02968,1.39902,3254.67,1.17283,200,0.803599,60,15.7273,918.6733,193,1.1784,-0.5407,True
5039.03824,-1264.825439,-633.175591,664.264771,20978,5039.033387,1.4031,3236.64,1.18437,186,0.807134,60,10.2421,1115.2332,193,1.1906,-0.5595,True
5039.04195,-1315.179443,-675.251549,868.21405,20979,5039.03709,1.43113,3198.73,1.19782,182,0.8005,60,11.2317,1369.5209,193,1.2034,-0.578,True
5039.04921,-930.399292,-281.795578,696.383423,20981,5039.044349,1.51366,3235.11,1.22377,163,0.804348,60,15.4992,686.0016,193,1.2306,-0.614,True
5039.05044,-1380.547241,-716.672724,708.461548,20982,5039.045586,1.45351,3283.79,1.22833,216,0.801365,60,16.4128,628.5668,193,1.2355,-0.6201,True
5039.05167,-1573.32312,-914.709136,669.179016,20983,5039.046816,1.50123,3256.51,1.23295,201,0.801699,60,6.7517,699.51746,193,1.2404,-0.6261,True
5039.05291,-1676.176514,-1001.012483,739.811279,20984,5039.048051,1.43689,3218.12,1.23922,241,0.806292,60,9.0918,973.988,193,1.2455,-0.6322,True
5039.05414,225.215683,910.297346,592.295349,20985,5039.049285,1.40673,3210.98,1.244,257,0.796547,60,14.1112,936.74347,193,1.2507,-0.6382,True
5039.05906,-672.285645,9.129081,580.181274,20987,5039.05421,1.50359,3254.79,1.26387,216,0.802676,60,13.4665,828.8008,193,1.2721,-0.662,True
5039.06277,-1343.237549,-653.647105,636.402527,20988,5039.057917,1.519,3310.1,1.28134,212,0.803501,60,11.2052,613.5864,193,1.2892,-0.6798,True
5039.06647,-766.717957,-75.253601,734.623962,20989,5039.06162,1.55653,3380.95,1.29784,181,0.804648,60,29.6632,663.5915,193,1.3071,-0.6974,True
5039.07018,-1108.665039,-412.633698,640.985657,20990,5039.065325,1.58076,3416.62,1.31705,190,0.801446,60,25.756,553.68994,193,1.3259,-0.7149,True
5039.07142,-1461.48291,-751.533969,616.577087,20991,5039.06656,1.54664,3364.95,1.32301,252,0.802435,60,14.0331,472.01895,193,1.3324,-0.7207,True
5039.07265,-567.465027,168.444718,537.884399,20992,5039.067798,1.47038,3379.7,1.32905,231,0.802778,60,12.2025,420.8868,193,1.3391,-0.7265,True
5039.07389,-909.324524,-171.609576,672.501831,20993,5039.069033,1.47968,3297.6,1.33726,177,0.797202,60,10.4528,826.7973,193,1.3458,-0.7323,True
5039.07512,-956.565308,-224.405916,601.734375,20994,5039.070267,1.51352,3262.19,1.34352,208,0.798406,60,13.2835,617.50494,193,1.3526,-0.738,True
5039.07759,20.30361,793.426301,1020.726929,20995,5039.072732,1.4043,3399.1,1.35634,165,0.797057,60,28.3577,1158.2194,193,1.3666,-0.7495,True
5039.08129,-444.395355,328.372557,579.053101,20996,5039.076437,1.45449,3290.32,1.3786,213,0.791954,60,29.1366,477.88574,193,1.3885,-0.7665,True
5039.085,-2752.657715,-1996.394503,551.976868,20997,5039.080142,1.54589,3326.42,1.39963,168,0.799804,60,14.9831,654.753,193,1.4115,-0.7835,True
5039.0887,-2157.852539,-1371.668831,781.581055,20998,5039.083843,1.50015,3510.69,1.42419,168,0.789577,60,30.2234,846.78156,193,1.4357,-0.8003,True
5039.09116,-482.536774,317.309778,508.016296,20999,5039.086308,1.48919,3567.62,1.43956,161,0.795564,60,23.9855,512.4225,193,1.4525,-0.8114,True
5039.09239,-1406.50647,-601.766773,623.547119,21000,5039.087538,1.48935,3513.92,1.45007,175,0.800764,60,26.0511,642.6292,193,1.4611,-0.8169,True
5039.09363,-2085.618164,-1262.13117,658.698059,21001,5039.088772,1.45243,3375.48,1.45811,165,0.795626,60,30.7792,809.05566,193,1.4699,-0.8224,True
5039.09486,-1168.576782,-335.686006,587.495117,21002,5039.090005,1.44135,3394.07,1.46628,185,0.79961,60,28.7416,641.1617,193,1.4788,-0.8279,True
5039.09609,-2129.062256,-1289.972534,896.852539,21003,5039.091239,1.43926,3346.27,1.47458,192,0.794933,60,21.5293,1206.6482,193,1.4879,-0.8334,True
5039.09979,-538.308716,309.755124,980.641785,21004,5039.09494,1.45863,3531.62,1.50324,190,0.789695,60,11.3133,1152.9402,193,1.5161,-0.8498,True
5039.10349,-1895.668701,-1031.327806,598.047119,21005,5039.098641,1.4601,3519.25,1.53041,175,0.784347,60,31.5017,612.87573,193,1.5458,-0.8661,True
5039.1072,-2633.576904,-1799.055483,587.518433,21006,5039.102348,1.5656,3589.03,1.56223,245,0.790623,60,25.3776,464.70267,193,1.5772,-0.8823,True
5039.1109,-1082.244019,-236.999884,547.777344,21007,5039.106049,1.57699,3563.21,1.5959,187,0.786939,60,24.6096,406.69278,193,1.6102,-0.8983,True
5039.11337,-1216.597656,-339.714193,634.230347,21008,5039.108518,1.53523,3510.02,1.61705,216,0.786701,60,19.6813,556.66766,193,1.6333,-0.909,True
5039.1146,-1525.692017,-601.153326,910.845337,21009,5039.109752,1.44884,3616.35,1.62791,200,0.79167,60,10.1482,916.08264,193,1.6451,-0.9143,True
5039.11584,-488.834229,414.050946,435.473938,21010,5039.110985,1.50703,3561.58,1.63895,220,0.783589,60,16.2807,303.7585,193,1.6572,-0.9196,True
5039.11707,-2552.338623,-1683.703334,728.27063,21011,5039.11222,1.58664,3550.87,1.65399,176,0.787385,60,28.3153,546.0368,193,1.6694,-0.9248,True
5039.11831,-901.251648,-17.7219,512.362427,21012,5039.113455,1.5695,3525.11,1.6655,211,0.786758,60,16.7728,284.0268,193,1.682,-0.9301,True
5039.12201,422.577545,1350.667779,731.064453,21013,5039.117157,1.52135,3492.66,1.7013,249,0.78482,60,16.9931,494.97455,193,1.7209,-0.9458,True
5039.12324,-559.16333,374.737492,528.786499,21014,5039.118393,1.52321,3512.16,1.71368,256,0.784046,60,30.9117,356.28738,193,1.7344,-0.9511,True
5039.12448,-1095.421509,-148.307389,496.494446,21015,5039.119627,1.51164,3505.9,1.73053,289,0.784143,60,16.1987,317.20132,193,1.7481,-0.9563,True
5039.12571,-984.150269,-22.477953,478.523895,21016,5039.120855,1.49803,3569.7,1.74345,249,0.780388,60,13.2731,262.59036,193,1.762,-0.9614,True
5039.12694,-1498.720215,-540.740843,711.226624,21017,5039.12209,1.5179,3578.42,1.75661,229,0.780135,60,35.2219,637.35876,193,1.7763,-0.9666,True
5039.13065,-846.664551,114.440324,746.90918,21018,5039.125799,1.55108,3468.65,1.79761,160,0.765421,60,21.9523,551.14795,193,1.8208,-0.9822,True
5039.13188,-825.912842,151.000895,514.103027,21019,5039.127034,1.53725,3427.48,1.81659,220,0.775995,60,10.8745,366.69116,193,1.8363,-0.9873,True
5039.13312,-707.954346,241.374139,604.477234,21020,5039.128274,1.59545,3516.27,1.83116,253,0.775278,60,23.2919,333.87585,193,1.8521,-0.9925,True
5039.13436,-1256.029785,-303.443393,489.391846,21021,5039.129504,1.60227,3508.97,1.84601,237,0.778441,60,21.2231,254.94312,193,1.868,-0.9976,True
5039.13559,-520.165649,404.905484,561.884277,21022,5039.130739,1.65718,3554.22,1.86116,270,0.770929,60,19.6245,247.10396,193,1.8844,-1.0027,True
5039.13683,-1592.563721,-678.377269,603.553772,21023,5039.131975,1.68494,3588.83,1.87661,441,0.776271,60,15.042,262.83398,193,1.9011,-1.0078,True
5039.13929,-2252.401367,-1222.403736,688.6604,21024,5039.134442,1.53198,3458.51,1.90845,187,0.778087,60,28.7109,577.2223,193,1.9355,-1.018,True
5039.14052,-1021.0271,-2.901279,558.55188,21025,5039.135674,1.56393,3487.46,1.9304,155,0.77218,60,14.1642,335.87216,193,1.9532,-1.023,True
5039.14176,-1043.049072,-48.657322,455.602722,21026,5039.136908,1.61261,3509.81,1.94726,326,0.769585,60,20.5826,208.8109,193,1.9713,-1.0281,True
5039.143,-2518.807129,-1481.094429,866.169983,21027,5039.138145,1.5618,3423.71,1.96448,237,0.769922,60,35.675,667.9852,193,1.9898,-1.0332,True
5039.14423,139.720856,1169.444489,596.640503,21028,5039.139381,1.58724,3408.74,1.98205,293,0.772895,60,14.1481,304.5172,193,2.0087,-1.0382,True
5039.15004,-1435.055786,-344.401962,563.325317,21029,5039.145193,1.56782,3486.25,2.07575,216,0.760547,60,22.4838,381.5111,193,2.1031,-1.0619,True
5039.15128,-1472.593384,-375.102333,544.286499,21030,5039.146427,1.57336,3554.46,2.09574,219,0.762595,60,9.7186,401.62103,193,2.1245,-1.0669,True
5039.15374,-2114.245361,-1013.015672,723.908813,21032,5039.148892,1.59827,3571.23,2.13707,201,0.759544,60,27.8628,545.6988,193,2.1685,-1.0769,True
5039.15498,-2696.505615,-1574.097978,651.093445,21033,5039.150127,1.58584,3527.36,2.15845,266,0.758834,60,31.0936,454.1893,193,2.1913,-1.0818,True
5039.15868,-1495.324585,-296.908339,806.645813,21034,5039.153828,1.53706,3497.7,2.22559,234,0.758132,60,25.1044,677.01575,193,2.2628,-1.0967,True
5039.15991,-2459.824707,-1304.423204,704.830078,21035,5039.155064,1.6075,3437.98,2.24903,208,0.751719,60,19.2878,565.2095,193,2.2878,-1.1017,True
5039.16115,-2440.451904,-1241.067304,610.541992,21036,5039.156297,1.57027,3478.37,2.27304,299,0.755657,60,14.2227,329.09796,193,2.3133,-1.1066,True
5039.16238,-1659.052612,-447.325083,672.881226,21037,5039.157531,1.57261,3534.6,2.29763,314,0.752692,60,30.5922,382.61188,193,2.3395,-1.1116,True
5039.16361,-1129.636597,73.805916,714.609741,21038,5039.158765,1.59994,3471.33,2.33135,235,0.753133,60,11.9199,402.04028,193,2.3663,-1.1165,True
5039.16485,-2164.251709,-988.566408,617.378906,21039,5039.159998,1.64939,3572.01,2.35738,315,0.747692,60,26.6749,261.5861,193,2.3937,-1.1214,True
5039.16608,-1865.130859,-622.166341,551.614136,21040,5039.161232,1.58934,3592.47,2.38406,340,0.747468,60,30.5774,263.88794,193,2.4218,-1.1264,True
5039.16732,-1756.005371,-527.512707,473.988525,21041,5039.162468,1.62406,3534.84,2.41142,318,0.747594,60,20.1747,192.74199,193,2.4506,-1.1313,True
