Name,MOA phase,Field,Chip,RA,Dec,Remarks,RA_deg,Dec_deg
MOA-2008-BLG-235,MOA-2,gb14,4,18:03:53.09,-27:52:54.45,,270.9712083333333,-27.88179166666667
MOA-2008-BLG-236,MOA-2,gb18,5,18:11:34.64,-26:24:07.00,,272.8943333333333,-26.401944444444442
MOA-2008-BLG-237,MOA-2,gb21,2,18:17:32.73,-21:36:35.23,,274.386375,-21.609786111111113
MOA-2008-BLG-238,MOA-2,gb5,4,17:52:30.99,-29:39:00.80,,268.129125,-29.650222222222222
MOA-2008-BLG-239,MOA-2,gb19,7,18:18:54.59,-25:59:11.80,,274.7274583333333,-25.986611111111113
MOA-2008-BLG-240,MOA-2,gb10,8,18:00:24.50,-27:27:52.86,,270.10208333333327,-27.464683333333333
MOA-2008-BLG-241,MOA-2,gb10,4,17:58:29.24,-27:59:22.02,,269.6218333333333,-27.98945
MOA-2008-BLG-242,MOA-2,gb14,8,18:07:35.52,-27:30:06.61,,271.89799999999997,-27.50183611111111
MOA-2008-BLG-243,MOA-2,gb21,8,18:19:06.82,-21:57:13.97,,274.77841666666666,-21.953880555555553
MOA-2008-BLG-244,MOA-2,gb5,3,17:53:54.25,-29:05:28.79,,268.4760416666667,-29.091330555555555
MOA-2008-BLG-245,MOA-2,gb5,2,17:53:10.86,-28:45:48.95,,268.29524999999995,-28.763597222222224
MOA-2008-BLG-246,MOA-2,gb9,8,18:01:15.63,-29:23:50.84,,270.3151249999999,-29.397455555555556
MOA-2008-BLG-247,MOA-2,gb3,8,17:56:25.07,-32:41:55.37,,269.10445833333335,-32.69871388888888
MOA-2008-BLG-248,MOA-2,gb10,5,17:57:51.62,-28:14:01.80,,269.4650833333333,-28.233833333333333
MOA-2008-BLG-249,MOA-2,gb16,2,18:09:38.39,-29:00:08.76,,272.4099583333333,-29.002433333333332
MOA-2008-BLG-250,MOA-2,gb4,7,17:55:55.57,-31:11:41.17,,268.98154166666666,-31.194769444444443
MOA-2008-BLG-251,MOA-2,gb1,7,17:48:42.01,-34:31:54.40,,267.17504166666663,-34.531777777777776
MOA-2008-BLG-252,MOA-2,gb4,3,17:53:01.00,-31:07:12.25,,268.25416666666666,-31.120069444444447
MOA-2008-BLG-253,MOA-2,gb12,8,18:06:30.32,-30:57:07.33,,271.6263333333333,-30.95203611111111
MOA-2008-BLG-254,MOA-2,gb13,2,18:04:23.65,-28:47:10.46,,271.0985416666666,-28.786238888888892
MOA-2008-BLG-255,MOA-2,gb11,1,18:03:17.11,-32:03:37.58,,270.82129166666664,-32.06043888888889
MOA-2008-BLG-256,MOA-2,gb5,2,17:53:17.86,-28:57:48.33,,268.32441666666665,-28.963425
MOA-2008-BLG-257,MOA-2,gb18,4,18:10:49.06,-26:03:12.56,,272.70441666666665,-26.05348888888889
MOA-2008-BLG-258,MOA-2,gb2,4,17:51:13.79,-34:41:48.85,,267.80745833333333,-34.69690277777777
MOA-2008-BLG-259,MOA-2,gb20,7,18:18:09.89,-24:04:09.22,,274.5412083333333,-24.069227777777776
MOA-2008-BLG-260,MOA-2,gb1,3,17:47:26.12,-34:10:44.48,,266.85883333333334,-34.17902222222222
MOA-2008-BLG-261,MOA-2,gb1,8,17:49:19.64,-34:07:33.64,,267.3318333333333,-34.12601111111111
MOA-2008-BLG-262,MOA-2,gb16,3,18:09:22.77,-29:21:55.16,,272.34487499999994,-29.365322222222222
MOA-2008-BLG-263,MOA-2,gb8,5,17:59:18.17,-31:32:40.78,,269.82570833333335,-31.54466111111111
MOA-2008-BLG-264,MOA-2,gb14,1,18:03:31.40,-26:54:54.21,,270.8808333333333,-26.91505833333333
MOA-2008-BLG-265,MOA-2,gb4,2,17:53:38.55,-30:28:42.79,,268.410625,-30.478552777777775
MOA-2008-BLG-266,MOA-2,gb5,3,17:53:44.42,-29:20:29.07,,268.4350833333333,-29.341408333333334
MOA-2008-BLG-267,MOA-2,gb5,5,17:52:09.42,-30:03:01.35,,268.03925,-30.050375
MOA-2008-BLG-268,MOA-2,gb11,1,18:04:08.26,-31:54:19.43,,271.03441666666663,-31.90539722222222
MOA-2008-BLG-269,MOA-2,gb14,1,18:03:41.94,-26:48:54.49,,270.92474999999996,-26.815136111111112
MOA-2008-BLG-270,MOA-2,gb6,7,17:56:45.50,-27:47:09.00,,269.1895833333333,-27.785833333333336
MOA-2008-BLG-271,MOA-2,gb9,8,18:02:41.46,-29:10:36.90,,270.67274999999995,-29.176916666666667
MOA-2008-BLG-272,MOA-2,gb8,1,17:59:26.26,-30:14:01.45,,269.8594166666666,-30.233736111111114
MOA-2008-BLG-273,MOA-2,gb10,5,17:58:44.79,-28:18:15.55,,269.68662499999994,-28.304319444444445
MOA-2008-BLG-274,MOA-2,gb18,5,18:11:38.98,-26:28:25.21,,272.9124166666666,-26.473669444444443
MOA-2008-BLG-275,MOA-2,gb15,8,18:07:10.90,-25:41:00.55,,271.79541666666665,-25.68348611111111
MOA-2008-BLG-276,MOA-2,gb5,5,17:53:28.44,-29:57:44.99,,268.3684999999999,-29.962497222222222
MOA-2008-BLG-277,MOA-2,gb7,3,17:58:58.05,-32:38:06.51,,269.74187499999994,-32.63514166666667
MOA-2008-BLG-278,MOA-2,gb1,4,17:46:14.35,-34:30:17.99,,266.5597916666666,-34.50499722222222
MOA-2008-BLG-279,MOA-2,gb1,4,17:46:38.55,-34:45:29.39,,266.660625,-34.75816388888889
MOA-2008-BLG-280,MOA-2,gb3,4,17:51:40.88,-32:56:16.27,,267.92033333333336,-32.93785277777778
MOA-2008-BLG-281,MOA-2,gb9,1,17:58:03.89,-28:40:13.19,,269.5162083333333,-28.670330555555555
MOA-2008-BLG-282,MOA-2,gb5,3,17:53:55.65,-29:22:40.75,,268.481875,-29.377986111111113
MOA-2008-BLG-283,MOA-2,gb5,1,17:53:52.64,-28:31:51.07,,268.4693333333333,-28.530852777777778
MOA-2008-BLG-284,MOA-2,gb14,4,18:04:17.04,-27:47:21.16,,271.07099999999997,-27.78921111111111
MOA-2008-BLG-285,MOA-2,gb17,5,18:11:09.39,-28:18:05.64,,272.789125,-28.301566666666666
MOA-2008-BLG-286,MOA-2,gb4,4,17:51:11.33,-31:29:12.27,,267.7972083333333,-31.486741666666667
MOA-2008-BLG-287,MOA-2,gb9,4,17:58:25.83,-29:39:05.07,,269.6076249999999,-29.651408333333332
MOA-2008-BLG-288,MOA-2,gb8,2,17:59:08.78,-30:45:34.33,,269.78658333333334,-30.75953611111111
MOA-2008-BLG-289,MOA-2,gb13,8,18:08:19.27,-29:17:04.60,,272.0802916666666,-29.28461111111111
MOA-2008-BLG-290,MOA-2,gb14,3,18:05:59.29,-27:36:34.31,,271.4970416666666,-27.60953055555556
MOA-2008-BLG-291,MOA-2,gb9,3,17:59:42.12,-29:23:42.55,,269.9255,-29.395152777777778
MOA-2008-BLG-292,MOA-2,gb3,7,17:54:57.46,-33:04:22.47,,268.7394166666666,-33.07290833333334
MOA-2008-BLG-293,MOA-2,gb4,2,17:51:18.63,-30:46:15.96,,267.827625,-30.7711
MOA-2008-BLG-294,MOA-2,gb7,3,17:57:24.04,-32:54:07.49,,269.3501666666666,-32.90208055555556
MOA-2008-BLG-295,MOA-2,gb9,4,17:58:24.74,-29:28:26.22,,269.60308333333325,-29.47395
MOA-2008-BLG-296,MOA-2,gb15,6,18:07:28.63,-26:22:06.70,,271.86929166666664,-26.36852777777778
MOA-2008-BLG-297,MOA-2,gb17,1,18:11:21.12,-26:49:41.41,,272.83799999999997,-26.828169444444445
MOA-2008-BLG-298,MOA-2,gb18,7,18:12:46.43,-26:01:01.04,,273.1934583333333,-26.016955555555555
MOA-2008-BLG-299,MOA-2,gb9,3,17:59:45.72,-29:23:30.99,,269.9405,-29.391941666666668
MOA-2008-BLG-300,MOA-2,gb1,7,17:47:57.30,-34:38:56.69,,266.98875,-34.64908055555556
MOA-2008-BLG-301,MOA-2,gb14,8,18:08:58.84,-27:34:39.93,,272.24516666666665,-27.577758333333332
MOA-2008-BLG-302,MOA-2,gb3,8,17:54:54.65,-32:42:45.90,,268.7277083333333,-32.71275
MOA-2008-BLG-303,MOA-2,gb4,3,17:53:07.23,-30:56:27.89,,268.28012499999994,-30.941080555555555
MOA-2008-BLG-304,MOA-2,gb4,4,17:52:10.28,-31:13:29.41,,268.0428333333333,-31.22483611111111
MOA-2008-BLG-305,MOA-2,gb5,6,17:54:34.57,-29:55:12.24,,268.6440416666666,-29.920066666666667
MOA-2008-BLG-306,MOA-2,gb9,7,18:01:56.50,-29:26:53.21,,270.48541666666665,-29.44811388888889
MOA-2008-BLG-307,MOA-2,gb15,6,18:07:12.83,-26:35:44.31,,271.8034583333333,-26.595641666666666
MOA-2008-BLG-308,MOA-2,gb14,8,18:08:37.98,-27:29:09.67,,272.15824999999995,-27.486019444444445
MOA-2008-BLG-309,MOA-2,gb10,7,18:02:36.16,-27:50:04.80,,270.6506666666666,-27.834666666666667
MOA-2008-BLG-310,MOA-2,gb2,7,17:54:14.53,-34:46:40.99,,268.5605416666666,-34.77805277777777
MOA-2008-BLG-311,MOA-2,gb4,7,17:56:53.65,-31:23:49.93,,269.2235416666666,-31.39720277777778
MOA-2008-BLG-312,MOA-2,gb17,1,18:10:53.71,-26:38:30.66,,272.72379166666667,-26.641849999999998
MOA-2008-BLG-313,MOA-2,gb1,5,17:44:48.48,-34:58:30.36,,266.202,-34.975100000000005
MOA-2008-BLG-314,MOA-2,gb9,7,18:02:44.63,-29:35:49.15,,270.68595833333336,-29.59698611111111
MOA-2008-BLG-315,MOA-2,gb10,8,18:02:59.67,-27:31:34.47,,270.748625,-27.526241666666667
MOA-2008-BLG-316,MOA-2,gb14,7,18:06:35.12,-27:53:31.20,,271.64633333333336,-27.892
MOA-2008-BLG-317,MOA-2,gb15,8,18:08:54.40,-25:51:48.31,,272.22666666666663,-25.863419444444446
MOA-2008-BLG-318,MOA-2,gb16,3,18:11:06.01,-29:18:45.70,,272.77504166666665,-29.312694444444446
MOA-2008-BLG-319,MOA-2,gb10,8,18:02:59.68,-27:31:34.44,,270.7486666666666,-27.526233333333334
MOA-2008-BLG-320,MOA-2,gb5,7,17:55:05.98,-29:36:48.24,,268.7749166666667,-29.613400000000002
MOA-2008-BLG-321,MOA-2,gb10,9,18:00:36.24,-27:14:37.38,,270.15099999999995,-27.243716666666668
MOA-2008-BLG-322,MOA-2,gb9,9,18:01:15.60,-28:51:59.81,,270.315,-28.86661388888889
MOA-2008-BLG-323,MOA-2,gb16,10,18:14:15.88,-28:26:52.03,,273.5661666666666,-28.44778611111111
MOA-2008-BLG-324,MOA-2,gb4,4,17:53:05.25,-31:22:53.22,,268.27187499999997,-31.38145
MOA-2008-BLG-325,MOA-2,gb2,2,17:51:45.80,-34:01:25.17,,267.94083333333333,-34.02365833333333
MOA-2008-BLG-326,MOA-2,gb2,6,17:54:32.81,-35:14:12.48,,268.63670833333333,-35.2368
MOA-2008-BLG-327,MOA-2,gb3,9,17:54:16.66,-32:19:27.78,,268.5694166666666,-32.32438333333334
MOA-2008-BLG-328,MOA-2,gb6,8,17:56:21.37,-27:30:17.28,,269.0890416666667,-27.5048
MOA-2008-BLG-329,MOA-2,gb9,3,17:57:03.76,-29:18:39.13,,269.2656666666667,-29.310869444444446
MOA-2008-BLG-330,MOA-2,gb5,8,17:57:03.80,-29:18:38.69,,269.2658333333333,-29.310747222222222
MOA-2008-BLG-331,MOA-2,gb5,5,17:53:44.67,-29:56:04.35,,268.43612499999995,-29.934541666666668
MOA-2008-BLG-332,MOA-2,gb5,8,17:55:23.73,-29:23:04.45,,268.84887499999996,-29.384569444444445
MOA-2008-BLG-333,MOA-2,gb8,3,17:58:17.86,-30:55:02.31,,269.5744166666666,-30.917308333333335
MOA-2008-BLG-334,MOA-2,gb8,4,17:56:53.60,-31:23:49.98,,269.22333333333336,-31.397216666666665
MOA-2008-BLG-335,MOA-2,gb10,7,18:00:52.08,-27:43:59.85,,270.217,-27.733291666666666
MOA-2008-BLG-336,MOA-2,gb13,1,18:04:09.02,-28:40:17.57,,271.03758333333326,-28.671547222222223
MOA-2008-BLG-337,MOA-2,gb3,8,17:54:56.31,-32:50:32.82,,268.73462499999994,-32.84245
MOA-2008-BLG-338,MOA-2,gb12,2,18:04:54.32,-30:46:13.61,,271.2263333333333,-30.77044722222222
MOA-2008-BLG-339,MOA-2,gb9,2,17:59:17.39,-28:44:05.23,,269.8224583333333,-28.734786111111113
MOA-2008-BLG-340,MOA-2,gb5,5,17:51:11.96,-30:05:02.57,,267.79983333333337,-30.08404722222222
MOA-2008-BLG-341,MOA-2,gb10,5,17:59:06.50,-28:06:21.23,,269.77708333333334,-28.105897222222225
MOA-2008-BLG-342,MOA-2,gb7,9,18:02:41.31,-32:14:16.27,,270.672125,-32.23785277777778
MOA-2008-BLG-343,MOA-2,gb5,5,17:52:55.62,-30:04:29.31,,268.23175,-30.074808333333333
MOA-2008-BLG-344,MOA-2,gb5,10,17:54:31.95,-28:28:55.05,,268.63312499999995,-28.48195833333333
MOA-2008-BLG-345,MOA-2,gb12,5,18:03:18.44,-31:38:09.99,,270.8268333333333,-31.636108333333333
MOA-2008-BLG-346,MOA-2,gb4,10,17:54:33.34,-30:25:20.92,,268.6389166666666,-30.42247777777778
MOA-2008-BLG-347,MOA-2,gb5,8,17:55:57.13,-29:08:48.52,,268.9880416666667,-29.14681111111111
MOA-2008-BLG-348,MOA-2,gb8,3,17:59:17.18,-30:55:03.00,,269.8215833333333,-30.9175
MOA-2008-BLG-349,MOA-2,gb10,6,18:00:58.36,-28:13:37.89,,270.24316666666664,-28.227191666666666
MOA-2008-BLG-350,MOA-2,gb16,8,18:14:29.40,-29:10:42.18,,273.6225,-29.178383333333336
MOA-2008-BLG-351,MOA-2,gb17,9,18:14:27.69,-27:09:13.94,,273.615375,-27.15387222222222
MOA-2008-BLG-352,MOA-2,gb21,5,18:16:51.61,-22:40:26.49,,274.2150416666666,-22.674025
MOA-2008-BLG-353,MOA-2,gb13,3,18:03:22.02,-29:15:30.99,,270.84175,-29.258608333333335
MOA-2008-BLG-354,MOA-2,gb10,7,18:00:25.51,-27:56:54.30,,270.1062916666666,-27.948416666666667
MOA-2008-BLG-355,MOA-2,gb4,1,17:53:18.28,-30:10:09.27,,268.3261666666666,-30.169241666666668
MOA-2008-BLG-356,MOA-2,gb4,9,17:55:40.43,-30:44:34.17,,268.9184583333333,-30.742825
MOA-2008-BLG-357,MOA-2,gb10,4,17:58:44.95,-27:46:44.47,,269.6872916666666,-27.779019444444444
MOA-2008-BLG-358,MOA-2,gb11,6,18:08:15.73,-33:25:18.87,,272.06554166666666,-33.421908333333334
MOA-2008-BLG-359,MOA-2,gb13,2,18:04:30.40,-28:44:56.38,,271.1266666666666,-28.748994444444445
MOA-2008-BLG-360,MOA-2,gb21,7,18:18:58.63,-22:11:56.73,,274.74429166666664,-22.199091666666668
MOA-2008-BLG-361,MOA-2,gb5,4,17:53:01.26,-29:27:11.18,,268.25525,-29.453105555555556
MOA-2008-BLG-362,MOA-2,gb9,9,18:00:18.70,-28:54:20.42,,270.0779166666666,-28.905672222222222
MOA-2008-BLG-363,MOA-2,gb9,4,17:59:25.04,-29:40:48.76,,269.85433333333333,-29.680211111111113
MOA-2008-BLG-364,MOA-2,gb18,1,18:11:04.10,-25:11:15.85,,272.7670833333333,-25.18773611111111
MOA-2008-BLG-365,MOA-2,gb18,4,18:11:35.18,-26:11:14.02,,272.8965833333333,-26.187227777777778
MOA-2008-BLG-366,MOA-2,gb6,8,17:55:34.85,-27:29:21.06,,268.8952083333333,-27.489183333333333
MOA-2008-BLG-367,MOA-2,gb16,2,18:10:42.92,-28:53:53.53,,272.67883333333333,-28.898202777777776
MOA-2008-BLG-368,MOA-2,gb14,5,18:05:10.36,-28:13:25.46,,271.2931666666666,-28.22373888888889
MOA-2008-BLG-369,MOA-2,gb18,4,18:09:37.62,-26:02:26.21,,272.40674999999993,-26.040613888888892
MOA-2008-BLG-370,MOA-2,gb10,7,18:02:31.04,-27:51:01.57,,270.6293333333333,-27.85043611111111
MOA-2008-BLG-371,MOA-2,gb19,7,18:18:58.13,-25:51:49.00,,274.74220833333334,-25.863611111111112
MOA-2008-BLG-372,MOA-2,gb1,4,17:46:44.51,-34:35:48.98,,266.68545833333326,-34.59693888888889
MOA-2008-BLG-373,MOA-2,gb3,3,17:52:23.32,-32:37:57.58,,268.0971666666667,-32.63266111111111
MOA-2008-BLG-374,MOA-2,gb3,4,17:51:53.35,-33:03:20.93,,267.97229166666665,-33.055813888888885
MOA-2008-BLG-375,MOA-2,gb3,5,17:52:55.18,-33:23:54.74,,268.2299166666666,-33.398538888888886
MOA-2008-BLG-376,MOA-2,gb5,2,17:53:34.22,-29:01:05.91,,268.3925833333333,-29.018308333333334
MOA-2008-BLG-377,MOA-2,gb5,4,17:52:10.57,-29:29:25.44,,268.04404166666666,-29.4904
MOA-2008-BLG-378,MOA-2,gb5,10,17:54:47.67,-28:35:28.76,,268.69862499999994,-28.59132222222222
MOA-2008-BLG-379,MOA-2,gb8,1,17:58:49.44,-30:11:48.95,,269.70599999999996,-30.196930555555557
MOA-2008-BLG-380,MOA-2,gb9,2,17:58:33.94,-29:01:02.87,,269.6414166666666,-29.017463888888887
MOA-2008-BLG-381,MOA-2,gb9,3,17:59:04.21,-29:20:26.29,,269.7675416666666,-29.34063611111111
MOA-2008-BLG-382,MOA-2,gb10,3,17:58:57.36,-27:29:49.43,,269.7389999999999,-27.49706388888889
MOA-2008-BLG-383,MOA-2,gb15,10,18:08:58.65,-25:06:47.97,,272.244375,-25.113325
MOA-2008-BLG-384,MOA-2,gb17,8,18:12:19.12,-27:21:14.11,,273.07966666666664,-27.353919444444447
MOA-2008-BLG-385,MOA-2,gb19,7,18:18:30.03,-25:59:37.23,,274.62512499999997,-25.993675
MOA-2008-BLG-386,MOA-2,gb22,10,18:38:16.11,-23:19:44.86,,279.567125,-23.329127777777778
MOA-2008-BLG-387,MOA-2,gb10,6,18:00:06.52,-28:03:03.26,,270.02716666666663,-28.050905555555556
MOA-2008-BLG-388,MOA-2,gb9,3,17:58:50.35,-29:22:31.00,,269.7097916666666,-29.37527777777778
MOA-2008-BLG-389,MOA-2,gb5,7,17:54:42.48,-29:42:54.63,,268.67699999999996,-29.715175
MOA-2008-BLG-390,MOA-2,gb18,6,18:13:54.31,-26:24:51.68,,273.4762916666666,-26.414355555555556
MOA-2008-BLG-391,MOA-2,gb4,2,17:53:21.04,-30:29:20.16,,268.3376666666666,-30.488933333333335
MOA-2008-BLG-392,MOA-2,gb9,1,17:57:36.85,-28:33:14.14,,269.4035416666666,-28.55392777777778
MOA-2008-BLG-393,MOA-2,gb5,4,17:52:56.72,-29:38:58.12,,268.2363333333333,-29.649477777777776
MOA-2008-BLG-394,MOA-2,gb5,4,17:53:01.22,-29:33:44.17,,268.25508333333335,-29.562269444444446
MOA-2008-BLG-395,MOA-2,gb5,6,17:54:47.78,-29:59:25.02,,268.6990833333333,-29.990283333333334
MOA-2008-BLG-396,MOA-2,gb5,8,17:55:55.50,-29:21:14.04,,268.98125,-29.353900000000003
MOA-2008-BLG-397,MOA-2,gb5,9,17:54:34.00,-29:01:28.48,,268.6416666666666,-29.024577777777775
MOA-2008-BLG-398,MOA-2,gb5,2,17:53:52.15,-28:50:07.90,,268.46729166666665,-28.835527777777777
MOA-2008-BLG-399,MOA-2,gb2,9,17:55:11.75,-34:05:26.15,,268.7989583333333,-34.09059722222222
MOA-2008-BLG-400,MOA-2,gb4,1,17:53:33.34,-30:22:03.93,,268.38891666666666,-30.367758333333335
MOA-2008-BLG-401,MOA-2,gb4,3,17:52:43.57,-30:51:33.21,,268.18154166666665,-30.859225000000002
MOA-2008-BLG-402,MOA-2,gb14,9,18:06:17.36,-27:05:49.74,,271.57233333333335,-27.09715
MOA-2008-BLG-403,MOA-2,gb10,7,18:00:15.36,-27:49:36.81,,270.06399999999996,-27.826891666666665
MOA-2008-BLG-404,MOA-2,gb13,2,18:04:16.48,-28:50:22.11,,271.0686666666667,-28.839475
MOA-2008-BLG-405,MOA-2,gb9,2,17:58:37.83,-28:46:41.09,,269.65762499999994,-28.778080555555555
MOA-2008-BLG-406,MOA-2,gb5,2,17:51:19.40,-28:54:59.45,,267.8308333333333,-28.916513888888886
MOA-2008-BLG-407,MOA-2,gb10,8,18:02:20.04,-27:38:42.65,,270.5835,-27.645180555555555
MOA-2008-BLG-408,MOA-2,gb9,5,17:59:31.27,-30:05:51.06,,269.88029166666666,-30.097516666666664
MOA-2008-BLG-409,MOA-2,gb9,1,17:59:46.33,-28:35:59.22,,269.94304166666666,-28.59978333333333
MOA-2008-BLG-410,MOA-2,gb9,5,17:59:46.67,-29:54:32.64,,269.94445833333333,-29.909066666666664
MOA-2008-BLG-411,MOA-2,gb5,4,17:51:19.83,-29:41:08.63,,267.832625,-29.685730555555555
MOA-2008-BLG-412,MOA-2,gb13,8,18:07:15.97,-29:05:14.46,,271.81654166666664,-29.087349999999997
MOA-2008-BLG-413,MOA-2,gb5,8,17:56:07.70,-29:17:52.52,,269.03208333333333,-29.297922222222223
MOA-2008-BLG-414,MOA-2,gb9,3,17:57:32.23,-29:23:24.34,,269.3842916666666,-29.390094444444443
MOA-2008-BLG-415,MOA-2,gb19,2,18:16:19.06,-25:07:05.31,,274.07941666666665,-25.118141666666666
MOA-2008-BLG-416,MOA-2,gb3,10,17:56:04.01,-32:05:01.27,,269.01670833333327,-32.08368611111111
MOA-2008-BLG-417,MOA-2,gb15,6,18:08:44.62,-26:27:30.50,,272.1859166666666,-26.458472222222223
MOA-2008-BLG-418,MOA-2,gb9,10,18:01:30.14,-28:40:28.33,,270.3755833333333,-28.674536111111113
MOA-2008-BLG-419,MOA-2,gb10,10,18:02:49.34,-26:38:26.64,,270.7055833333333,-26.640733333333333
MOA-2008-BLG-420,MOA-2,gb5,2,17:51:51.57,-28:53:22.54,,267.964875,-28.889594444444445
MOA-2008-BLG-421,MOA-2,gb3,2,17:51:35.29,-32:25:22.07,,267.89704166666667,-32.42279722222222
MOA-2008-BLG-422,MOA-2,gb3,9,17:54:33.94,-32:20:50.52,,268.6414166666666,-32.347366666666666
MOA-2008-BLG-423,MOA-2,gb4,3,17:53:51.28,-30:59:32.40,,268.4636666666666,-30.992333333333335
MOA-2008-BLG-424,MOA-2,gb4,9,17:54:58.72,-30:47:28.54,,268.7446666666666,-30.791261111111112
MOA-2008-BLG-425,MOA-2,gb11,3,18:03:32.23,-32:35:09.44,,270.8842916666667,-32.58595555555556
MOA-2008-BLG-426,MOA-2,gb12,6,18:06:31.90,-31:37:23.41,,271.6329166666667,-31.623169444444446
MOA-2008-BLG-427,MOA-2,gb13,7,18:07:08.08,-29:39:33.77,,271.78366666666665,-29.659380555555554
MOA-2008-BLG-428,MOA-2,gb18,1,18:10:49.16,-25:08:22.13,,272.70483333333334,-25.139480555555554
MOA-2008-BLG-429,MOA-2,gb9,7,18:01:02.49,-29:31:31.29,,270.26037499999995,-29.525358333333333
MOA-2008-BLG-430,MOA-2,gb9,9,18:01:40.65,-28:54:27.95,,270.41937499999995,-28.907763888888887
MOA-2008-BLG-431,MOA-2,gb21,9,18:19:21.07,-21:39:00.04,,274.83779166666665,-21.65001111111111
MOA-2008-BLG-432,MOA-2,gb3,10,17:55:50.36,-32:11:25.30,,268.95983333333334,-32.19036111111111
MOA-2008-BLG-433,MOA-2,gb10,10,18:01:01.89,-26:43:06.65,,270.25787499999996,-26.718513888888886
MOA-2008-BLG-434,MOA-2,gb11,10,18:07:45.42,-31:55:49.84,,271.93924999999996,-31.930511111111112
MOA-2008-BLG-435,MOA-2,gb11,3,18:05:05.09,-32:38:17.82,,271.2712083333333,-32.638283333333334
MOA-2008-BLG-436,MOA-2,gb13,9,18:06:56.59,-28:49:05.24,,271.7357916666666,-28.81812222222222
MOA-2008-BLG-437,MOA-2,gb3,1,17:51:17.61,-32:05:18.10,,267.823375,-32.08836111111111
MOA-2008-BLG-438,MOA-2,gb15,6,18:07:46.75,-26:20:14.55,,271.9447916666666,-26.337374999999998
MOA-2008-BLG-439,MOA-2,gb14,10,18:06:57.72,-26:44:52.29,,271.7405,-26.747858333333333
MOA-2008-BLG-440,MOA-2,gb10,5,17:57:54.68,-28:19:14.23,,269.4778333333333,-28.320619444444443
MOA-2008-BLG-441,MOA-2,gb2,1,17:53:26.35,-33:52:38.97,,268.35979166666664,-33.877491666666664
MOA-2008-BLG-442,MOA-2,gb3,7,17:56:31.46,-33:09:37.85,,269.1310833333333,-33.160513888888886
MOA-2008-BLG-443,MOA-2,gb4,10,17:55:45.74,-30:18:23.05,,268.94058333333334,-30.30640277777778
MOA-2008-BLG-444,MOA-2,gb5,4,17:53:37.26,-29:33:54.31,,268.40524999999997,-29.56508611111111
MOA-2008-BLG-445,MOA-2,gb5,8,17:55:36.94,-29:08:34.63,,268.90391666666665,-29.142952777777776
MOA-2008-BLG-446,MOA-2,gb7,10,18:00:52.96,-32:05:17.80,,270.22066666666666,-32.08827777777778
MOA-2008-BLG-447,MOA-2,gb17,6,18:13:18.08,-28:13:16.42,,273.3253333333333,-28.221227777777777
MOA-2008-BLG-448,MOA-2,gb17,7,18:12:06.00,-27:52:03.66,,273.0249999999999,-27.867683333333336
MOA-2008-BLG-449,MOA-2,gb17,9,18:12:28.64,-27:17:51.84,,273.11933333333326,-27.297733333333333
MOA-2008-BLG-450,MOA-2,gb9,8,18:01:08.38,-29:14:12.93,,270.2849166666666,-29.236925
MOA-2008-BLG-451,MOA-2,gb14,9,18:06:13.55,-27:08:41.12,,271.5564583333333,-27.144755555555555
MOA-2008-BLG-452,MOA-2,gb17,7,18:13:37.48,-27:57:08.05,,273.4061666666666,-27.95223611111111
MOA-2008-BLG-453,MOA-2,gb21,3,18:17:33.17,-21:53:07.53,,274.38820833333335,-21.885424999999998
MOA-2008-BLG-454,MOA-2,gb3,9,17:54:31.09,-32:32:02.40,,268.6295416666666,-32.534
MOA-2008-BLG-455,MOA-2,gb10,2,17:59:31.57,-27:00:12.75,,269.88154166666664,-27.003541666666667
MOA-2008-BLG-456,MOA-2,gb17,2,18:09:54.08,-27:15:22.82,,272.47533333333325,-27.256338888888887
MOA-2008-BLG-457,MOA-2,gb8,2,17:59:29.99,-30:35:06.15,,269.8749583333333,-30.585041666666665
MOA-2008-BLG-458,MOA-2,gb13,1,18:05:31.66,-28:24:37.49,,271.3819166666666,-28.410413888888886
MOA-2008-BLG-459,MOA-2,gb10,9,18:02:18.32,-27:01:51.63,,270.5763333333333,-27.031008333333332
MOA-2008-BLG-460,MOA-2,gb15,8,18:06:42.70,-25:52:16.68,,271.6779166666667,-25.8713
MOA-2008-BLG-461,MOA-2,gb5,9,17:55:13.47,-28:43:34.69,,268.806125,-28.726302777777775
MOA-2008-BLG-462,MOA-2,gb5,5,17:53:04.46,-29:54:06.86,,268.2685833333333,-29.901905555555555
MOA-2008-BLG-463,MOA-2,gb5,7,17:54:28.43,-29:31:46.32,,268.6184583333333,-29.529533333333333
MOA-2008-BLG-464,MOA-2,gb15,6,18:07:29.73,-26:34:22.11,,271.873875,-26.572808333333334
MOA-2008-BLG-465,MOA-2,gb2,9,17:55:45.73,-34:05:47.26,,268.94054166666666,-34.09646111111111
MOA-2008-BLG-466,MOA-2,gb16,4,18:09:35.71,-29:26:24.37,,272.3987916666666,-29.440102777777778
MOA-2008-BLG-467,MOA-2,gb4,2,17:52:14.35,-30:32:11.26,,268.0597916666666,-30.536461111111112
MOA-2008-BLG-468,MOA-2,gb14,7,18:06:17.14,-27:58:28.52,,271.57141666666666,-27.97458888888889
MOA-2008-BLG-469,MOA-2,gb9,5,17:58:53.83,-30:00:01.06,,269.72429166666666,-30.000294444444446
