Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2014-BLG-1621,BLG506.23,54836,17:56:14.88,-30:19:57.3,2456885.806,2014-08-16.31,17.833,0.092,10.947,2.598,0.444,18.96,19.842,269.06199999999995,-30.332583333333332
2014-BLG-1622,BLG507.22,154514,17:56:35.24,-31:31:17.4,2456876.927,2014-08-07.43,6.022,0.0,64644.0,12.026,0.259,17.203,18.669,269.1468333333333,-31.5215
2014-BLG-1623,BLG512.16,104740,18:00:15.69,-28:39:07.1,2456884.963,2014-08-15.46,5.564,0.099,10.129,2.514,1.0,18.167,18.167,270.06537499999996,-28.65197222222222
2014-BLG-1624,BLG519.23,20135,18:07:21.53,-27:51:23.2,2456874.977,2014-08-05.48,10.964,0.328,3.169,1.252,1.0,19.86,19.86,271.8397083333333,-27.856444444444445
2014-BLG-1625,BLG580.10,89604,18:09:40.22,-25:47:55.7,2456877.052,2014-08-07.55,58.329,0.139,7.231,2.148,0.26,19.963,21.424,272.41758333333325,-25.798805555555557
2014-BLG-1626,BLG501.08,155592,17:54:45.86,-29:53:39.6,2456887.333,2014-08-17.83,20.761,0.304,3.406,1.331,0.623,19.208,19.722,268.6910833333333,-29.894333333333332
2014-BLG-1627,BLG504.18,31423,17:59:56.27,-27:47:18.0,2456899.843,2014-08-30.34,17.291,0.667,1.738,0.6,0.465,16.028,16.86,269.98445833333335,-27.788333333333334
2014-BLG-1628,BLG512.09,92092,18:05:15.24,-28:39:39.5,2456881.59,2014-08-12.09,6.304,0.22,4.621,1.662,0.12,17.72,20.025,271.3134999999999,-28.66097222222222
2014-BLG-1629,BLG514.02,126913,18:04:24.52,-31:25:38.9,2456880.094,2014-08-10.59,9.744,0.248,4.132,1.541,1.0,19.117,19.117,271.1021666666666,-31.427472222222224
2014-BLG-1630,BLG523.07,89344,18:12:00.07,-27:45:31.0,2456882.332,2014-08-12.83,96.924,0.407,2.608,1.041,0.06,16.596,19.654,273.0002916666666,-27.75861111111111
2014-BLG-1631,BLG613.12,52719,17:30:02.91,-29:19:39.5,2456884.129,2014-08-14.63,10.068,0.7,1.679,0.563,1.0,16.012,16.012,262.51212499999997,-29.327638888888888
2014-BLG-1632,BLG646.31,5208,18:01:47.44,-25:40:55.5,2456871.945,2014-08-02.44,6.618,0.505,2.166,0.839,1.0,18.23,18.23,270.44766666666663,-25.682083333333335
2014-BLG-1633,BLG503.14,107670,17:49:58.61,-34:52:16.4,2456879.634,2014-08-10.13,7.404,0.098,10.19,2.52,1.0,16.947,16.947,267.49420833333335,-34.87122222222222
2014-BLG-1634,BLG505.25,38276,17:55:03.14,-28:56:39.0,2456882.902,2014-08-13.40,1.801,1.398,1.159,0.16,1.0,17.224,17.224,268.7630833333333,-28.944166666666668
2014-BLG-1635,BLG506.29,140679,17:57:25.30,-29:51:12.6,2456880.156,2014-08-10.66,6.341,0.745,1.607,0.515,1.0,18.911,18.911,269.35541666666666,-29.8535
2014-BLG-1636,BLG511.26,30366,18:05:17.76,-26:50:54.9,2456882.052,2014-08-12.55,4.358,0.398,2.66,1.062,1.0,19.842,19.842,271.32399999999996,-26.848583333333334
2014-BLG-1637,BLG519.24,145372,18:06:16.47,-27:42:57.5,2456879.531,2014-08-10.03,10.984,0.609,1.863,0.676,1.0,19.04,19.04,271.568625,-27.71597222222222
2014-BLG-1638,BLG520.22,108055,18:07:45.98,-29:09:20.4,2456882.536,2014-08-13.04,9.478,0.048,20.92,3.301,0.703,19.078,19.46,271.9415833333333,-29.155666666666665
2014-BLG-1639,BLG521.05,91368,18:07:51.08,-31:00:34.1,2456874.563,2014-08-05.06,6.971,0.404,2.623,1.047,1.0,18.424,18.424,271.9628333333333,-31.00947222222222
2014-BLG-1640,BLG535.11,63700,17:52:34.11,-32:27:09.2,2456878.194,2014-08-08.69,8.753,0.157,6.441,2.022,0.555,18.556,19.195,268.14212499999996,-32.452555555555556
2014-BLG-1641,BLG662.13,11540,17:29:35.70,-30:34:30.2,2456888.312,2014-08-18.81,11.05,0.836,1.49,0.433,1.0,17.876,17.876,262.39874999999995,-30.575055555555554
2014-BLG-1642,BLG500.02,132865,17:53:20.98,-29:06:03.0,2456888.411,2014-08-18.91,15.138,0.326,3.186,1.258,0.543,19.252,19.914,268.3374166666666,-29.100833333333334
2014-BLG-1643,BLG500.18,19815,17:54:18.76,-28:27:48.3,2456899.702,2014-08-30.20,16.623,0.2,5.065,1.761,1.0,18.127,18.127,268.5781666666666,-28.463416666666667
2014-BLG-1644,BLG501.16,1334,17:49:15.90,-30:07:17.1,2456910.386,2014-09-09.89,42.881,0.537,2.057,0.783,1.0,19.775,19.775,267.31624999999997,-30.12141666666667
2014-BLG-1645,BLG501.18,30792,17:54:18.29,-29:40:00.6,2456884.4,2014-08-14.90,23.073,0.105,9.606,2.456,0.058,18.644,21.727,268.5762083333333,-29.666833333333333
2014-BLG-1646,BLG504.10,89764,17:59:08.07,-28:01:39.0,2456885.329,2014-08-15.83,1.381,0.756,1.59,0.504,1.0,15.875,15.875,269.783625,-28.0275
2014-BLG-1647,BLG505.02,88259,17:59:00.25,-29:37:10.9,2456892.014,2014-08-22.51,14.299,0.194,5.23,1.796,0.192,17.711,19.506,269.75104166666665,-29.619694444444445
2014-BLG-1648,BLG505.03,69160,17:58:18.70,-29:46:18.9,2456886.199,2014-08-16.70,9.442,0.107,9.424,2.436,0.435,18.886,19.791,269.5779166666666,-29.771916666666666
2014-BLG-1649,BLG505.11,62208,17:58:18.51,-29:29:22.3,2456884.101,2014-08-14.60,52.749,0.246,4.15,1.545,0.037,17.947,21.539,269.57712499999997,-29.489527777777777
2014-BLG-1650,BLG505.16,142728,17:54:36.25,-29:18:30.6,2456883.584,2014-08-14.08,2.342,0.569,1.964,0.733,1.0,18.988,18.988,268.65104166666663,-29.308500000000002
2014-BLG-1651,BLG505.19,15208,17:59:11.86,-29:08:04.7,2456894.177,2014-08-24.68,26.878,1.301,1.19,0.189,1.0,18.216,18.216,269.7994166666667,-29.134638888888887
2014-BLG-1652,BLG505.21,169667,17:57:14.45,-29:11:46.7,2456876.656,2014-08-07.16,13.379,1.012,1.333,0.312,1.0,18.387,18.387,269.31020833333326,-29.196305555555554
2014-BLG-1653,BLG511.16,19869,18:00:26.70,-27:32:17.2,2456887.511,2014-08-18.01,9.701,0.243,4.21,1.561,1.0,19.642,19.642,270.11125,-27.538111111111114
2014-BLG-1654,BLG513.06,30971,18:01:57.75,-30:12:50.7,2456889.378,2014-08-19.88,27.006,0.017,57.289,4.395,0.129,18.567,20.792,270.49062499999997,-30.21408333333333
2014-BLG-1655,BLG522.27,103926,18:14:59.54,-25:33:55.1,2456880.653,2014-08-11.15,16.494,0.784,1.553,0.478,1.0,18.545,18.545,273.7480833333333,-25.565305555555558
2014-BLG-1656,BLG534.04,14198,17:52:09.32,-31:33:59.9,2456890.303,2014-08-20.80,39.268,0.043,23.44,3.425,0.309,20.004,21.277,268.0388333333333,-31.56663888888889
2014-BLG-1657,BLG611.27,127118,17:36:41.20,-26:44:48.6,2456891.715,2014-08-22.21,63.04,0.183,5.534,1.858,0.142,19.001,21.122,264.1716666666666,-26.746833333333335
2014-BLG-1658,BLG653.11,10637,17:36:30.74,-28:47:53.1,2456888.286,2014-08-18.79,17.437,0.146,6.903,2.098,1.0,18.692,18.692,264.12808333333334,-28.798083333333334
2014-BLG-1659,BLG653.22,45152,17:34:55.11,-28:25:21.1,2456889.007,2014-08-19.51,12.389,0.623,1.83,0.656,1.0,17.374,17.374,263.72962499999994,-28.42252777777778
2014-BLG-1660,BLG715.23,49242,17:33:32.57,-24:33:13.8,2456873.385,2014-08-03.88,19.011,0.216,4.72,1.685,1.0,20.529,20.529,263.3857083333333,-24.553833333333333
2014-BLG-1661,BLG501.06,126992,17:50:18.00,-30:21:47.3,2456883.962,2014-08-14.46,1.741,0.868,1.455,0.407,1.0,18.973,18.973,267.57499999999993,-30.36313888888889
2014-BLG-1662,BLG510.14,86137,17:55:48.69,-35:30:21.0,2456882.573,2014-08-13.07,26.73,0.216,4.705,1.681,1.0,20.21,20.21,268.952875,-35.505833333333335
2014-BLG-1663,BLG513.24,87360,18:00:52.03,-29:43:17.8,2456920.972,2014-09-20.47,41.072,0.995,1.345,0.322,1.0,17.853,17.853,270.2167916666666,-29.72161111111111
2014-BLG-1664,BLG515.29,111770,18:03:01.77,-31:56:57.1,2456903.89,2014-09-03.39,28.086,0.64,1.793,0.634,1.0,18.157,18.157,270.75737499999997,-31.949194444444444
2014-BLG-1665,BLG534.18,171095,17:53:47.64,-30:54:07.0,2456888.839,2014-08-19.34,32.891,0.173,5.835,1.915,0.118,18.709,21.027,268.44849999999997,-30.901944444444442
2014-BLG-1666,BLG632.27,23367,17:47:16.34,-22:57:23.0,2456892.197,2014-08-22.70,103.494,0.032,30.889,3.724,0.058,18.839,21.929,266.81808333333333,-22.95638888888889
2014-BLG-1667,BLG645.01,38825,17:59:46.46,-27:20:54.8,2456913.556,2014-09-13.06,29.105,0.499,2.187,0.849,0.689,15.136,15.54,269.9435833333333,-27.348555555555553
2014-BLG-1668,BLG645.04,74584,17:57:22.85,-27:11:32.8,2457071.323,2015-02-17.82,109.339,0.0,10782.0,10.082,1.0,16.631,16.631,269.3452083333333,-27.192444444444444
2014-BLG-1669,BLG661.28,37949,17:40:39.16,-33:03:46.0,2456911.468,2014-09-10.97,45.891,0.347,3.014,1.198,1.0,19.706,19.706,265.16316666666665,-33.062777777777775
2014-BLG-1670,BLG500.05,4882,17:51:33.21,-29:10:57.9,2456882.664,2014-08-13.16,10.1,0.816,1.512,0.449,1.0,19.251,19.251,267.888375,-29.182750000000002
2014-BLG-1671,BLG504.09,100591,17:59:50.15,-28:02:48.1,2456891.819,2014-08-22.32,36.479,0.092,10.952,2.599,0.331,20.205,21.407,269.95895833333327,-28.046694444444444
2014-BLG-1672,BLG512.06,7650,18:01:51.70,-29:11:35.1,2456901.177,2014-08-31.68,107.623,0.093,10.804,2.584,0.115,18.503,20.851,270.4654166666666,-29.193083333333334
2014-BLG-1673,BLG518.23,88753,18:06:54.75,-26:44:59.6,2456884.641,2014-08-15.14,113.278,0.101,9.935,2.493,0.085,19.056,21.738,271.728125,-26.74988888888889
2014-BLG-1674,BLG519.29,39637,18:08:49.57,-27:23:27.9,2456887.221,2014-08-17.72,2.305,0.736,1.621,0.524,1.0,16.809,16.809,272.2065416666666,-27.391083333333334
2014-BLG-1675,BLG545.18,46713,18:16:01.63,-24:44:40.9,2456894.678,2014-08-25.18,27.04,0.289,3.564,1.38,0.613,18.28,18.81,274.00679166666663,-24.744694444444445
2014-BLG-1676,BLG500.21,90629,17:51:50.34,-28:24:02.1,2456904.417,2014-09-03.92,41.522,0.314,3.303,1.297,0.425,19.127,20.057,267.95975,-28.400583333333334
2014-BLG-1677,BLG501.22,84948,17:51:04.24,-29:43:52.5,2456900.814,2014-08-31.31,18.887,1.671,1.1,0.104,1.0,17.29,17.29,267.7676666666666,-29.73125
2014-BLG-1678,BLG505.20,142347,17:58:15.44,-29:04:30.6,2456890.507,2014-08-21.01,20.713,0.081,12.374,2.731,0.188,19.14,20.955,269.5643333333333,-29.075166666666668
2014-BLG-1679,BLG505.27,227250,17:58:47.25,-28:39:08.2,2456892.197,2014-08-22.70,9.87,0.072,13.976,2.863,0.188,18.018,19.833,269.6968749999999,-28.652277777777776
2014-BLG-1680,BLG518.14,97251,18:06:58.06,-27:02:00.8,2456889.015,2014-08-19.52,10.064,0.186,5.444,1.84,0.065,14.676,17.64,271.74191666666667,-27.03355555555556
2014-BLG-1681,BLG534.09,67837,17:54:08.63,-31:10:56.8,2456885.96,2014-08-16.46,3.4,0.767,1.575,0.493,1.0,18.757,18.757,268.53595833333327,-31.182444444444446
2014-BLG-1682,BLG535.14,5503,17:50:33.13,-32:33:50.2,2456890.919,2014-08-21.42,27.604,0.333,3.126,1.238,1.0,20.161,20.161,267.6380416666666,-32.563944444444445
2014-BLG-1683,BLG615.31,111462,17:22:46.36,-29:21:21.7,2456882.209,2014-08-12.71,5.03,1.585,1.116,0.119,1.0,16.741,16.741,260.6931666666666,-29.35602777777778
2014-BLG-1684,BLG661.25,6600,17:37:22.14,-33:27:19.7,2456903.028,2014-09-02.53,34.237,0.231,4.413,1.612,0.149,16.982,19.048,264.34225,-33.45547222222223
2014-BLG-1685,BLG662.27,82054,17:31:19.84,-30:05:03.4,2456886.986,2014-08-17.49,60.52,0.024,40.927,4.03,0.609,20.518,21.057,262.8326666666666,-30.08427777777778
2014-BLG-1686,BLG500.01,107440,17:53:59.89,-29:13:16.4,2456897.383,2014-08-27.88,7.583,1.202,1.228,0.223,1.0,15.325,15.325,268.49954166666663,-29.22122222222222
2014-BLG-1687,BLG501.27,210109,17:53:09.18,-29:15:12.3,2456895.175,2014-08-25.68,42.437,0.202,5.03,1.754,0.166,19.36,21.309,268.28824999999995,-29.253416666666666
2014-BLG-1688,BLG504.14,130369,17:56:03.78,-28:08:40.4,2456886.454,2014-08-16.95,11.22,0.996,1.345,0.322,1.0,19.343,19.343,269.01574999999997,-28.144555555555556
2014-BLG-1689,BLG505.27,86264,17:59:07.40,-28:44:11.2,2456887.849,2014-08-18.35,1.846,1.549,1.123,0.126,1.0,17.584,17.584,269.7808333333333,-28.736444444444444
2014-BLG-1690,BLG506.05,3034,17:56:59.08,-31:03:55.2,2456887.001,2014-08-17.50,24.818,0.022,45.87,4.154,0.033,19.412,23.125,269.2461666666666,-31.065333333333335
2014-BLG-1691,BLG506.24,106773,17:55:15.65,-30:17:02.4,2456887.918,2014-08-18.42,5.336,0.158,6.402,2.016,0.286,19.55,20.91,268.8152083333333,-30.284000000000002
2014-BLG-1692,BLG518.05,128144,18:07:27.87,-27:22:52.7,2456894.568,2014-08-25.07,62.444,0.952,1.378,0.348,1.0,18.682,18.682,271.866125,-27.381305555555556
2014-BLG-1693,BLG518.14,127587,18:06:59.79,-26:50:43.6,2456882.409,2014-08-12.91,49.307,0.539,2.05,0.78,1.0,19.051,19.051,271.749125,-26.845444444444443
2014-BLG-1694,BLG523.25,43434,18:11:20.07,-27:22:35.0,2456894.612,2014-08-25.11,8.355,0.693,1.691,0.57,1.0,15.635,15.635,272.833625,-27.37638888888889
2014-BLG-1695,BLG534.30,11558,17:51:20.74,-30:38:41.7,2456892.762,2014-08-23.26,7.852,0.976,1.36,0.334,1.0,18.638,18.638,267.8364166666667,-30.644916666666667
2014-BLG-1696,BLG580.12,41910,18:08:30.08,-25:49:46.2,2456918.925,2014-09-18.43,75.583,0.147,6.868,2.092,0.254,18.514,20.003,272.1253333333333,-25.8295
2014-BLG-1697,BLG580.24,7823,18:06:28.40,-25:27:59.9,2456886.372,2014-08-16.87,45.896,0.827,1.5,0.44,1.0,19.085,19.085,271.61833333333334,-25.466638888888887
2014-BLG-1698,BLG605.32,45591,17:43:10.15,-36:02:53.6,2456890.487,2014-08-20.99,13.25,1.456,1.144,0.146,1.0,16.054,16.054,265.7922916666666,-36.04822222222222
2014-BLG-1699,BLG615.08,31214,17:27:17.85,-30:05:56.7,2456889.083,2014-08-19.58,9.804,1.436,1.149,0.151,1.0,16.873,16.873,261.824375,-30.099083333333333
2014-BLG-1700,BLG654.11,44114,17:36:05.88,-30:07:53.5,2456894.958,2014-08-25.46,20.123,0.37,2.837,1.132,1.0,18.68,18.68,264.0245,-30.131527777777777
2014-BLG-1701,BLG501.17,104339,17:54:52.06,-29:33:56.7,2456891.699,2014-08-22.20,5.581,0.13,7.766,2.225,0.423,17.54,18.475,268.7169166666666,-29.56575
2014-BLG-1702,BLG501.20,153384,17:52:35.83,-29:33:56.9,2456887.568,2014-08-18.07,9.75,0.998,1.343,0.32,1.0,18.954,18.954,268.1492916666666,-29.565805555555556
2014-BLG-1703,BLG503.05,127930,17:50:47.97,-35:05:41.2,2456896.941,2014-08-27.44,16.347,0.237,4.3,1.584,1.0,18.476,18.476,267.6998749999999,-35.09477777777778
2014-BLG-1704,BLG503.17,53685,17:54:44.75,-34:36:40.3,2457090.642,2015-03-09.14,104.388,0.388,2.72,1.086,1.0,16.535,16.535,268.6864583333333,-34.61119444444444
2014-BLG-1705,BLG505.11,16074,17:58:35.89,-29:25:59.4,2456907.863,2014-09-07.36,17.172,0.319,3.252,1.28,1.0,18.785,18.785,269.6495416666666,-29.43316666666667
2014-BLG-1706,BLG505.15,65595,17:55:35.18,-29:26:57.9,2456892.824,2014-08-23.32,3.15,0.794,1.539,0.468,1.0,17.215,17.215,268.8965833333333,-29.449416666666668
2014-BLG-1707,BLG506.27,71001,17:59:02.53,-29:59:33.6,2456920.484,2014-09-19.98,37.297,0.058,17.296,3.095,0.624,18.887,19.399,269.76054166666665,-29.99266666666667
2014-BLG-1708,BLG508.06,60487,17:56:05.06,-33:19:07.4,2456879.927,2014-08-10.43,13.075,0.595,1.896,0.694,1.0,19.619,19.619,269.0210833333333,-33.31872222222223
2014-BLG-1709,BLG508.24,78246,17:55:17.90,-32:52:44.3,2456883.935,2014-08-14.44,21.907,0.835,1.491,0.434,1.0,19.148,19.148,268.8245833333333,-32.878972222222224
2014-BLG-1710,BLG511.17,65043,18:05:53.99,-27:14:36.8,2456892.076,2014-08-22.58,9.884,0.455,2.363,0.934,1.0,19.346,19.346,271.4749583333333,-27.243555555555556
2014-BLG-1711,BLG512.05,135047,18:02:11.20,-29:05:02.4,2456889.268,2014-08-19.77,18.973,0.13,7.72,2.219,0.094,19.257,21.823,270.5466666666666,-29.084
2014-BLG-1712,BLG518.20,1230,18:09:20.90,-26:44:47.1,2456926.573,2014-09-26.07,107.092,0.143,7.04,2.119,0.121,18.478,20.775,272.3370833333333,-26.74641666666667
2014-BLG-1713,BLG534.28,24583,17:52:53.71,-30:35:03.6,2456895.478,2014-08-25.98,20.844,1.329,1.18,0.18,1.0,18.673,18.673,268.22379166666667,-30.584333333333333
2014-BLG-1714,BLG573.10,86656,18:10:23.10,-31:48:52.8,2456882.273,2014-08-12.77,10.022,0.973,1.362,0.335,1.0,17.662,17.662,272.59625,-31.814666666666668
2014-BLG-1715,BLG609.27,86558,17:41:21.10,-34:20:20.9,2457096.548,2015-03-15.05,113.815,0.0,13120.0,10.295,1.0,16.567,16.567,265.3379166666667,-34.33913888888889
2014-BLG-1716,BLG632.32,52042,17:43:41.49,-22:55:31.3,2456914.776,2014-09-14.28,121.998,0.045,22.05,3.359,0.099,19.55,22.064,265.9228749999999,-22.925361111111112
2014-BLG-1717,BLG501.11,73845,17:52:44.73,-30:00:28.2,2456931.492,2014-09-30.99,32.256,0.652,1.769,0.619,1.0,17.82,17.82,268.186375,-30.007833333333334
2014-BLG-1718,BLG504.23,147102,17:55:52.18,-27:48:31.7,2456902.314,2014-09-01.81,10.203,0.076,13.172,2.799,0.901,17.41,17.524,268.9674166666667,-27.808805555555555
2014-BLG-1719,BLG506.06,54079,17:56:14.45,-31:02:34.2,2456890.18,2014-08-20.68,5.539,0.694,1.689,0.569,1.0,18.996,18.996,269.0602083333333,-31.042833333333334
2014-BLG-1720,BLG506.31,174948,17:55:52.91,-29:50:33.2,2456895.589,2014-08-26.09,31.366,0.014,69.701,4.608,0.078,19.048,21.824,268.9704583333333,-29.842555555555553
2014-BLG-1721,BLG507.12,86431,17:57:25.81,-31:56:29.8,2456889.771,2014-08-20.27,6.917,0.225,4.534,1.641,1.0,19.975,19.975,269.35754166666663,-31.94161111111111
2014-BLG-1722,BLG507.24,168109,17:55:00.57,-31:28:08.4,2456900.296,2014-08-30.80,24.424,0.115,8.748,2.355,1.0,19.045,19.045,268.75237500000003,-31.468999999999998
2014-BLG-1723,BLG519.28,168440,18:08:58.57,-27:32:18.4,2456898.905,2014-08-29.41,86.05,0.034,29.341,3.669,1.0,18.977,18.977,272.2440416666666,-27.538444444444448
2014-BLG-1724,BLG522.27,137255,18:14:59.57,-25:38:01.4,2456931.706,2014-10-01.21,109.559,0.531,2.075,0.793,1.0,19.865,19.865,273.7482083333333,-25.63372222222222
2014-BLG-1725,BLG534.13,52352,17:51:14.95,-31:08:58.0,2456891.157,2014-08-21.66,5.173,0.514,2.134,0.823,1.0,19.511,19.511,267.8122916666667,-31.149444444444445
2014-BLG-1726,BLG613.24,51564,17:27:54.41,-29:04:21.2,2456920.017,2014-09-19.52,17.9,0.459,2.346,0.926,1.0,16.51,16.51,261.97670833333325,-29.072555555555557
2014-BLG-1727,BLG626.01,94147,17:42:23.66,-24:25:42.6,2456888.578,2014-08-19.08,6.769,0.522,2.105,0.808,1.0,18.931,18.931,265.5985833333333,-24.4285
2014-BLG-1728,BLG631.25,110662,17:42:33.58,-22:00:24.5,2456942.531,2014-10-12.03,136.092,0.123,8.152,2.278,0.349,19.225,20.366,265.63991666666664,-22.006805555555555
2014-BLG-1729,BLG653.04,67841,17:35:23.13,-29:06:38.0,2456886.473,2014-08-16.97,11.735,0.108,9.336,2.425,1.0,19.058,19.058,263.84637499999997,-29.110555555555557
2014-BLG-1730,BLG653.23,53030,17:34:03.80,-28:32:27.5,2456887.406,2014-08-17.91,19.213,0.766,1.576,0.494,1.0,18.193,18.193,263.5158333333333,-28.540972222222223
2014-BLG-1731,BLG653.30,116025,17:34:38.44,-28:00:25.8,2456887.166,2014-08-17.67,93.194,0.022,45.585,4.147,0.07,19.505,22.387,263.66016666666667,-28.007166666666667
2014-BLG-1732,BLG672.15,1524,17:31:01.94,-36:53:17.7,2456886.556,2014-08-17.06,13.041,0.316,3.285,1.291,1.0,19.836,19.836,262.75808333333333,-36.88825
2014-BLG-1733,BLG675.02,42182,17:42:20.70,-27:57:50.5,2456891.671,2014-08-22.17,14.219,0.341,3.059,1.214,1.0,19.827,19.827,265.58624999999995,-27.964027777777776
2014-BLG-1734,BLG675.04,101969,17:40:42.25,-27:52:00.6,2456890.002,2014-08-20.50,10.403,0.947,1.383,0.352,1.0,17.413,17.413,265.17604166666666,-27.866833333333332
2014-BLG-1735,BLG675.10,52391,17:42:30.47,-27:25:14.3,2456892.653,2014-08-23.15,17.012,0.293,3.518,1.366,1.0,20.411,20.411,265.62695833333333,-27.42063888888889
2014-BLG-1736,BLG675.22,97881,17:40:04.88,-27:20:30.2,2456889.367,2014-08-19.87,5.832,0.779,1.559,0.482,1.0,17.606,17.606,265.0203333333333,-27.34172222222222
2014-BLG-1737,BLG500.20,3770,17:53:00.38,-28:32:34.8,2456898.348,2014-08-28.85,1.294,0.641,1.791,0.633,1.0,16.872,16.872,268.2515833333333,-28.543000000000003
2014-BLG-1738,BLG501.05,71679,17:51:17.25,-30:15:40.1,2456892.437,2014-08-22.94,10.843,0.171,5.905,1.928,0.341,19.223,20.391,267.821875,-30.26113888888889
2014-BLG-1739,BLG502.20,57509,17:52:25.93,-33:27:22.8,2456902.546,2014-09-02.05,9.78,0.12,8.389,2.309,1.0,18.331,18.331,268.1080416666666,-33.45633333333333
2014-BLG-1740,BLG504.01,55579,17:59:44.94,-28:33:22.5,2456890.649,2014-08-21.15,2.212,0.355,2.946,1.173,1.0,18.786,18.786,269.93724999999995,-28.556250000000002
2014-BLG-1741,BLG509.23,5771,17:56:16.88,-34:05:53.5,2456887.121,2014-08-17.62,11.543,0.979,1.357,0.332,1.0,18.596,18.596,269.07033333333334,-34.098194444444445
2014-BLG-1742,BLG511.04,113413,18:02:55.53,-27:53:48.1,2456900.473,2014-08-30.97,24.58,0.078,12.853,2.773,0.339,19.035,20.209,270.731375,-27.896694444444442
2014-BLG-1743,BLG521.20,61737,18:09:30.40,-30:17:13.5,2456887.669,2014-08-18.17,13.031,0.853,1.471,0.419,1.0,18.493,18.493,272.3766666666666,-30.287083333333335
2014-BLG-1744,BLG580.13,105064,18:07:29.64,-25:42:48.4,2456914.66,2014-09-14.16,34.999,0.474,2.283,0.896,1.0,19.002,19.002,271.8735,-25.713444444444445
2014-BLG-1745,BLG580.23,97861,18:06:50.00,-25:16:14.7,2456900.815,2014-08-31.32,57.15,0.846,1.478,0.424,1.0,19.458,19.458,271.7083333333333,-25.27075
2014-BLG-1746,BLG645.02,64059,17:58:54.36,-27:11:56.2,2456956.13,2014-10-25.63,84.446,0.115,8.725,2.352,0.229,17.002,18.601,269.72649999999993,-27.198944444444443
2014-BLG-1747,BLG661.18,26085,17:42:39.44,-33:22:14.2,2456888.066,2014-08-18.57,18.014,0.488,2.229,0.87,1.0,19.762,19.762,265.6643333333333,-33.37061111111111
2014-BLG-1748,BLG500.04,139258,17:51:45.43,-29:12:45.3,2456891.176,2014-08-21.68,9.361,0.0,603769.0,14.452,0.252,19.844,21.343,267.93929166666663,-29.21258333333333
2014-BLG-1749,BLG501.17,191814,17:54:34.86,-29:43:58.2,2457271.35,2015-09-05.85,1175.175,1.029,1.322,0.303,0.542,18.362,19.026,268.64525,-29.732833333333332
2014-BLG-1750,BLG507.21,84233,17:57:22.06,-31:39:54.1,2456878.855,2014-08-09.36,19.412,0.816,1.513,0.45,1.0,19.073,19.073,269.34191666666663,-31.665027777777777
2014-BLG-1751,BLG519.05,130216,18:07:39.93,-28:22:44.4,2456890.56,2014-08-21.06,33.595,0.826,1.501,0.441,1.0,19.211,19.211,271.91637499999996,-28.379
2014-BLG-1752,BLG520.15,73140,18:06:31.43,-29:17:45.9,2456909.892,2014-09-09.39,52.972,0.949,1.38,0.35,1.0,18.356,18.356,271.6309583333333,-29.296083333333335
2014-BLG-1753,BLG530.19,111153,18:20:40.06,-26:37:19.2,2456894.55,2014-08-25.05,35.705,0.0,104727.0,12.55,0.232,18.661,20.245,275.1669166666666,-26.622
2014-BLG-1754,BLG604.13,11677,17:45:07.97,-35:35:00.8,2456896.655,2014-08-27.16,19.292,0.0,17387.0,10.601,1.0,19.819,19.819,266.2832083333333,-35.583555555555556
2014-BLG-1755,BLG633.07,14899,17:43:48.62,-25:10:24.2,2456952.807,2014-10-22.31,80.053,0.358,2.927,1.166,1.0,18.919,18.919,265.9525833333333,-25.17338888888889
2014-BLG-1756,BLG638.31,25338,17:49:41.42,-22:14:48.7,2456892.631,2014-08-23.13,19.567,0.515,2.128,0.82,1.0,19.251,19.251,267.4225833333333,-22.246861111111112
2014-BLG-1757,BLG500.11,109316,17:52:33.35,-28:45:58.2,2456894.359,2014-08-24.86,3.73,0.336,3.102,1.229,1.0,19.133,19.133,268.1389583333333,-28.766166666666667
2014-BLG-1758,BLG501.19,129937,17:53:14.10,-29:45:57.5,2456891.708,2014-08-22.21,2.192,0.009,112.2,5.125,0.033,17.881,21.594,268.3087499999999,-29.76597222222222
2014-BLG-1759,BLG501.27,134570,17:53:15.72,-29:22:44.3,2456895.139,2014-08-25.64,7.849,0.807,1.523,0.457,1.0,19.601,19.601,268.31549999999993,-29.378972222222224
2014-BLG-1760,BLG505.21,97318,17:57:38.21,-28:57:47.3,2456905.7,2014-09-05.20,14.601,0.178,5.671,1.884,0.294,17.616,18.944,269.40920833333325,-28.96313888888889
2014-BLG-1761,BLG506.20,112633,17:58:07.88,-30:15:10.2,2456910.709,2014-09-10.21,48.362,0.065,15.341,2.965,0.292,18.691,20.027,269.53283333333326,-30.252833333333335
2014-BLG-1762,BLG507.21,82835,17:57:23.59,-31:41:02.4,2456899.202,2014-08-29.70,25.28,0.0,23408.0,10.923,0.165,18.614,20.572,269.3482916666666,-31.684
2014-BLG-1763,BLG508.30,19469,17:57:02.77,-32:25:53.9,2456888.558,2014-08-19.06,3.682,0.293,3.524,1.368,1.0,19.279,19.279,269.26154166666663,-32.431638888888884
2014-BLG-1764,BLG511.08,48777,18:05:53.99,-27:38:14.4,2456964.814,2014-11-03.31,162.002,0.1,10.076,2.508,0.414,19.755,20.712,271.4749583333333,-27.637333333333334
