Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2013-BLG-1068,BLG505.16,116502,17:54:32.74,-29:26:06.1,2456464.785,2013-06-21.29,3.805,1.658,1.103,0.106,1.0,17.392,17.392,268.6364166666666,-29.43502777777778
2013-BLG-1069,BLG505.22,165136,17:56:35.79,-29:03:08.1,2456509.433,2013-08-04.93,30.546,1.125,1.265,0.255,1.0,17.116,17.116,269.14912499999997,-29.05225
2013-BLG-1070,BLG506.15,101392,17:55:18.24,-30:35:29.7,2456462.435,2013-06-18.93,3.851,0.195,5.208,1.792,0.64,19.707,20.191,268.826,-30.591583333333332
2013-BLG-1071,BLG523.11,104080,18:14:29.71,-27:37:53.5,2456462.082,2013-06-18.58,5.42,1.227,1.218,0.214,1.0,17.192,17.192,273.62379166666665,-27.631527777777777
2013-BLG-1072,BLG534.18,126694,17:53:53.54,-30:54:00.4,2456461.245,2013-06-17.75,1.89,0.369,2.848,1.136,1.0,20.277,20.277,268.4730833333333,-30.90011111111111
2013-BLG-1073,BLG573.26,43030,18:11:16.62,-31:15:33.7,2456466.102,2013-06-22.60,18.012,0.191,5.308,1.812,0.734,19.106,19.442,272.81924999999995,-31.25936111111111
2013-BLG-1074,BLG580.11,1413,18:09:17.75,-25:49:40.1,2456465.13,2013-06-21.63,15.553,0.246,4.159,1.548,0.235,19.056,20.63,272.3239583333333,-25.827805555555557
2013-BLG-1075,BLG603.22,74008,17:45:03.60,-33:54:08.4,2456463.971,2013-06-20.47,10.769,0.103,9.775,2.475,0.57,19.136,19.746,266.265,-33.90233333333333
2013-BLG-1076,BLG611.10,112686,17:36:47.44,-27:15:22.2,2456490.432,2013-07-16.93,37.416,1.962,1.064,0.068,1.0,15.22,15.22,264.19766666666663,-27.256166666666665
2013-BLG-1077,BLG645.12,35844,17:57:29.40,-27:01:29.3,2456465.509,2013-06-22.01,8.949,0.205,4.965,1.74,1.0,18.287,18.287,269.3725,-27.024805555555556
2013-BLG-1078,BLG504.09,3274N,17:59:25.37,-28:09:59.2,2456462.063,2013-06-18.56,22.816,0.0,983643.0,14.982,0.078,20.168,22.935,269.8557083333333,-28.166444444444444
2013-BLG-1079,BLG505.07,6148N,17:55:07.01,-29:49:51.4,2456463.957,2013-06-20.46,11.518,0.055,18.232,3.152,0.599,20.066,20.622,268.7792083333333,-29.830944444444444
2013-BLG-1080,BLG505.32,24474N,17:55:08.21,-28:45:43.4,2456462.031,2013-06-18.53,12.787,0.007,138.3,5.352,0.15,20.271,22.33,268.7842083333333,-28.762055555555555
2013-BLG-1081,BLG505.16,160446,17:54:24.42,-29:30:33.0,2456464.433,2013-06-20.93,10.365,0.019,52.216,4.295,0.109,18.965,21.374,268.60175,-29.509166666666665
2013-BLG-1082,BLG512.26,191627,18:04:53.33,-28:07:37.9,2456427.419,2013-05-14.92,33.744,2.304,1.04,0.042,1.0,17.714,17.714,271.2222083333333,-28.127194444444445
2013-BLG-1083,BLG632.26,94013,17:47:34.48,-22:59:07.3,2456476.117,2013-07-02.62,18.601,0.544,2.036,0.772,1.0,19.003,19.003,266.89366666666666,-22.98536111111111
2013-BLG-1084,BLG638.04,168N,17:50:57.11,-23:19:54.4,2456464.591,2013-06-21.09,21.676,0.065,15.521,2.977,1.0,20.108,20.108,267.73795833333327,-23.331777777777777
2013-BLG-1085,BLG500.28,87157,17:52:39.98,-28:03:02.5,2456469.112,2013-06-25.61,13.547,0.691,1.694,0.572,1.0,19.684,19.684,268.16658333333334,-28.050694444444446
2013-BLG-1086,BLG504.28,25166,17:58:30.58,-27:31:47.3,2456466.831,2013-06-23.33,23.417,0.0,363684.0,13.902,0.198,20.011,21.772,269.6274166666666,-27.529805555555555
2013-BLG-1087,BLG534.10,166481,17:52:57.90,-31:09:34.2,2456463.555,2013-06-20.05,4.171,0.144,7.005,2.114,1.0,20.206,20.206,268.24125,-31.159499999999998
2013-BLG-1088,BLG613.32,34388,17:27:59.90,-28:50:31.4,2456461.237,2013-06-17.74,2.084,1.43,1.15,0.152,1.0,16.583,16.583,261.9995833333333,-28.842055555555554
2013-BLG-1089,BLG653.02,100691,17:36:39.77,-29:06:54.2,2456463.134,2013-06-19.63,14.527,0.346,3.017,1.199,1.0,19.734,19.734,264.1657083333333,-29.115055555555557
2013-BLG-1090,BLG654.04,67759,17:35:16.25,-30:26:26.4,2456462.499,2013-06-19.00,15.033,0.244,4.194,1.557,1.0,16.668,16.668,263.81770833333326,-30.440666666666665
2013-BLG-1091,BLG654.06,22356,17:34:25.13,-30:15:20.6,2456468.207,2013-06-24.71,23.621,0.375,2.804,1.119,1.0,20.14,20.14,263.6047083333333,-30.25572222222222
2013-BLG-1092,BLG654.19,16082,17:37:12.71,-29:35:34.3,2456529.679,2013-08-25.18,108.197,0.098,10.241,2.526,1.0,19.511,19.511,264.3029583333333,-29.59286111111111
2013-BLG-1093,BLG675.11,96281,17:41:29.23,-27:37:54.2,2456455.497,2013-06-12.00,18.905,0.456,2.362,0.933,1.0,19.259,19.259,265.37179166666664,-27.631722222222223
2013-BLG-1094,BLG500.02,6482,17:53:41.98,-29:11:30.2,2456465.726,2013-06-22.23,1.13,0.391,2.705,1.08,1.0,17.886,17.886,268.4249166666666,-29.19172222222222
2013-BLG-1095,BLG500.10,63492,17:53:25.94,-28:48:02.1,2456557.396,2013-09-21.90,59.643,0.45,2.387,0.945,0.518,15.856,16.57,268.3580833333333,-28.800583333333336
2013-BLG-1096,BLG524.13,89373,18:13:25.04,-28:38:24.5,2456469.511,2013-06-26.01,17.34,0.913,1.411,0.374,1.0,18.552,18.552,273.3543333333333,-28.640138888888888
2013-BLG-1097,BLG525.09,64729,18:16:20.90,-30:07:25.8,2456497.03,2013-07-23.53,34.077,0.254,4.027,1.513,0.539,17.772,18.443,274.0870833333333,-30.123833333333334
2013-BLG-1098,BLG545.09,93946,18:15:50.14,-24:58:08.5,2456491.224,2013-07-17.72,37.166,0.706,1.669,0.556,0.22,14.347,15.991,273.9589166666666,-24.969027777777775
2013-BLG-1099,BLG638.32,22597,17:48:58.57,-22:14:09.6,2456466.59,2013-06-23.09,36.244,0.052,19.114,3.203,0.234,19.77,21.347,267.24404166666665,-22.236
2013-BLG-1100,BLG500.27,33290,17:53:25.71,-28:15:33.9,2456471.333,2013-06-27.83,6.841,0.016,63.736,4.511,1.0,20.283,20.283,268.35712499999994,-28.259416666666667
2013-BLG-1101,BLG501.10,89012,17:53:23.08,-29:57:58.8,2456478.911,2013-07-05.41,34.364,0.079,12.749,2.764,0.351,19.346,20.484,268.3461666666666,-29.96633333333333
2013-BLG-1102,BLG504.09,110644,17:59:33.43,-28:16:52.5,2456471.504,2013-06-28.00,17.344,0.224,4.542,1.643,0.32,18.94,20.176,269.8892916666667,-28.28125
2013-BLG-1103,BLG511.07,112391,18:00:53.62,-27:53:49.3,2456476.412,2013-07-02.91,16.804,0.193,5.265,1.804,1.0,19.556,19.556,270.22341666666665,-27.897027777777776
2013-BLG-1104,BLG511.13,32736,18:02:36.30,-27:24:59.5,2456485.503,2013-07-12.00,14.101,1.424,1.152,0.154,1.0,16.329,16.329,270.65125,-27.416527777777777
2013-BLG-1105,BLG511.17,157085,18:05:32.49,-27:18:23.5,2456497.805,2013-07-24.30,17.648,0.863,1.461,0.411,1.0,14.408,14.408,271.38537499999995,-27.306527777777777
2013-BLG-1106,BLG512.05,10545,18:02:35.59,-29:10:12.1,2456480.129,2013-07-06.63,30.856,0.181,5.59,1.868,0.297,19.099,20.418,270.64829166666664,-29.17002777777778
2013-BLG-1107,BLG609.29,3257,17:40:07.12,-34:24:29.5,2456544.632,2013-09-09.13,44.557,1.0,1.342,0.319,1.0,16.552,16.552,265.0296666666667,-34.40819444444444
2013-BLG-1108,BLG506.22,5890N,17:56:39.56,-30:19:06.7,2456467.989,2013-06-24.49,13.677,0.047,21.26,3.319,0.479,20.249,21.048,269.1648333333333,-30.318527777777778
2013-BLG-1109,BLG512.30,5518N,18:02:33.22,-28:00:20.6,2456476.292,2013-07-02.79,43.392,0.101,9.964,2.496,1.0,20.146,20.146,270.63841666666667,-28.00572222222222
2013-BLG-1110,BLG505.19,187167,17:58:42.47,-29:11:41.2,2456470.783,2013-06-27.28,17.21,0.16,6.309,2.0,0.09,18.684,21.294,269.67695833333323,-29.194777777777777
2013-BLG-1111,BLG514.08,22616,18:06:19.92,-31:09:52.9,2456473.6,2013-06-30.10,20.878,0.038,26.006,3.538,0.273,18.99,20.398,271.58299999999997,-31.164694444444443
2013-BLG-1112,BLG534.20,161807,17:52:14.94,-30:59:53.4,2456474.437,2013-06-30.94,24.315,0.161,6.268,1.993,0.214,19.262,20.936,268.06224999999995,-30.998166666666666
2013-BLG-1113,BLG632.13,131327,17:44:43.50,-23:45:15.1,2456470.983,2013-06-27.48,16.028,0.584,1.925,0.711,1.0,19.574,19.574,266.18125,-23.754194444444444
2013-BLG-1114,BLG500.01,3942N,17:54:24.40,-28:56:32.1,2456474.942,2013-07-01.44,51.472,0.01,97.658,4.974,0.703,20.056,20.439,268.60166666666663,-28.94225
2013-BLG-1115,BLG502.23,155505,17:49:57.89,-33:17:25.8,2456470.972,2013-06-27.47,6.837,0.155,6.53,2.037,0.059,16.993,20.073,267.4912083333333,-33.2905
2013-BLG-1116,BLG500.07,5018,17:50:03.13,-29:07:42.7,2456475.645,2013-07-02.15,13.815,0.339,3.079,1.221,1.0,20.532,20.532,267.5130416666666,-29.12852777777778
2013-BLG-1117,BLG501.08,110514,17:54:42.07,-30:06:03.1,2456477.644,2013-07-04.14,8.605,0.603,1.876,0.683,0.161,16.202,18.184,268.6752916666666,-30.10086111111111
2013-BLG-1118,BLG505.03,94836,17:58:20.07,-29:38:12.3,2456475.709,2013-07-02.21,11.468,0.884,1.439,0.395,1.0,18.518,18.518,269.5836249999999,-29.63675
2013-BLG-1119,BLG511.10,133653,18:04:23.33,-27:28:05.0,2456473.784,2013-06-30.28,22.432,0.117,8.566,2.332,0.126,18.959,21.212,271.0972083333333,-27.468055555555555
2013-BLG-1120,BLG615.06,80440,17:22:47.26,-30:13:52.6,2456485.76,2013-07-12.26,12.489,0.504,2.169,0.841,1.0,17.141,17.141,260.69691666666665,-30.231277777777777
2013-BLG-1121,BLG615.13,126335,17:23:25.74,-29:58:20.5,2456467.577,2013-06-24.08,17.479,0.0,7775.7,9.727,0.368,20.387,21.471,260.85724999999996,-29.97236111111111
2013-BLG-1122,BLG501.31,21617N,17:50:11.15,-29:15:46.4,2456473.785,2013-06-30.29,2.674,0.088,11.4,2.642,1.0,19.791,19.791,267.5464583333333,-29.262888888888888
2013-BLG-1123,BLG501.04,89111,17:52:00.65,-30:12:18.9,2456485.985,2013-07-12.48,15.778,0.71,1.662,0.551,1.0,17.872,17.872,268.0027083333333,-30.20525
2013-BLG-1124,BLG501.18,45860,17:54:20.17,-29:34:07.2,2456489.933,2013-07-16.43,22.595,0.273,3.766,1.44,0.417,18.291,19.241,268.5840416666666,-29.568666666666665
2013-BLG-1125,BLG501.19,60591,17:53:27.01,-29:47:34.1,2456564.127,2013-09-28.63,46.675,0.12,8.37,2.307,0.616,16.85,17.376,268.36254166666663,-29.792805555555557
2013-BLG-1126,BLG501.19,134919,17:53:14.03,-29:44:36.6,2456477.632,2013-07-04.13,21.42,0.409,2.594,1.035,0.438,19.53,20.427,268.3084583333333,-29.7435
2013-BLG-1127,BLG502.26,86145,17:53:48.24,-33:11:30.8,2456474.962,2013-07-01.46,4.204,0.081,12.307,2.725,1.0,19.814,19.814,268.45099999999996,-33.19188888888888
2013-BLG-1128,BLG505.06,121314,17:56:04.00,-29:48:21.2,2456476.256,2013-07-02.76,13.008,0.252,4.064,1.523,0.374,18.769,19.837,269.01666666666665,-29.80588888888889
2013-BLG-1129,BLG505.17,152710,18:00:19.11,-28:56:58.3,2456480.332,2013-07-06.83,15.582,0.966,1.367,0.34,0.268,16.826,18.256,270.07962499999996,-28.949527777777778
2013-BLG-1130,BLG506.16,114825,17:54:23.20,-30:32:17.2,2456474.978,2013-07-01.48,13.274,0.01,101.4,5.015,0.033,17.53,21.22,268.59666666666664,-30.538111111111114
2013-BLG-1131,BLG512.07,49528,18:01:14.62,-28:57:23.0,2456471.717,2013-06-28.22,26.635,0.371,2.836,1.132,0.175,18.914,20.808,270.31091666666657,-28.95638888888889
2013-BLG-1132,BLG512.32,128769,18:00:50.78,-28:04:43.1,2456490.147,2013-07-16.65,42.215,0.172,5.873,1.922,0.109,18.341,20.745,270.2115833333333,-28.07863888888889
2013-BLG-1133,BLG534.18,62227,17:54:04.91,-30:58:34.6,2456473.115,2013-06-29.61,20.715,0.82,1.508,0.446,1.0,19.208,19.208,268.5204583333333,-30.976277777777778
2013-BLG-1134,BLG580.31,21409,18:07:14.87,-25:01:21.6,2456479.717,2013-07-06.22,8.532,0.26,3.943,1.49,0.616,18.83,19.357,271.8119583333333,-25.022666666666666
2013-BLG-1135,BLG603.11,80108,17:46:32.07,-34:09:48.5,2456480.805,2013-07-07.30,24.139,0.911,1.414,0.376,1.0,18.497,18.497,266.633625,-34.16347222222222
2013-BLG-1136,BLG611.02,15359,17:37:14.02,-27:34:48.3,2456475.359,2013-07-01.86,1.447,1.456,1.144,0.146,1.0,15.943,15.943,264.30841666666663,-27.580083333333334
2013-BLG-1137,BLG512.21,7815N,18:03:20.55,-28:26:29.2,2456473.309,2013-06-29.81,10.517,0.121,8.279,2.295,0.509,20.107,20.84,270.835625,-28.441444444444446
2013-BLG-1138,BLG504.09,110969,17:59:29.75,-28:16:28.6,2456475.307,2013-07-01.81,2.889,0.027,37.12,3.924,1.0,20.102,20.102,269.8739583333333,-28.27461111111111
2013-BLG-1139,BLG508.21,3713,17:57:47.64,-32:51:53.1,2456491.269,2013-07-17.77,18.334,0.251,4.077,1.526,0.887,17.897,18.027,269.44849999999997,-32.86475
2013-BLG-1140,BLG513.11,116297,18:03:47.29,-29:52:18.2,2456478.484,2013-07-04.98,7.366,1.494,1.135,0.137,1.0,17.664,17.664,270.9470416666667,-29.87172222222222
2013-BLG-1141,BLG519.23,46551,18:07:14.96,-27:58:25.2,2456474.394,2013-06-30.89,5.949,0.059,16.889,3.069,1.0,19.581,19.581,271.8123333333333,-27.973666666666666
2013-BLG-1142,BLG534.28,95805,17:52:24.73,-30:42:16.3,2456476.66,2013-07-03.16,0.829,0.736,1.621,0.524,1.0,16.082,16.082,268.1030416666666,-30.704527777777777
2013-BLG-1143,BLG638.18,7673,17:53:07.39,-22:44:23.4,2456460.366,2013-06-16.87,15.893,0.127,7.905,2.245,1.0,18.674,18.674,268.28079166666663,-22.739833333333333
2013-BLG-1144,BLG500.02,3065N,17:53:08.67,-28:59:08.3,2456475.556,2013-07-02.06,6.444,0.136,7.386,2.171,1.0,20.213,20.213,268.2861249999999,-28.98563888888889
2013-BLG-1145,BLG505.29,85810,17:57:35.32,-28:43:53.2,2456503.494,2013-07-29.99,43.109,0.043,23.223,3.415,0.289,18.542,19.89,269.39716666666664,-28.731444444444442
2013-BLG-1146,BLG507.31,4603,17:56:24.33,-31:18:09.1,2456476.351,2013-07-02.85,5.466,0.997,1.344,0.321,1.0,17.567,17.567,269.10137499999996,-31.30252777777778
2013-BLG-1147,BLG518.21,8862,18:08:39.19,-26:40:44.8,2456506.745,2013-08-02.25,35.068,0.037,26.687,3.566,0.384,18.452,19.493,272.1632916666666,-26.679111111111112
2013-BLG-1148,BLG603.06,60823,17:44:16.98,-34:37:36.0,2456478.501,2013-07-05.00,8.628,0.271,3.792,1.447,1.0,20.064,20.064,266.07075,-34.626666666666665
2013-BLG-1149,BLG611.10,62354,17:37:05.47,-27:16:40.8,2456518.447,2013-08-13.95,164.365,0.067,15.035,2.943,0.097,18.818,21.356,264.27279166666665,-27.278
2013-BLG-1150,BLG611.21,101106,17:35:28.23,-27:08:25.7,2456484.392,2013-07-10.89,32.931,0.094,10.699,2.573,0.172,19.513,21.422,263.867625,-27.140472222222222
2013-BLG-1151,BLG626.22,116871,17:39:26.11,-23:58:03.7,2456474.033,2013-06-30.53,43.656,0.019,52.174,4.294,0.119,19.666,21.975,264.85879166666666,-23.967694444444444
2013-BLG-1152,BLG653.28,85503,17:35:56.23,-28:02:50.4,2456528.452,2013-08-23.95,39.026,0.187,5.413,1.834,0.579,17.042,17.635,263.9842916666666,-28.047333333333334
2013-BLG-1153,BLG654.06,97261,17:33:57.60,-30:21:09.1,2456490.333,2013-07-16.83,17.034,0.593,1.901,0.697,1.0,17.676,17.676,263.48999999999995,-30.35252777777778
2013-BLG-1154,BLG511.13,3723N,18:02:07.19,-27:37:17.6,2456476.535,2013-07-03.04,13.331,0.031,32.447,3.778,0.492,20.318,21.088,270.5299583333333,-27.621555555555556
2013-BLG-1155,BLG504.04,122829,17:57:22.85,-28:33:29.0,2456478.154,2013-07-04.65,9.041,0.036,27.865,3.613,0.086,19.136,21.797,269.3452083333333,-28.558055555555555
2013-BLG-1156,BLG505.01,130138,17:59:40.04,-29:41:14.7,2456477.989,2013-07-04.49,2.31,0.553,2.009,0.757,1.0,19.471,19.471,269.91683333333333,-29.687416666666667
2013-BLG-1157,BLG505.19,104941,17:59:09.39,-28:57:55.0,2456504.263,2013-07-30.76,13.416,0.279,3.685,1.416,1.0,15.258,15.258,269.789125,-28.96527777777778
2013-BLG-1158,BLG511.02,117094,18:04:15.86,-27:50:50.2,2456489.02,2013-07-15.52,12.294,0.791,1.543,0.471,1.0,18.505,18.505,271.0660833333333,-27.847277777777776
2013-BLG-1159,BLG511.31,95626,18:01:23.73,-26:56:26.0,2456491.874,2013-07-18.37,31.282,0.134,7.489,2.186,1.0,20.601,20.601,270.3488749999999,-26.940555555555555
2013-BLG-1160,BLG513.06,50544,18:01:45.85,-30:22:34.5,2456476.33,2013-07-02.83,0.875,0.53,2.079,0.795,1.0,18.775,18.775,270.4410416666666,-30.37625
2013-BLG-1161,BLG516.24,50684,18:01:17.59,-33:21:05.4,2456478.413,2013-07-04.91,10.537,0.608,1.863,0.676,1.0,18.644,18.644,270.32329166666665,-33.3515
2013-BLG-1162,BLG522.28,96016,18:14:21.36,-25:36:39.0,2456481.545,2013-07-08.04,10.838,0.564,1.978,0.741,1.0,18.413,18.413,273.589,-25.610833333333336
2013-BLG-1163,BLG523.22,120163,18:13:09.24,-27:14:43.9,2456475.323,2013-07-01.82,5.787,0.038,26.599,3.562,0.826,18.192,18.4,273.28849999999994,-27.245527777777777
2013-BLG-1164,BLG524.10,15506,18:15:42.37,-28:47:09.6,2456479.21,2013-07-05.71,7.283,0.152,6.653,2.058,1.0,18.519,18.519,273.9265416666666,-28.786
2013-BLG-1165,BLG534.11,54511,17:52:38.26,-31:16:25.4,2456484.065,2013-07-10.56,14.048,0.395,2.676,1.069,0.745,18.613,18.933,268.15941666666663,-31.273722222222222
2013-BLG-1166,BLG626.23,133189,17:38:40.59,-23:53:59.8,2456474.391,2013-06-30.89,5.265,0.06,16.718,3.058,1.0,19.454,19.454,264.669125,-23.899944444444444
2013-BLG-1167,BLG653.01,87095,17:37:28.17,-29:11:10.0,2456475.292,2013-07-01.79,8.506,0.24,4.252,1.571,1.0,19.186,19.186,264.367375,-29.18611111111111
2013-BLG-1168,BLG513.08,26553,18:06:14.30,-29:51:39.5,2456486.488,2013-07-12.99,20.633,1.435,1.149,0.151,1.0,17.469,17.469,271.55958333333336,-29.860972222222223
2013-BLG-1169,BLG519.14,119828,18:07:03.27,-28:07:49.9,2456498.498,2013-07-25.00,38.195,0.384,2.743,1.096,1.0,19.763,19.763,271.763625,-28.13052777777778
2013-BLG-1170,BLG520.31,17686,18:07:25.54,-28:47:30.1,2456505.624,2013-08-01.12,32.3,0.312,3.319,1.302,1.0,18.884,18.884,271.85641666666663,-28.791694444444445
2013-BLG-1171,BLG505.26,39876N,17:59:27.85,-28:42:31.6,2456478.801,2013-07-05.30,3.483,0.161,6.27,1.993,1.0,18.866,18.866,269.86604166666666,-28.708777777777776
2013-BLG-1172,BLG501.20,58147,17:52:47.94,-29:46:23.7,2456481.92,2013-07-08.42,5.523,0.121,8.298,2.297,0.709,19.098,19.471,268.19975,-29.773249999999997
2013-BLG-1173,BLG512.16,111826,18:00:25.47,-28:37:41.2,2456480.089,2013-07-06.59,14.095,0.899,1.425,0.384,1.0,18.192,18.192,270.10612499999996,-28.62811111111111
2013-BLG-1174,BLG611.22,162229,17:34:37.54,-27:03:10.5,2456487.293,2013-07-13.79,11.526,0.099,10.153,2.517,0.741,19.201,19.526,263.65641666666664,-27.05291666666667
2013-BLG-1175,BLG503.29,33178,17:51:55.59,-34:11:56.1,2456480.194,2013-07-06.69,22.496,0.108,9.34,2.426,0.329,19.675,20.883,267.981625,-34.19891666666666
2013-BLG-1176,BLG504.12,100610,17:57:35.30,-28:03:47.0,2456477.967,2013-07-04.47,36.947,0.075,13.428,2.82,0.068,19.511,22.431,269.3970833333333,-28.063055555555557
2013-BLG-1177,BLG512.03,198875,18:03:32.40,-28:59:18.7,2456486.438,2013-07-12.94,21.503,0.006,154.3,5.471,0.132,18.846,21.044,270.885,-28.98852777777778
2013-BLG-1178,BLG523.05,20509,18:13:28.76,-27:52:25.9,2456481.893,2013-07-08.39,36.397,0.638,1.798,0.637,1.0,19.211,19.211,273.36983333333325,-27.87386111111111
2013-BLG-1179,BLG611.13,6233,17:35:04.78,-27:24:19.8,2456486.925,2013-07-13.43,45.491,0.094,10.641,2.567,0.154,19.613,21.642,263.76991666666663,-27.4055
2013-BLG-1180,BLG653.23,66318,17:33:59.31,-28:23:19.3,2456494.661,2013-07-21.16,28.822,0.868,1.455,0.407,1.0,19.072,19.072,263.497125,-28.388694444444443
2013-BLG-1181,BLG500.08,169100,17:54:34.41,-28:49:49.1,2456511.589,2013-08-07.09,31.116,1.498,1.134,0.136,1.0,16.69,16.69,268.643375,-28.830305555555555
2013-BLG-1182,BLG511.04,77085,18:03:10.29,-27:47:20.6,2456483.469,2013-07-09.97,5.775,0.878,1.445,0.4,1.0,18.287,18.287,270.792875,-27.789055555555557
2013-BLG-1183,BLG519.15,70523,18:06:33.27,-28:08:19.2,2456480.766,2013-07-07.27,5.807,0.301,3.434,1.34,1.0,19.134,19.134,271.638625,-28.138666666666666
2013-BLG-1184,BLG638.20,1027,17:51:45.08,-22:49:22.2,2456483.06,2013-07-09.56,15.457,0.184,5.492,1.849,1.0,19.192,19.192,267.93783333333334,-22.82283333333333
2013-BLG-1185,BLG501.29,116164,17:51:34.34,-29:29:50.9,2456538.156,2013-09-02.66,75.308,0.504,2.167,0.84,0.25,16.848,18.355,267.8930833333333,-29.497472222222225
2013-BLG-1186,BLG506.15,140434,17:55:06.58,-30:30:09.4,2456483.792,2013-07-10.29,1.532,1.58,1.117,0.12,1.0,15.846,15.846,268.7774166666666,-30.50261111111111
2013-BLG-1187,BLG521.13,87572,18:07:55.07,-30:42:44.8,2456482.078,2013-07-08.58,15.064,0.806,1.524,0.458,1.0,19.027,19.027,271.9794583333333,-30.712444444444444
2013-BLG-1188,BLG515.16,104808,18:00:18.51,-32:20:25.9,2456487.199,2013-07-13.70,17.528,0.0,3398529.0,16.328,1.0,20.331,20.331,270.07712499999997,-32.34052777777778
2013-BLG-1189,BLG519.09,108770,18:10:36.25,-28:08:12.9,2456488.706,2013-07-15.21,11.983,0.113,8.89,2.372,0.799,18.99,19.235,272.65104166666663,-28.136916666666668
2013-BLG-1190,BLG534.29,43485,17:52:08.94,-30:27:18.9,2456486.501,2013-07-13.00,4.956,0.229,4.449,1.621,0.573,18.637,19.241,268.03725,-30.45525
2013-BLG-1191,BLG624.11,26975,17:41:04.38,-21:54:02.2,2456484.93,2013-07-11.43,11.298,0.245,4.172,1.551,1.0,19.592,19.592,265.26824999999997,-21.90061111111111
2013-BLG-1192,BLG501.12,6489N,17:52:00.42,-29:53:55.8,2456484.112,2013-07-10.61,13.778,0.057,17.566,3.112,0.717,20.195,20.556,268.00174999999996,-29.898833333333332
2013-BLG-1193,BLG513.07,1213N,18:00:45.46,-30:11:12.8,2456479.593,2013-07-06.09,12.488,0.143,7.039,2.119,1.0,20.159,20.159,270.1894166666666,-30.186888888888888
2013-BLG-1194,BLG501.04,855,17:52:08.92,-30:27:19.0,2456486.467,2013-07-12.97,5.385,0.208,4.885,1.722,0.56,18.848,19.477,268.0371666666666,-30.455277777777777
2013-BLG-1195,BLG504.07,117593,17:55:20.23,-28:28:31.1,2456489.017,2013-07-15.52,10.744,0.327,3.179,1.256,0.636,19.262,19.754,268.8342916666667,-28.475305555555554
2013-BLG-1196,BLG505.12,124805,17:57:26.79,-29:25:06.1,2456492.835,2013-07-19.34,9.975,0.544,2.035,0.772,0.235,16.85,18.424,269.36162499999995,-29.418361111111114
2013-BLG-1197,BLG508.28,108328,17:58:00.90,-32:35:09.0,2456520.227,2013-08-15.73,63.273,0.514,2.134,0.823,0.105,16.298,18.744,269.50374999999997,-32.58583333333333
2013-BLG-1198,BLG511.04,61353,18:03:10.40,-27:55:58.6,2456494.678,2013-07-21.18,18.883,0.878,1.445,0.4,1.0,18.96,18.96,270.79333333333335,-27.932944444444445
2013-BLG-1199,BLG512.16,122514,18:00:12.37,-28:52:45.3,2456493.11,2013-07-19.61,8.75,1.078,1.291,0.277,1.0,17.28,17.28,270.0515416666666,-28.87925
2013-BLG-1200,BLG512.20,86077,18:03:55.38,-28:27:32.1,2456516.554,2013-08-12.05,22.549,1.46,1.143,0.145,1.0,16.631,16.631,270.98074999999994,-28.458916666666667
2013-BLG-1201,BLG512.25,84240,18:00:22.46,-28:27:06.5,2456494.96,2013-07-21.46,26.25,0.072,13.917,2.859,0.786,19.734,19.996,270.0935833333333,-28.451805555555556
2013-BLG-1202,BLG512.30,88596,18:02:33.22,-28:06:56.3,2456490.054,2013-07-16.55,27.381,0.48,2.261,0.886,0.225,18.546,20.163,270.63841666666667,-28.115638888888892
2013-BLG-1203,BLG513.26,14729,18:05:33.28,-29:23:53.6,2456481.993,2013-07-08.49,23.047,0.113,8.853,2.368,0.232,19.76,21.348,271.3886666666666,-29.398222222222223
2013-BLG-1204,BLG611.11,26821,17:36:29.89,-27:17:41.7,2456487.141,2013-07-13.64,21.17,0.631,1.811,0.645,1.0,19.915,19.915,264.1245416666667,-27.29491666666667
2013-BLG-1205,BLG611.12,165442,17:35:14.70,-27:21:42.3,2456500.693,2013-07-27.19,37.598,0.196,5.184,1.787,0.287,18.952,20.307,263.81125,-27.36175
2013-BLG-1206,BLG648.13,63134,17:45:51.12,-26:48:50.6,2456489.784,2013-07-16.28,18.053,0.217,4.681,1.676,1.0,19.433,19.433,266.46299999999997,-26.814055555555555
2013-BLG-1207,BLG501.26,100027,17:54:03.73,-29:14:38.0,2456496.384,2013-07-22.88,14.092,1.005,1.338,0.316,1.0,18.361,18.361,268.51554166666665,-29.24388888888889
2013-BLG-1208,BLG502.27,130776,17:53:02.70,-32:56:00.1,2456485.617,2013-07-12.12,33.322,0.013,77.993,4.73,0.204,20.023,21.75,268.26124999999996,-32.93336111111111
2013-BLG-1209,BLG504.11,183909,17:58:03.96,-28:08:25.4,2456514.085,2013-08-09.59,17.931,0.108,9.283,2.419,0.935,17.607,17.68,269.51649999999995,-28.14038888888889
2013-BLG-1210,BLG504.13,79692,17:56:56.29,-28:10:12.5,2456484.754,2013-07-11.25,11.781,0.295,3.494,1.358,0.344,19.446,20.606,269.23454166666664,-28.17013888888889
2013-BLG-1211,BLG505.30,6023,17:57:02.64,-28:50:07.7,2456487.274,2013-07-13.77,0.557,0.969,1.365,0.338,1.0,17.331,17.331,269.26099999999997,-28.835472222222222
