Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2011-BLG-0824,BLG654.14,23704,17:34:29.15,-29:51:20.8,2455660.185,2011-04-08.69,21.416,0.783,1.554,0.479,1.0,18.869,18.869,263.6214583333333,-29.855777777777778
2011-BLG-0825,BLG503.07,67019,17:49:25.41,-35:11:06.1,2455675.259,2011-04-23.76,19.213,0.254,4.031,1.514,1.0,19.3,19.3,267.35587499999997,-35.185027777777776
2011-BLG-0826,BLG523.20,9499,18:14:57.77,-27:18:43.4,2455663.319,2011-04-11.82,42.173,0.027,37.237,3.927,1.0,20.313,20.313,273.7407083333333,-27.312055555555556
2011-BLG-0827,BLG524.05,28151,18:13:34.33,-29:01:47.1,2455666.016,2011-04-14.52,9.614,1.493,1.135,0.137,1.0,17.17,17.17,273.3930416666666,-29.02975
2011-BLG-0828,BLG524.19,87809,18:15:30.34,-28:20:57.7,2455663.578,2011-04-12.08,16.412,0.06,16.564,3.048,1.0,20.771,20.771,273.87641666666667,-28.34936111111111
2011-BLG-0829,BLG612.03,24279,17:31:01.48,-28:20:39.9,2455683.384,2011-05-01.88,27.922,0.275,3.733,1.43,1.0,19.345,19.345,262.7561666666666,-28.344416666666664
2011-BLG-0830,BLG612.16,80780,17:26:57.98,-28:15:03.8,2455658.13,2011-04-06.63,9.934,0.566,1.973,0.738,1.0,20.051,20.051,261.7415833333333,-28.251055555555556
2011-BLG-0831,BLG613.30,682,17:29:33.75,-28:53:26.1,2455663.82,2011-04-12.32,9.553,0.986,1.352,0.327,1.0,19.347,19.347,262.39062499999994,-28.890583333333332
2011-BLG-0832,BLG638.24,13551,17:48:57.37,-22:43:00.1,2455669.865,2011-04-18.36,6.551,0.33,3.155,1.248,1.0,19.066,19.066,267.23904166666665,-22.716694444444443
2011-BLG-0833,BLG646.05,85541,18:02:05.70,-26:31:31.0,2455661.7,2011-04-10.20,109.102,0.087,11.529,2.655,0.344,19.971,21.13,270.52375,-26.525277777777777
2011-BLG-0834,BLG660.12,47691,17:46:01.70,-33:02:50.4,2455675.307,2011-04-23.81,26.857,0.645,1.782,0.628,1.0,19.083,19.083,266.5070833333333,-33.047333333333334
2011-BLG-0835,BLG503.15,71159,17:49:22.10,-34:50:01.7,2455684.818,2011-05-03.32,31.867,0.125,8.018,2.26,0.572,20.156,20.762,267.3420833333333,-34.83380555555556
2011-BLG-0836,BLG503.30,81280,17:50:45.30,-34:24:13.0,2455686.178,2011-05-04.68,24.652,1.186,1.235,0.23,1.0,18.434,18.434,267.6887499999999,-34.40361111111111
2011-BLG-0837,BLG509.06,86478,17:55:59.91,-34:43:03.0,2455689.521,2011-05-08.02,17.787,0.271,3.79,1.447,1.0,19.058,19.058,268.99962500000004,-34.7175
2011-BLG-0838,BLG523.09,45072,18:16:11.75,-27:37:47.5,2455687.381,2011-05-05.88,11.541,0.379,2.777,1.109,0.291,16.665,18.005,274.0489583333333,-27.62986111111111
2011-BLG-0839,BLG523.13,123372,18:13:14.28,-27:32:50.4,2455694.103,2011-05-12.60,16.828,0.68,1.714,0.585,1.0,19.128,19.128,273.30949999999996,-27.547333333333334
2011-BLG-0840,BLG523.21,125322,18:13:48.74,-27:13:43.5,2455677.822,2011-04-26.32,16.564,0.129,7.804,2.231,0.113,17.844,20.214,273.45308333333327,-27.228749999999998
2011-BLG-0841,BLG523.27,182023,18:15:02.09,-26:49:06.6,2455679.279,2011-04-27.78,41.154,0.503,2.171,0.842,1.0,19.597,19.597,273.7587083333333,-26.8185
2011-BLG-0842,BLG573.25,100871,18:05:59.25,-31:29:14.3,2455695.887,2011-05-14.39,18.385,0.076,13.197,2.801,1.0,17.813,17.813,271.49687499999993,-31.487305555555558
2011-BLG-0843,BLG604.27,82389,17:47:03.72,-35:01:22.5,2455693.865,2011-05-12.37,36.336,0.115,8.706,2.35,0.248,18.072,19.587,266.7655,-35.02291666666667
2011-BLG-0844,BLG613.10,19764,17:31:39.24,-29:19:59.6,2455698.298,2011-05-16.80,28.974,0.039,25.351,3.51,0.573,19.282,19.886,262.91349999999994,-29.333222222222222
2011-BLG-0845,BLG615.26,15665,17:26:47.98,-29:21:19.1,2455677.917,2011-04-26.42,5.729,1.214,1.223,0.218,1.0,17.141,17.141,261.69991666666664,-29.355305555555557
2011-BLG-0846,BLG624.23,77960,17:38:46.94,-21:26:25.9,2455671.951,2011-04-20.45,13.332,0.44,2.435,0.966,1.0,20.194,20.194,264.69558333333333,-21.440527777777778
2011-BLG-0847,BLG626.11,25721,17:41:20.40,-24:10:28.7,2455679.045,2011-04-27.55,11.979,0.478,2.268,0.889,1.0,19.711,19.711,265.335,-24.17463888888889
2011-BLG-0848,BLG632.02,109970,17:46:44.65,-24:01:03.1,2455691.211,2011-05-09.71,25.66,0.0,861504.0,14.838,0.137,18.918,21.072,266.6860416666666,-24.017527777777776
2011-BLG-0849,BLG632.13,88916,17:44:51.35,-23:41:30.4,2455735.707,2011-06-23.21,55.434,0.774,1.566,0.487,1.0,18.101,18.101,266.2139583333333,-23.691777777777776
2011-BLG-0850,BLG632.19,11312,17:47:12.81,-23:21:35.0,2455692.314,2011-05-10.81,64.965,0.494,2.206,0.859,1.0,19.673,19.673,266.803375,-23.359722222222224
2011-BLG-0851,BLG632.20,160395,17:46:08.69,-23:15:55.8,2455701.14,2011-05-19.64,15.665,0.068,14.767,2.923,1.0,17.215,17.215,266.53620833333326,-23.2655
2011-BLG-0852,BLG632.30,23959,17:45:11.93,-22:54:54.4,2455737.507,2011-06-25.01,85.72,0.986,1.352,0.327,1.0,19.059,19.059,266.29970833333334,-22.91511111111111
2011-BLG-0853,BLG638.15,118394,17:48:33.13,-22:59:06.0,2455703.475,2011-05-21.98,60.63,0.359,2.922,1.164,1.0,20.009,20.009,267.13804166666665,-22.985
2011-BLG-0854,BLG648.21,231,17:46:56.63,-26:45:23.9,2455664.629,2011-04-13.13,19.32,0.554,2.007,0.757,1.0,18.349,18.349,266.7359583333333,-26.75663888888889
2011-BLG-0855,BLG503.04,15332,17:51:52.73,-35:15:41.7,2455801.451,2011-08-27.95,119.841,1.186,1.235,0.229,1.0,17.948,17.948,267.96970833333336,-35.261583333333334
2011-BLG-0856,BLG509.17,114695,18:00:17.14,-33:57:25.7,2455735.415,2011-06-22.91,54.481,0.182,5.555,1.862,0.762,18.901,19.195,270.07141666666666,-33.95713888888889
2011-BLG-0857,BLG610.32,42556,17:37:17.41,-35:37:20.5,2455704.165,2011-05-22.66,47.471,0.259,3.959,1.494,1.0,21.178,21.178,264.3225416666666,-35.62236111111111
2011-BLG-0858,BLG612.30,54700,17:29:00.13,-27:35:45.0,2455686.334,2011-05-04.83,6.236,0.706,1.668,0.555,1.0,19.181,19.181,262.25054166666666,-27.59583333333333
2011-BLG-0859,BLG613.09,80492,17:32:03.33,-29:22:03.1,2455695.891,2011-05-14.39,7.63,1.42,1.153,0.155,1.0,17.225,17.225,263.013875,-29.367527777777777
2011-BLG-0860,BLG615.06,66810,17:22:54.00,-30:21:59.1,2455708.77,2011-05-27.27,44.373,0.101,9.984,2.498,1.0,19.808,19.808,260.72499999999997,-30.36641666666667
2011-BLG-0861,BLG615.22,27056,17:23:59.01,-29:35:22.0,2455690.371,2011-05-08.87,6.266,0.182,5.572,1.865,1.0,19.174,19.174,260.99587499999996,-29.589444444444442
2011-BLG-0862,BLG632.07,25766,17:43:53.64,-23:53:16.6,2455695.264,2011-05-13.76,15.995,0.207,4.915,1.729,1.0,19.162,19.162,265.97349999999994,-23.887944444444443
2011-BLG-0863,BLG637.01,43101,17:52:49.56,-22:04:01.7,2455712.337,2011-05-30.84,26.067,0.146,6.912,2.099,1.0,18.942,18.942,268.20649999999995,-22.067138888888888
2011-BLG-0864,BLG675.15,97193,17:38:42.04,-27:28:06.2,2455699.292,2011-05-17.79,17.349,0.181,5.579,1.866,1.0,19.936,19.936,264.6751666666666,-27.46838888888889
2011-BLG-0865,BLG521.26,114653,18:10:45.76,-29:50:53.3,2455719.625,2011-06-07.12,22.19,0.363,2.892,1.153,1.0,19.019,19.019,272.6906666666667,-29.848138888888887
2011-BLG-0866,BLG545.20,43307,18:14:37.53,-24:50:54.0,2455712.85,2011-05-31.35,61.447,0.068,14.661,2.915,0.322,20.47,21.699,273.656375,-24.848333333333333
2011-BLG-0867,BLG613.25,80323,17:27:05.48,-29:02:07.9,2455714.312,2011-06-01.81,25.416,0.102,9.817,2.48,1.0,18.914,18.914,261.77283333333327,-29.03552777777778
2011-BLG-0868,BLG613.29,76069,17:29:53.05,-28:49:11.8,2455715.131,2011-06-02.63,22.565,0.669,1.735,0.598,1.0,18.831,18.831,262.4710416666667,-28.819944444444445
2011-BLG-0869,BLG632.10,7756,17:47:16.75,-23:39:19.2,2455738.757,2011-06-26.26,17.195,0.015,65.04,4.533,0.972,15.991,16.021,266.8197916666667,-23.65533333333333
2011-BLG-0870,BLG632.23,38335,17:44:23.81,-23:25:44.7,2455718.73,2011-06-06.23,3.85,0.726,1.636,0.534,1.0,17.092,17.092,266.0992083333333,-23.429083333333335
2011-BLG-0871,BLG637.05,69604,17:50:00.24,-22:11:27.8,2455733.227,2011-06-20.73,57.293,0.667,1.74,0.601,1.0,18.793,18.793,267.5009999999999,-22.191055555555558
2011-BLG-0872,BLG638.03,7052,17:51:46.90,-23:22:24.6,2455706.283,2011-05-24.78,6.206,1.176,1.24,0.233,1.0,17.114,17.114,267.9454166666667,-23.3735
2011-BLG-0873,BLG638.16,92714,17:48:01.19,-22:52:26.8,2455745.107,2011-07-02.61,23.312,0.535,2.063,0.786,1.0,15.661,15.661,267.0049583333333,-22.874111111111112
2011-BLG-0874,BLG638.24,171,17:49:03.29,-22:50:11.8,2455716.896,2011-06-04.40,12.909,1.374,1.166,0.167,1.0,17.569,17.569,267.2637083333333,-22.83661111111111
2011-BLG-0875,BLG646.21,42468,18:02:40.73,-26:04:16.4,2455791.815,2011-08-18.32,86.282,1.638,1.106,0.109,1.0,17.534,17.534,270.66970833333335,-26.07122222222222
2011-BLG-0876,BLG648.13,43991,17:45:54.11,-26:55:18.5,2455723.689,2011-06-11.19,74.923,0.57,1.96,0.731,1.0,19.747,19.747,266.4754583333333,-26.921805555555558
2011-BLG-0877,BLG648.21,19131,17:46:43.79,-26:43:52.3,2455696.602,2011-05-15.10,17.889,0.338,3.084,1.223,1.0,19.757,19.757,266.6824583333333,-26.731194444444444
2011-BLG-0878,BLG648.29,39673,17:46:34.97,-26:22:39.6,2455701.781,2011-05-20.28,8.618,0.98,1.356,0.331,1.0,17.814,17.814,266.6457083333333,-26.377666666666666
2011-BLG-0879,BLG660.01,82503,17:48:00.35,-33:28:35.6,2455711.753,2011-05-30.25,2.78,0.881,1.442,0.398,1.0,16.274,16.274,267.00145833333335,-33.47655555555556
2011-BLG-0880,BLG660.24,71039,17:43:34.10,-32:40:44.9,2455713.692,2011-06-01.19,79.471,0.009,107.1,5.075,0.096,19.199,21.739,265.8920833333333,-32.679138888888886
2011-BLG-0881,BLG675.07,41294,17:38:59.85,-27:55:26.6,2455722.499,2011-06-10.00,19.431,0.508,2.155,0.834,1.0,17.259,17.259,264.749375,-27.924055555555558
2011-BLG-0882,BLG503.13,132242,17:50:32.13,-35:01:42.8,2455722.134,2011-06-09.63,9.651,0.736,1.62,0.524,1.0,19.372,19.372,267.633875,-35.028555555555556
2011-BLG-0883,BLG509.16,115074,17:54:30.14,-34:09:30.6,2455732.142,2011-06-19.64,12.075,1.072,1.295,0.28,1.0,15.367,15.367,268.6255833333333,-34.1585
2011-BLG-0884,BLG510.04,106465,17:57:15.08,-35:51:05.0,2455730.344,2011-06-17.84,17.36,0.477,2.273,0.892,1.0,19.731,19.731,269.31283333333334,-35.85138888888889
2011-BLG-0885,BLG510.32,75829,17:55:07.14,-34:54:08.9,2455780.281,2011-08-06.78,139.852,0.128,7.856,2.238,0.231,19.429,21.02,268.77975,-34.90247222222222
2011-BLG-0886,BLG522.03,91191,18:14:25.74,-26:38:51.0,2455739.634,2011-06-27.13,22.998,0.368,2.856,1.139,1.0,18.367,18.367,273.60724999999996,-26.6475
2011-BLG-0887,BLG522.17,78583,18:16:26.32,-26:07:02.3,2455746.294,2011-07-03.79,51.191,0.132,7.635,2.207,0.464,20.157,20.992,274.1096666666666,-26.117305555555557
2011-BLG-0888,BLG522.22,28229,18:13:21.11,-25:55:09.7,2455724.287,2011-06-11.79,11.151,0.393,2.692,1.075,1.0,19.904,19.904,273.3379583333333,-25.91936111111111
2011-BLG-0889,BLG522.25,27191,18:11:17.46,-25:55:00.8,2455822.6,2011-09-18.10,61.741,0.488,2.229,0.87,0.804,15.959,16.196,272.82275,-25.91688888888889
2011-BLG-0890,BLG522.26,42829,18:15:53.52,-25:44:57.7,2455737.955,2011-06-25.45,38.583,0.233,4.376,1.603,1.0,19.23,19.23,273.97299999999996,-25.749361111111114
2011-BLG-0891,BLG523.28,141492,18:14:31.01,-26:47:35.5,2455734.506,2011-06-22.01,28.825,0.07,14.266,2.886,0.324,18.992,20.216,273.6292083333333,-26.793194444444445
2011-BLG-0892,BLG523.31,13539,18:12:50.16,-26:58:15.5,2455756.581,2011-07-14.08,75.498,0.74,1.614,0.52,1.0,19.28,19.28,273.20899999999995,-26.97097222222222
2011-BLG-0893,BLG524.06,136226,18:12:30.51,-28:59:48.9,2455744.142,2011-07-01.64,22.582,0.74,1.614,0.52,1.0,17.76,17.76,273.127125,-28.996916666666667
2011-BLG-0894,BLG524.22,122899,18:13:14.14,-28:28:06.2,2455748.084,2011-07-05.58,31.213,0.326,3.185,1.258,0.587,18.76,19.339,273.3089166666666,-28.46838888888889
2011-BLG-0895,BLG524.24,17169,18:12:12.87,-28:28:24.7,2455787.527,2011-08-14.03,174.603,0.349,2.998,1.192,0.097,14.415,16.944,273.05362499999995,-28.473527777777775
2011-BLG-0896,BLG524.26,15644,18:16:27.83,-28:09:25.0,2455751.172,2011-07-08.67,51.903,0.357,2.932,1.168,1.0,18.658,18.658,274.11595833333325,-28.15694444444444
2011-BLG-0897,BLG545.05,87925,18:12:58.39,-25:16:25.6,2455722.448,2011-06-09.95,10.838,0.47,2.301,0.905,1.0,19.54,19.54,273.2432916666666,-25.273777777777777
2011-BLG-0898,BLG573.20,24751,18:09:54.69,-31:28:40.1,2455719.371,2011-06-06.87,19.297,0.621,1.835,0.659,1.0,19.204,19.204,272.4778749999999,-31.477805555555555
2011-BLG-0899,BLG604.05,118998,17:44:30.77,-35:47:30.5,2455747.974,2011-07-05.47,22.183,0.123,8.182,2.282,0.428,18.256,19.177,266.1282083333333,-35.791805555555555
2011-BLG-0900,BLG609.01,97571,17:42:00.21,-35:08:31.0,2455744.504,2011-07-02.00,20.316,0.039,25.774,3.528,1.0,19.716,19.716,265.50087499999995,-35.14194444444444
2011-BLG-0901,BLG609.06,58657,17:38:14.89,-35:19:21.2,2455726.611,2011-06-14.11,27.831,1.199,1.23,0.224,1.0,18.166,18.166,264.56204166666663,-35.32255555555556
2011-BLG-0902,BLG612.27,31454,17:31:27.81,-27:31:51.5,2455763.521,2011-07-21.02,112.319,0.118,8.548,2.33,0.17,19.145,21.066,262.86587499999996,-27.53097222222222
2011-BLG-0903,BLG612.32,45564,17:27:49.12,-27:30:17.7,2455725.934,2011-06-13.43,36.302,0.342,3.05,1.211,1.0,20.643,20.643,261.95466666666664,-27.504916666666666
2011-BLG-0904,BLG613.07,36212,17:27:52.74,-29:48:39.1,2455719.463,2011-06-06.96,5.923,0.081,12.43,2.736,1.0,16.093,16.093,261.96975,-29.810861111111112
2011-BLG-0905,BLG613.14,120443,17:28:23.14,-29:25:39.7,2455737.407,2011-06-24.91,9.954,0.194,5.235,1.797,1.0,19.724,19.724,262.0964166666666,-29.427694444444445
2011-BLG-0906,BLG617.11,86563,17:16:24.98,-30:00:13.1,2455737.733,2011-06-25.23,9.867,0.06,16.654,3.054,1.0,20.416,20.416,259.1040833333333,-30.00363888888889
2011-BLG-0907,BLG624.09,13867,17:42:31.35,-21:44:36.6,2455730.683,2011-06-18.18,9.75,0.746,1.606,0.514,1.0,18.4,18.4,265.63062499999995,-21.7435
2011-BLG-0908,BLG626.06,8833,17:39:16.88,-24:36:53.8,2455732.942,2011-06-20.44,11.286,0.609,1.863,0.676,1.0,19.551,19.551,264.8203333333333,-24.614944444444447
2011-BLG-0909,BLG631.02,35752,17:47:04.15,-22:34:14.0,2455766.29,2011-07-23.79,27.644,0.767,1.576,0.494,1.0,17.287,17.287,266.76729166666667,-22.570555555555554
2011-BLG-0910,BLG632.04,68698,17:45:40.84,-23:52:59.3,2455727.516,2011-06-15.02,16.614,0.762,1.582,0.498,1.0,18.339,18.339,266.4201666666666,-23.88313888888889
2011-BLG-0911,BLG632.21,15507,17:45:49.92,-23:19:57.0,2455779.894,2011-08-06.39,37.853,1.285,1.195,0.194,1.0,16.618,16.618,266.45799999999997,-23.3325
2011-BLG-0912,BLG638.06,121645,17:49:12.24,-23:18:16.2,2455734.58,2011-06-22.08,34.94,0.098,10.27,2.529,0.222,18.568,20.203,267.30099999999993,-23.3045
2011-BLG-0913,BLG638.20,62329,17:51:30.94,-22:33:13.9,2455796.991,2011-08-23.49,42.642,0.549,2.023,0.765,1.0,17.428,17.428,267.87891666666667,-22.55386111111111
2011-BLG-0914,BLG654.14,45073,17:34:13.32,-29:52:05.4,2455723.461,2011-06-10.96,12.064,0.31,3.343,1.31,1.0,18.204,18.204,263.55549999999994,-29.868166666666667
2011-BLG-0915,BLG660.05,56081,17:45:14.55,-33:23:27.8,2455723.972,2011-06-11.47,9.84,0.498,2.19,0.851,1.0,19.171,19.171,266.31062499999996,-33.39105555555555
2011-BLG-0916,BLG660.06,9300,17:44:43.64,-33:26:18.8,2455730.557,2011-06-18.06,21.788,1.416,1.154,0.156,1.0,16.556,16.556,266.1818333333333,-33.43855555555555
2011-BLG-0917,BLG660.06,15223,17:44:45.32,-33:25:24.7,2455734.171,2011-06-21.67,5.475,0.262,3.919,1.483,1.0,18.801,18.801,266.1888333333333,-33.42352777777778
2011-BLG-0918,BLG660.06,140669,17:44:10.99,-33:19:49.1,2455739.577,2011-06-27.08,6.809,1.218,1.221,0.217,1.0,15.744,15.744,266.0457916666667,-33.33030555555556
2011-BLG-0919,BLG660.29,18665,17:45:46.52,-32:33:04.6,2455757.895,2011-07-15.39,17.916,0.432,2.471,0.982,1.0,16.379,16.379,266.4438333333333,-32.55127777777778
2011-BLG-0920,BLG675.06,51499,17:39:35.39,-27:44:28.2,2455736.265,2011-06-23.77,12.049,0.202,5.034,1.755,0.772,16.787,17.068,264.8974583333333,-27.74116666666667
2011-BLG-0921,BLG507.15,23157,17:55:35.06,-31:48:46.2,2455740.872,2011-06-28.37,7.326,0.087,11.537,2.655,0.093,18.742,21.321,268.89608333333337,-31.812833333333334
2011-BLG-0922,BLG535.14,101,17:50:34.93,-32:35:30.4,2455794.828,2011-08-21.33,28.656,0.664,1.743,0.604,1.0,16.202,16.202,267.64554166666665,-32.59177777777778
2011-BLG-0923,BLG573.31,81906,18:07:25.50,-31:18:11.6,2455749.246,2011-07-06.75,16.075,0.789,1.545,0.473,1.0,18.46,18.46,271.85625,-31.303222222222225
2011-BLG-0924,BLG603.07,4115,17:43:43.11,-34:43:53.5,2455744.764,2011-07-02.26,8.672,0.058,17.22,3.09,0.782,19.398,19.666,265.92962499999993,-34.73152777777778
2011-BLG-0925,BLG612.08,37198,17:32:50.30,-28:08:02.2,2455745.052,2011-07-02.55,16.468,0.071,14.179,2.879,0.687,19.663,20.071,263.20958333333334,-28.133944444444445
2011-BLG-0926,BLG653.13,60581,17:34:41.66,-28:49:13.4,2455736.512,2011-06-24.01,30.746,0.315,3.289,1.293,1.0,20.322,20.322,263.67358333333334,-28.82038888888889
2011-BLG-0927,BLG501.07,95684,17:49:28.29,-30:16:10.5,2455741.6,2011-06-29.10,2.367,0.442,2.427,0.963,1.0,20.469,20.469,267.36787499999997,-30.269583333333333
2011-BLG-0928,BLG504.03,64574,17:58:20.10,-28:31:44.8,2455743.971,2011-07-01.47,8.31,0.65,1.771,0.621,0.413,18.702,19.661,269.58374999999995,-28.52911111111111
2011-BLG-0929,BLG504.28,2638,17:58:31.88,-27:38:58.4,2455742.791,2011-06-30.29,1.76,1.223,1.219,0.215,1.0,18.766,18.766,269.6328333333333,-27.649555555555555
2011-BLG-0930,BLG505.13,73284,17:56:52.59,-29:24:00.3,2455742.196,2011-06-29.70,26.578,0.159,6.347,2.006,0.045,18.835,22.199,269.21912499999996,-29.40008333333333
2011-BLG-0931,BLG505.19,171036,17:58:57.20,-28:57:50.9,2455743.216,2011-06-30.72,7.591,0.081,12.368,2.731,0.047,18.237,21.553,269.7383333333333,-28.96413888888889
2011-BLG-0932,BLG506.14,29258,17:56:16.12,-30:33:54.4,2455753.588,2011-07-11.09,66.676,0.053,19.057,3.2,0.078,19.401,22.172,269.0671666666666,-30.56511111111111
2011-BLG-0933,BLG510.32,7148,17:55:29.13,-34:57:23.9,2455736.792,2011-06-24.29,15.987,1.674,1.1,0.103,1.0,17.422,17.422,268.87137499999994,-34.95663888888889
2011-BLG-0934,BLG512.30,138067,18:02:19.62,-28:09:41.0,2455742.937,2011-06-30.44,4.524,1.034,1.318,0.3,1.0,18.786,18.786,270.58175,-28.161388888888887
2011-BLG-0935,BLG519.23,94609,18:07:04.73,-27:58:34.0,2455761.47,2011-07-18.97,36.737,0.826,1.501,0.441,1.0,18.926,18.926,271.7697083333333,-27.97611111111111
2011-BLG-0936,BLG588.28,86352,18:09:41.59,-32:20:24.6,2455779.362,2011-08-05.86,58.151,1.302,1.189,0.188,1.0,17.593,17.593,272.4232916666666,-32.34016666666667
2011-BLG-0937,BLG611.18,156252,17:37:22.09,-26:59:08.4,2455743.036,2011-06-30.54,8.692,0.499,2.185,0.849,1.0,20.556,20.556,264.34204166666666,-26.985666666666667
2011-BLG-0938,BLG624.03,107603,17:40:43.29,-22:05:49.9,2455746.628,2011-07-04.13,23.078,0.042,23.923,3.447,0.398,18.443,19.442,265.180375,-22.097194444444444
2011-BLG-0939,BLG632.26,57825,17:47:49.27,-22:58:03.4,2455733.731,2011-06-21.23,42.206,0.748,1.602,0.512,1.0,19.5,19.5,266.95529166666665,-22.96761111111111
2011-BLG-0940,BLG638.02,4987,17:52:25.51,-23:24:01.3,2455752.56,2011-07-10.06,53.234,0.11,9.092,2.397,0.4,19.721,20.716,268.10629166666666,-23.40036111111111
2011-BLG-0941,BLG660.14,3929,17:44:43.84,-33:10:30.1,2455736.805,2011-06-24.30,25.3,0.839,1.486,0.43,1.0,18.481,18.481,266.18266666666665,-33.17502777777778
2011-BLG-0942,BLG500.20,12953,17:53:00.06,-28:32:01.9,2455743.749,2011-07-01.25,8.759,0.633,1.808,0.643,1.0,20.202,20.202,268.25025,-28.53386111111111
2011-BLG-0943,BLG501.11,202289,17:52:23.83,-29:56:02.9,2455749.625,2011-07-07.12,16.874,0.664,1.745,0.604,1.0,20.173,20.173,268.0992916666666,-29.93413888888889
2011-BLG-0944,BLG501.19,167363,17:53:12.00,-29:33:51.9,2455767.395,2011-07-24.89,12.258,0.047,21.506,3.331,1.0,16.983,16.983,268.29999999999995,-29.564416666666666
2011-BLG-0945,BLG504.01,180398,17:59:25.85,-28:26:04.9,2455744.728,2011-07-02.23,8.58,2.061,1.056,0.059,1.0,16.468,16.468,269.85770833333333,-28.434694444444446
2011-BLG-0946,BLG505.06,74169,17:56:18.55,-29:42:53.1,2455756.154,2011-07-13.65,12.297,0.761,1.584,0.499,1.0,15.425,15.425,269.0772916666666,-29.71475
2011-BLG-0947,BLG505.06,210632,17:55:53.62,-29:39:17.7,2455744.661,2011-07-02.16,7.822,0.446,2.404,0.952,0.299,18.935,20.247,268.97341666666665,-29.654916666666665
2011-BLG-0948,BLG505.27,48231,17:59:13.49,-28:39:52.1,2455776.655,2011-08-03.15,67.25,0.098,10.22,2.524,0.658,20.26,20.715,269.80620833333336,-28.66447222222222
2011-BLG-0949,BLG506.30,146097,17:56:32.86,-30:06:30.3,2455775.006,2011-08-01.51,79.04,0.006,161.0,5.517,0.042,17.705,21.157,269.13691666666665,-30.108416666666667
2011-BLG-0950,BLG508.21,134089,17:57:16.63,-32:39:57.0,2455786.419,2011-08-12.92,59.106,0.01,98.838,4.987,0.434,18.416,19.322,269.31929166666663,-32.66583333333333
2011-BLG-0951,BLG509.32,76014,17:55:07.23,-33:44:25.4,2455740.624,2011-06-28.12,2.183,0.257,3.981,1.5,1.0,19.177,19.177,268.780125,-33.74038888888889
2011-BLG-0952,BLG511.11,174423,18:03:28.59,-27:30:34.1,2455735.642,2011-06-23.14,34.267,0.144,7.021,2.116,0.102,18.89,21.371,270.869125,-27.50947222222222
2011-BLG-0953,BLG519.20,53794,18:09:18.17,-27:57:26.4,2455747.431,2011-07-04.93,22.263,0.507,2.157,0.835,1.0,20.212,20.212,272.3257083333333,-27.95733333333333
2011-BLG-0954,BLG603.03,145779,17:46:15.90,-34:36:57.3,2455750.363,2011-07-07.86,21.456,0.279,3.687,1.417,1.0,20.623,20.623,266.56624999999997,-34.61591666666667
2011-BLG-0955,BLG603.14,4251,17:44:30.99,-34:25:10.7,2455774.247,2011-07-31.75,19.166,0.298,3.47,1.351,1.0,17.008,17.008,266.129125,-34.41963888888888
2011-BLG-0956,BLG603.30,93475,17:44:54.01,-33:43:34.0,2455750.57,2011-07-08.07,9.563,1.518,1.129,0.132,1.0,17.298,17.298,266.22504166666664,-33.726111111111116
2011-BLG-0957,BLG638.19,6528,17:52:21.67,-22:45:12.8,2455801.44,2011-08-27.94,52.345,1.002,1.34,0.318,1.0,17.629,17.629,268.09029166666664,-22.753555555555554
2011-BLG-0958,BLG648.22,59656,17:45:41.98,-26:42:20.7,2455757.285,2011-07-14.79,23.97,0.2,5.067,1.762,1.0,18.442,18.442,266.4249166666666,-26.70575
2011-BLG-0959,BLG653.07,91098,17:33:11.47,-29:07:29.9,2455750.168,2011-07-07.67,14.998,0.946,1.383,0.352,1.0,17.675,17.675,263.2977916666667,-29.124972222222222
2011-BLG-0960,BLG503.17,113664,17:54:21.80,-34:44:26.4,2455745.455,2011-07-02.96,16.432,1.108,1.274,0.263,1.0,18.544,18.544,268.59083333333325,-34.74066666666667
2011-BLG-0961,BLG512.19,117702,18:04:23.69,-28:35:12.9,2455749.838,2011-07-07.34,21.905,0.295,3.503,1.361,0.116,17.734,20.071,271.09870833333326,-28.586916666666667
2011-BLG-0962,BLG580.23,51256,18:07:09.34,-25:24:06.0,2455754.697,2011-07-12.20,15.46,1.307,1.187,0.187,1.0,18.404,18.404,271.78891666666664,-25.401666666666664
2011-BLG-0963,BLG604.14,18363,17:44:23.82,-35:30:07.6,2455752.769,2011-07-10.27,26.992,0.447,2.404,0.952,1.0,19.138,19.138,266.09925,-35.50211111111111
2011-BLG-0964,BLG604.19,56724,17:47:13.03,-35:13:24.7,2455752.437,2011-07-09.94,25.539,0.02,48.799,4.221,0.095,17.785,20.342,266.8042916666667,-35.22352777777778
2011-BLG-0965,BLG615.22,56919,17:23:42.51,-29:37:29.9,2455734.957,2011-06-22.46,54.384,1.506,1.132,0.135,1.0,16.993,16.993,260.927125,-29.624972222222222
2011-BLG-0966,BLG501.04,40954,17:52:10.89,-30:12:37.1,2455758.121,2011-07-15.62,15.862,0.082,12.242,2.72,0.907,19.096,19.203,268.045375,-30.210305555555554
2011-BLG-0967,BLG504.17,153224,18:00:15.25,-27:42:47.0,2455806.744,2011-09-02.24,36.178,1.221,1.22,0.216,1.0,15.704,15.704,270.06354166666665,-27.713055555555556
