Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2007-BLG-291,BLG103.6,523,17:54:59.66,-30:04:47.8,2454261.325,2007-06-09.82,2.752,0.463,2.330,0.918,1.0,16.857,16.857,268.7485833333333,-30.079944444444443
2007-BLG-292,BLG171.5,92880,17:52:00.82,-31:00:48.7,2454251.734,2007-05-31.23,17.434,0.451,2.384,0.943,1.0,17.982,17.982,268.0034166666666,-31.013527777777778
2007-BLG-293,BLG194.7,65439,17:50:19.12,-29:27:30.1,2454261.169,2007-06-09.67,3.108,0.000,24244,10.962,1.0,18.223,18.223,267.57966666666664,-29.45836111111111
2007-BLG-294,BLG189.6,63473,18:00:53.11,-30:00:59.0,2454288.085,2007-07-06.58,38.509,0.109,9.256,2.416,1.0,18.976,18.976,270.2212916666666,-30.01638888888889
2007-BLG-295,BLG102.6,145912,17:55:30.51,-29:24:39.6,2454271.129,2007-06-19.63,14.187,0.105,9.559,2.451,0.241,18.674,20.218,268.877125,-29.410999999999998
2007-BLG-296,BLG103.1,54141,17:57:18.17,-30:20:25.9,2454269.402,2007-06-17.90,13.544,0.270,3.804,1.450,1.0,19.919,19.919,269.3257083333333,-30.340527777777776
2007-BLG-297,BLG180.4,123864,17:53:04.48,-30:25:00.2,2454271.695,2007-06-20.20,19.301,0.801,1.530,0.462,1.0,18.42,18.42,268.26866666666666,-30.416722222222223
2007-BLG-298,BLG195.5,4291,17:52:35.03,-29:04:29.2,2454292.856,2007-07-11.36,52.018,0.229,4.446,1.620,0.105,16.578,19.026,268.14595833333334,-29.07477777777778
2007-BLG-299,BLG205.3,31396,17:58:21.26,-28:52:32.1,2454320.968,2007-08-08.47,31.631,0.098,10.236,2.525,1.0,16.461,16.461,269.58858333333325,-28.875583333333335
2007-BLG-300,BLG224.1,87653,18:03:00.15,-27:56:51.2,2454269.438,2007-06-17.94,12.030,0.334,3.122,1.236,0.423,18.504,19.438,270.750625,-27.947555555555557
2007-BLG-301,BLG102.3,121527,17:56:27.06,-29:24:15.1,2454275.536,2007-06-24.04,28.136,0.736,1.620,0.524,1.0,19.436,19.436,269.11275,-29.404194444444443
2007-BLG-302,BLG172.6,46463,17:54:14.80,-31:11:02.2,2454289.479,2007-07-07.98,16.263,0.017,58.024,4.409,0.983,16.308,16.326,268.5616666666666,-31.183944444444446
2007-BLG-303,BLG179.2,185059,17:51:21.92,-30:41:00.5,2454382.424,2007-10-08.92,76.550,1.108,1.274,0.263,1.0,16.538,16.538,267.84133333333335,-30.68347222222222
2007-BLG-304,BLG195.1,75046,17:54:24.38,-29:28:23.7,2454271.886,2007-06-20.39,12.651,1.050,1.308,0.292,1.0,18.308,18.308,268.6015833333333,-29.473249999999997
2007-BLG-305,BLG205.1,74614,17:58:22.05,-29:08:04.3,2454273.58,2007-06-22.08,9.012,0.688,1.700,0.576,0.138,14.832,16.978,269.59187499999996,-29.134527777777777
2007-BLG-306,BLG216.1,46189,18:03:58.59,-28:33:37.8,2454270.671,2007-06-19.17,18.161,1.104,1.276,0.265,1.0,18.408,18.408,270.994125,-28.5605
2007-BLG-307,BLG223.3,6183,17:59:32.04,-27:40:44.9,2454282.836,2007-07-01.34,20.439,0.613,1.853,0.669,1.0,19.029,19.029,269.88349999999997,-27.67913888888889
2007-BLG-308,BLG215.3,177615,18:00:40.59,-28:09:15.1,2454277.458,2007-06-25.96,12.228,0.076,13.121,2.795,1.0,17.74,17.74,270.169125,-28.154194444444443
2007-BLG-309,BLG101.8,1084,17:52:28.16,-30:07:50.0,2454295.015,2007-07-13.52,61.024,0.410,2.591,1.034,0.213,17.604,19.283,268.1173333333333,-30.130555555555556
2007-BLG-310,BLG140.3,49420,17:51:28.42,-33:34:04.7,2454271.368,2007-06-19.87,10.318,0.355,2.948,1.174,1.0,20.009,20.009,267.8684166666667,-33.567972222222224
2007-BLG-311,BLG142.1,18525,17:57:00.83,-33:53:58.8,2454282.366,2007-06-30.87,110.148,0.114,8.836,2.366,0.129,18.4,20.621,269.2534583333333,-33.89966666666667
2007-BLG-312,BLG148.5,141170,17:51:56.80,-32:43:36.1,2454269.488,2007-06-17.99,4.908,1.037,1.317,0.299,1.0,18.824,18.824,267.9866666666667,-32.72669444444445
2007-BLG-313,BLG149.7,34793,17:55:02.28,-33:09:11.0,2454275.03,2007-06-23.53,6.330,0.562,1.983,0.743,1.0,18.802,18.802,268.7595,-33.153055555555554
2007-BLG-314,BLG156.5,153228,17:54:28.33,-32:09:49.5,2454294.131,2007-07-12.63,29.428,1.410,1.156,0.157,1.0,17.743,17.743,268.6180416666666,-32.16375
2007-BLG-315,BLG181.8,99182,17:55:05.79,-30:53:26.7,2454297.732,2007-07-16.23,65.237,0.700,1.678,0.562,1.0,19.083,19.083,268.77412499999997,-30.89075
2007-BLG-316,BLG195.3,104505,17:53:58.13,-29:09:23.3,2454285.51,2007-07-04.01,9.837,0.894,1.429,0.388,1.0,17.617,17.617,268.4922083333333,-29.15647222222222
2007-BLG-317,BLG206.8,35853,17:59:34.86,-29:09:18.3,2454276.995,2007-06-25.50,8.306,1.597,1.113,0.117,1.0,16.39,16.39,269.89525000000003,-29.155083333333334
2007-BLG-318,BLG215.4,74283,18:00:39.95,-28:05:31.9,2454273.377,2007-06-21.88,3.747,0.815,1.513,0.450,1.0,18.944,18.944,270.1664583333333,-28.092194444444445
2007-BLG-319,BLG216.2,41146,18:03:52.70,-28:26:08.3,2454278.986,2007-06-27.49,11.833,0.057,17.472,3.106,0.534,18.838,19.519,270.96958333333333,-28.43563888888889
2007-BLG-320,BLG216.2,46975,18:04:00.67,-28:25:42.1,2454305.609,2007-07-24.11,95.417,0.627,1.821,0.651,0.097,15.417,17.954,271.00279166666667,-28.428361111111112
2007-BLG-321,BLG223.3,152818,18:00:01.31,-27:34:10.1,2454275.763,2007-06-24.26,3.789,1.175,1.241,0.234,1.0,17.251,17.251,270.0054583333333,-27.56947222222222
2007-BLG-322,BLG234.2,82106,18:06:03.19,-27:12:19.8,2454275.178,2007-06-23.68,49.520,1.814,1.080,0.084,1.0,17.483,17.483,271.51329166666665,-27.2055
2007-BLG-323,BLG241.1,45845,18:06:04.35,-26:45:16.5,2454338.372,2007-08-25.87,51.534,1.354,1.172,0.172,1.0,15.322,15.322,271.518125,-26.754583333333333
2007-BLG-324,BLG249.7,53433,18:05:43.95,-26:01:21.6,2454285.409,2007-07-03.91,19.834,1.140,1.257,0.249,1.0,17.735,17.735,271.43312499999996,-26.022666666666666
2007-BLG-325,BLG100.4,90731,17:51:04.65,-29:45:28.9,2454274.672,2007-06-23.17,1.964,1.288,1.194,0.193,1.0,17.281,17.281,267.76937499999997,-29.758027777777777
2007-BLG-326,BLG242.5,64125,18:08:08.43,-26:17:18.9,2454281.768,2007-06-30.27,15.593,0.540,2.049,0.779,1.0,18.719,18.719,272.03512499999994,-26.288583333333335
2007-BLG-327,BLG129.1,81780,17:44:24.52,-34:25:29.8,2454291.709,2007-07-10.21,0.145,0.018,54.068,4.332,1.0,17.452,17.452,266.1021666666667,-34.42494444444444
2007-BLG-328,BLG139.2,88533,17:48:50.51,-33:39:48.5,2454268.375,2007-06-16.88,19.372,0.662,1.748,0.606,1.0,19.187,19.187,267.21045833333335,-33.66347222222222
2007-BLG-329,BLG141.5,75608,17:52:46.50,-33:22:56.0,2454267.445,2007-06-15.95,9.310,1.110,1.273,0.262,1.0,18.397,18.397,268.19374999999997,-33.382222222222225
2007-BLG-330,BLG172.5,44499,17:55:21.36,-31:03:36.3,2454277.041,2007-06-25.54,5.326,0.000,42385,11.568,0.215,19.316,20.987,268.839,-31.060083333333335
2007-BLG-331,BLG181.5,7547,17:54:16.93,-30:28:59.0,2454281.975,2007-06-30.48,4.563,1.197,1.230,0.225,1.0,15.182,15.182,268.5705416666666,-30.483055555555556
2007-BLG-332,BLG181.6,53796,17:54:17.43,-30:35:41.4,2454280.555,2007-06-29.05,57.936,0.094,10.653,2.569,0.542,19.983,20.649,268.57262499999996,-30.594833333333334
2007-BLG-333,BLG189.5,142117,18:00:29.02,-29:47:49.5,2454292.189,2007-07-10.69,11.292,0.168,6.028,1.950,1.0,16.963,16.963,270.12091666666663,-29.797083333333337
2007-BLG-334,BLG189.6,110101,18:01:00.44,-29:57:36.1,2454323.203,2007-08-10.70,30.765,1.024,1.325,0.306,1.0,16.679,16.679,270.2518333333333,-29.96002777777778
2007-BLG-335,BLG190.2,20034,18:05:11.47,-30:11:26.0,2454305.326,2007-07-23.83,406.528,0.102,9.828,2.481,0.048,18.73,22.028,271.2977916666666,-30.190555555555555
2007-BLG-336,BLG196.6,62159,18:03:19.81,-29:25:42.6,2454288.401,2007-07-06.90,28.023,0.620,1.836,0.660,1.0,18.455,18.455,270.83254166666666,-29.4285
2007-BLG-337,BLG205.3,154547,17:57:50.61,-28:45:20.8,2454277.42,2007-06-25.92,3.760,0.750,1.599,0.510,1.0,18.452,18.452,269.460875,-28.755777777777777
2007-BLG-338,BLG223.1,72558,18:00:08.03,-27:55:43.5,2454291.09,2007-07-09.59,23.640,0.450,2.390,0.946,1.0,19.01,19.01,270.03345833333333,-27.92875
2007-BLG-339,BLG223.3,87259,18:00:30.95,-27:39:09.2,2454276.304,2007-06-24.80,16.785,0.025,40.766,4.026,0.174,19.851,21.753,270.1289583333333,-27.652555555555555
2007-BLG-340,BLG241.2,19107,18:06:36.35,-26:39:19.1,2454276.317,2007-06-24.82,8.823,0.740,1.615,0.520,1.0,18.382,18.382,271.6514583333333,-26.655305555555554
2007-BLG-341,BLG102.7,181731,17:56:14.44,-29:34:29.5,2454282.876,2007-07-01.38,12.348,0.041,24.177,3.458,0.449,18.97,19.839,269.06016666666665,-29.57486111111111
2007-BLG-342,BLG195.6,50582,17:52:44.01,-29:10:46.8,2454288.742,2007-07-07.24,13.335,1.239,1.213,0.209,1.0,17.471,17.471,268.183375,-29.17966666666667
2007-BLG-343,BLG101.8,187443,17:53:38.83,-30:02:59.5,2454280.466,2007-06-28.97,7.495,0.811,1.518,0.453,1.0,18.888,18.888,268.41179166666666,-30.049861111111113
2007-BLG-344,BLG102.3,15472,17:56:50.59,-29:29:55.2,2454293.469,2007-07-11.97,39.841,0.244,4.185,1.554,0.043,16.466,19.892,269.21079166666664,-29.49866666666667
2007-BLG-345,BLG164.3,48005,17:55:54.68,-31:46:17.4,2454279.568,2007-06-28.07,6.759,1.202,1.228,0.223,1.0,18.7,18.7,268.9778333333333,-31.7715
2007-BLG-346,BLG181.6,45193,17:54:03.85,-30:36:04.7,2454286.353,2007-07-04.85,20.469,0.130,7.721,2.219,0.64,19.177,19.662,268.5160416666666,-30.601305555555555
2007-BLG-347,BLG208.7,29643,18:04:29.96,-29:01:23.0,2454283.45,2007-07-01.95,16.866,0.095,10.614,2.565,0.657,19.447,19.903,271.1248333333333,-29.023055555555555
2007-BLG-348,BLG218.1,28890,18:08:52.98,-28:35:13.1,2454286.44,2007-07-04.94,21.687,0.798,1.535,0.465,1.0,17.675,17.675,272.22074999999995,-28.586972222222222
2007-BLG-349,BLG241.6,109792,18:05:24.43,-26:25:19.0,2454348.556,2007-09-05.06,109.411,0.004,275.9,6.102,1.0,19.884,19.884,271.3517916666666,-26.421944444444446
2007-BLG-350,BLG249.6,2904,18:04:54.48,-25:55:03.0,2454320.128,2007-08-07.63,54.447,1.618,1.109,0.113,1.0,17.663,17.663,271.227,-25.9175
2007-BLG-351,BLG250.3,40206,18:08:46.87,-25:51:59.4,2454287.726,2007-07-06.23,6.984,1.414,1.155,0.156,1.0,17.018,17.018,272.19529166666666,-25.866500000000002
2007-BLG-352,BLG101.2,236888,17:54:21.58,-29:51:10.0,2454288.05,2007-07-06.55,7.746,0.499,2.185,0.848,1.0,18.558,18.558,268.5899166666666,-29.852777777777778
2007-BLG-353,BLG181.7,113832,17:54:25.86,-30:43:00.3,2454300.221,2007-07-18.72,27.570,0.532,2.073,0.792,0.192,15.044,16.836,268.60774999999995,-30.716749999999998
2007-BLG-354,BLG216.2,13706,18:03:11.58,-28:24:50.9,2454298.104,2007-07-16.60,31.824,0.121,8.284,2.296,0.054,16.692,19.865,270.79825,-28.41413888888889
2007-BLG-355,BLG223.5,34652,17:59:01.74,-27:32:33.1,2454303.965,2007-07-22.46,13.678,0.386,2.734,1.092,1.0,16.486,16.486,269.75724999999994,-27.542527777777778
2007-BLG-356,BLG234.5,103228,18:04:02.92,-26:51:56.6,2454293.444,2007-07-11.94,12.386,0.849,1.474,0.422,1.0,17.169,17.169,271.01216666666664,-26.865722222222225
2007-BLG-357,BLG122.8,51951,17:48:11.33,-35:02:35.7,2454291.622,2007-07-10.12,18.255,0.159,6.356,2.008,0.054,16.788,19.947,267.0472083333333,-35.04325
2007-BLG-358,BLG189.7,153492,18:00:50.89,-30:05:30.7,2454294.845,2007-07-13.35,25.745,0.156,6.474,2.028,0.475,19.696,20.503,270.2120416666666,-30.09186111111111
2007-BLG-359,BLG104.4,34014,18:00:11.27,-29:18:22.6,2454283.046,2007-07-01.55,3.490,1.764,1.087,0.090,1.0,16.382,16.382,270.0469583333333,-29.30627777777778
2007-BLG-360,BLG184.1,25110,18:04:23.19,-30:56:14.5,2454284.762,2007-07-03.26,8.214,0.823,1.505,0.443,1.0,19.506,19.506,271.09662499999996,-30.937361111111112
2007-BLG-361,BLG235.6,15141,18:06:49.99,-27:04:36.2,2454285.83,2007-07-04.33,6.720,0.763,1.581,0.497,1.0,18.352,18.352,271.7082916666667,-27.076722222222223
2007-BLG-362,BLG250.3,56397,18:09:18.14,-25:52:21.3,2454313.146,2007-07-31.65,28.229,0.412,2.579,1.029,1.0,18.489,18.489,272.3255833333333,-25.872583333333335
2007-BLG-363,BLG100.8,20244,17:50:31.99,-30:16:12.1,2454292.489,2007-07-10.99,32.273,0.014,72.376,4.649,0.068,19.625,22.549,267.6332916666666,-30.270027777777777
2007-BLG-364,BLG149.4,170006,17:56:25.76,-32:44:46.2,2454310.445,2007-07-28.95,14.832,0.252,4.061,1.522,1.0,16.809,16.809,269.1073333333333,-32.74616666666667
2007-BLG-365,BLG130.4,64680,17:47:38.60,-33:59:17.5,2454309.98,2007-07-28.48,13.353,1.023,1.326,0.306,1.0,15.807,15.807,266.9108333333333,-33.988194444444446
2007-BLG-366,BLG163.3,76135,17:53:02.79,-31:45:31.8,2454289.595,2007-07-08.10,13.442,1.927,1.068,0.071,1.0,16.267,16.267,268.261625,-31.75883333333333
2007-BLG-367,BLG102.2,80588,17:56:52.83,-29:35:54.2,2454291.079,2007-07-09.58,4.417,0.669,1.734,0.598,1.0,18.407,18.407,269.220125,-29.598388888888888
2007-BLG-368,BLG157.5,41068,17:56:25.96,-32:14:14.7,2454310.981,2007-07-29.48,47.866,0.086,11.601,2.661,0.366,18.325,19.417,269.10816666666665,-32.23741666666667
2007-BLG-369,BLG219.7,61584,18:10:14.32,-28:23:14.3,2454302.2,2007-07-20.70,62.497,0.073,13.699,2.842,0.153,18.665,20.706,272.55966666666666,-28.387305555555557
2007-BLG-370,BLG102.1,76833,17:56:55.99,-29:45:04.8,2454294.885,2007-07-13.38,10.091,0.045,22.245,3.368,0.486,19.419,20.203,269.2332916666666,-29.751333333333335
2007-BLG-371,BLG102.7,152045,17:55:34.16,-29:33:14.5,2454297.713,2007-07-16.21,22.348,0.766,1.576,0.494,1.0,19.183,19.183,268.89233333333334,-29.55402777777778
2007-BLG-372,BLG173.1,62264,17:58:57.97,-31:28:54.3,2454315.595,2007-08-03.10,23.084,0.655,1.762,0.615,1.0,18.027,18.027,269.7415416666666,-31.481749999999998
2007-BLG-373,BLG179.3,7507,17:50:18.07,-30:38:09.0,2454296.319,2007-07-14.82,-,-,-,-,1.0,19.159,19.159,267.5752916666666,-30.635833333333334
2007-BLG-374,BLG184.6,53864,18:02:22.62,-30:36:37.9,2454301.304,2007-07-19.80,12.805,0.406,2.613,1.043,1.0,19.839,19.839,270.59425,-30.61052777777778
2007-BLG-375,BLG189.5,143324,18:00:28.91,-29:46:42.8,2454312.571,2007-07-31.07,30.989,0.985,1.352,0.328,1.0,18.269,18.269,270.1204583333333,-29.778555555555556
2007-BLG-376,BLG194.3,25042,17:52:21.13,-29:23:08.3,2454309.416,2007-07-27.92,13.678,0.995,1.345,0.322,1.0,17.157,17.157,268.08804166666664,-29.385638888888888
2007-BLG-377,BLG224.8,190513,18:01:26.55,-27:51:19.4,2454293.338,2007-07-11.84,8.108,0.480,2.258,0.885,1.0,19.922,19.922,270.36062499999997,-27.85538888888889
2007-BLG-378,BLG226.4,167257,18:08:05.64,-27:24:25.8,2454290.362,2007-07-08.86,4.843,0.614,1.851,0.669,1.0,18.594,18.594,272.02349999999996,-27.407166666666665
2007-BLG-379,BLG227.6,104372,18:09:06.16,-27:35:20.0,2454301.984,2007-07-20.48,29.948,0.578,1.940,0.720,1.0,19.641,19.641,272.2756666666666,-27.58888888888889
2007-BLG-380,BLG232.2,50861,18:00:26.24,-27:11:48.7,2454295.189,2007-07-13.69,30.196,1.119,1.268,0.258,1.0,18.409,18.409,270.1093333333333,-27.19686111111111
2007-BLG-381,BLG232.5,24985,17:59:45.53,-26:55:28.7,2454281.818,2007-06-30.32,29.265,1.000,1.341,0.319,1.0,18.479,18.479,269.9397083333333,-26.92463888888889
2007-BLG-382,BLG194.4,86715,17:51:14.82,-29:08:15.5,2454301.1,2007-07-19.60,6.899,0.846,1.478,0.424,1.0,18.335,18.335,267.81175,-29.137638888888887
2007-BLG-383,BLG205.5,14324,17:56:20.09,-28:43:32.2,2454293.135,2007-07-11.63,4.738,0.003,322.6,6.272,0.141,19.391,21.52,269.08370833333333,-28.72561111111111
2007-BLG-384,BLG102.8,227063,17:56:05.01,-29:40:19.9,2454298.886,2007-07-17.39,4.248,1.830,1.078,0.082,1.0,15.92,15.92,269.020875,-29.672194444444447
2007-BLG-385,BLG105.6,128774,18:01:32.23,-29:23:19.4,2454317.995,2007-08-05.50,20.701,0.163,6.184,1.978,1.0,19.075,19.075,270.3842916666666,-29.38872222222222
2007-BLG-386,BLG121.1,97264,17:47:31.40,-35:00:31.2,2454318.869,2007-08-06.37,34.463,1.214,1.223,0.219,1.0,18.25,18.25,266.8808333333333,-35.00866666666667
2007-BLG-387,BLG121.8,15015,17:45:39.07,-35:05:36.1,2454326.157,2007-08-13.66,74.161,0.762,1.583,0.499,1.0,18.846,18.846,266.41279166666664,-35.093361111111115
2007-BLG-388,BLG172.1,43270,17:55:31.17,-31:29:52.6,2454295.897,2007-07-14.40,4.182,0.016,62.284,4.486,0.159,19.355,21.353,268.87987499999997,-31.497944444444446
2007-BLG-389,BLG183.1,152841,18:01:15.99,-30:49:21.4,2454312.086,2007-07-30.59,28.267,0.273,3.761,1.438,0.523,18.897,19.601,270.31662499999993,-30.82261111111111
2007-BLG-390,BLG188.1,183536,18:00:14.33,-30:14:35.1,2454310.915,2007-07-29.41,30.572,0.402,2.637,1.053,1.0,19.869,19.869,270.0597083333333,-30.243083333333335
2007-BLG-391,BLG207.1,22686,18:03:08.14,-29:10:18.5,2454296.006,2007-07-14.51,2.854,0.254,4.028,1.513,1.0,18.481,18.481,270.78391666666664,-29.171805555555558
2007-BLG-392,BLG208.1,135362,18:05:11.85,-29:04:05.6,2454386.485,2007-10-12.98,60.539,0.422,2.523,1.005,0.449,14.217,15.087,271.29937499999994,-29.06822222222222
2007-BLG-393,BLG216.4,18918,18:03:14.62,-28:06:12.5,2454327.517,2007-08-15.02,46.172,0.618,1.842,0.663,1.0,18.86,18.86,270.8109166666666,-28.103472222222223
2007-BLG-394,BLG105.4,48292,18:01:51.18,-29:14:31.5,2454304.027,2007-07-22.53,12.061,1.771,1.086,0.089,1.0,15.952,15.952,270.46324999999996,-29.242083333333333
2007-BLG-395,BLG156.6,145733,17:53:57.31,-32:19:01.0,2454297.068,2007-07-15.57,21.944,0.606,1.870,0.679,1.0,19.236,19.236,268.48879166666666,-32.316944444444445
2007-BLG-396,BLG214.1,3671,17:57:35.08,-28:33:41.8,2454299.613,2007-07-18.11,12.873,0.820,1.508,0.446,1.0,19.026,19.026,269.3961666666666,-28.561611111111112
2007-BLG-397,BLG235.1,44717,18:07:56.75,-27:22:07.3,2454352.055,2007-09-08.55,26.441,1.117,1.269,0.259,1.0,14.978,14.978,271.9864583333333,-27.368694444444444
2007-BLG-398,BLG215.3,166134,18:00:24.00,-28:09:50.1,2454309.864,2007-07-28.36,14.772,0.626,1.824,0.652,1.0,18.901,18.901,270.09999999999997,-28.163916666666665
2007-BLG-399,BLG121.7,13270,17:45:35.79,-34:54:37.5,2454303.632,2007-07-22.13,-,-,-,-,1.0,18.962,18.962,266.39912499999997,-34.91041666666666
2007-BLG-400,BLG179.2,60922,17:50:26.73,-30:45:33.7,2454310.65,2007-07-29.15,21.504,0.823,1.504,0.443,1.0,18.815,18.815,267.61137499999995,-30.75936111111111
2007-BLG-401,BLG225.1,45149,18:04:49.35,-27:56:30.5,2454298.549,2007-07-17.05,0.767,0.922,1.404,0.368,1.0,16.775,16.775,271.20562499999994,-27.941805555555558
2007-BLG-402,BLG180.6,146726,17:52:16.77,-30:30:21.1,2454296.434,2007-07-14.93,5.222,1.118,1.269,0.258,1.0,18.367,18.367,268.06987499999997,-30.505861111111113
2007-BLG-403,BLG196.7,14555,18:03:29.94,-29:35:23.6,2454312.702,2007-07-31.20,61.102,0.890,1.433,0.391,1.0,18.929,18.929,270.87474999999995,-29.589888888888886
2007-BLG-404,BLG234.4,55146,18:05:19.45,-26:53:41.0,2454299.124,2007-07-17.62,6.490,0.433,2.470,0.982,1.0,19.301,19.301,271.33104166666664,-26.89472222222222
2007-BLG-405,BLG101.5,71942,17:52:35.78,-29:36:36.7,2454301.973,2007-07-20.47,4.713,0.903,1.421,0.381,1.0,18.003,18.003,268.1490833333333,-29.610194444444446
2007-BLG-406,BLG102.1,209246,17:57:16.00,-29:41:11.1,2454299.67,2007-07-18.17,5.291,0.513,2.137,0.825,1.0,20.055,20.055,269.31666666666666,-29.686416666666666
2007-BLG-407,BLG182.2,133860,17:59:03.43,-30:41:55.4,2454320.48,2007-08-07.98,25.492,0.374,2.811,1.122,1.0,18.894,18.894,269.7642916666666,-30.698722222222223
2007-BLG-408,BLG194.3,87008,17:52:01.96,-29:19:17.2,2454303.854,2007-07-22.35,5.795,1.822,1.079,0.083,1.0,15.691,15.691,268.0081666666666,-29.321444444444445
2007-BLG-409,BLG104.4,14469,17:59:22.11,-29:18:24.3,2454301.995,2007-07-20.50,3.727,0.788,1.547,0.474,1.0,18.978,18.978,269.842125,-29.30675
2007-BLG-410,BLG121.7,22786,17:46:01.48,-34:54:35.1,2454312.807,2007-07-31.31,10.862,0.122,8.267,2.293,1.0,19.375,19.375,266.5061666666666,-34.909749999999995
2007-BLG-411,BLG180.3,141564,17:53:59.73,-30:32:46.9,2454308.88,2007-07-27.38,14.869,0.728,1.633,0.532,1.0,18.675,18.675,268.49887499999994,-30.546361111111114
2007-BLG-412,BLG180.7,100107,17:52:29.72,-30:44:48.5,2454301.4,2007-07-19.90,2.727,0.799,1.533,0.464,1.0,19.163,19.163,268.1238333333333,-30.746805555555557
2007-BLG-413,BLG188.6,93557,17:58:46.77,-30:00:40.9,2454300.627,2007-07-19.13,10.592,0.111,9.047,2.391,0.462,18.529,19.368,269.69487499999997,-30.01136111111111
2007-BLG-414,BLG195.1,103884,17:53:52.34,-29:27:10.6,2454328.852,2007-08-16.35,15.980,0.614,1.851,0.669,1.0,16.093,16.093,268.4680833333333,-29.452944444444444
2007-BLG-415,BLG214.6,101339,17:57:27.82,-28:13:09.0,2454330.848,2007-08-18.35,39.389,1.934,1.067,0.070,1.0,17.252,17.252,269.36591666666664,-28.219166666666666
2007-BLG-416,BLG101.8,81621,17:52:42.67,-30:05:40.6,2454306.18,2007-07-24.68,4.777,0.651,1.771,0.620,1.0,18.597,18.597,268.1777916666667,-30.09461111111111
2007-BLG-417,BLG205.6,70428,17:57:00.88,-28:49:13.3,2454308.013,2007-07-26.51,4.634,0.376,2.797,1.117,1.0,18.564,18.564,269.2536666666666,-28.82036111111111
2007-BLG-418,BLG215.7,88693,17:59:45.15,-28:22:28.7,2454313.628,2007-08-01.13,7.438,0.110,9.137,2.402,0.744,17.26,17.581,269.938125,-28.37463888888889
2007-BLG-419,BLG101.4,94931,17:54:17.27,-29:36:09.8,2454318.178,2007-08-05.68,67.905,0.054,18.574,3.172,1.0,18.043,18.043,268.57195833333327,-29.602722222222223
2007-BLG-420,BLG217.7,98,18:04:00.67,-28:25:42.1,2454303.819,2007-07-22.32,47.418,1.847,1.076,0.080,1.0,15.673,15.673,271.00279166666667,-28.428361111111112
2007-BLG-421,BLG101.3,53886,17:54:44.30,-29:48:11.4,2454312.978,2007-07-31.48,11.377,0.014,73.997,4.673,0.451,19.115,19.98,268.6845833333333,-29.803166666666666
2007-BLG-422,BLG101.8,236973,17:53:15.88,-30:00:25.3,2454310.897,2007-07-29.40,17.066,0.203,4.999,1.747,1.0,19.971,19.971,268.3161666666666,-30.00702777777778
2007-BLG-423,BLG215.1,104302,18:00:14.25,-28:29:46.4,2454320.272,2007-08-07.77,18.564,0.010,95.928,4.955,0.193,16.654,18.443,270.059375,-28.496222222222222
2007-BLG-424,BLG223.4,60076,17:59:44.68,-27:28:39.1,2454319.081,2007-08-06.58,28.758,0.937,1.391,0.358,1.0,19.117,19.117,269.9361666666666,-27.477527777777777
2007-BLG-425,BLG225.5,107954,18:04:02.75,-27:26:06.0,2454378.902,2007-10-05.40,52.422,0.243,4.199,1.558,0.713,17.629,17.997,271.01145833333334,-27.435
2007-BLG-426,BLG227.2,90385,18:09:55.59,-27:46:15.9,2454362.627,2007-09-19.13,50.390,0.388,2.721,1.087,1.0,18.787,18.787,272.48162499999995,-27.771083333333333
2007-BLG-427,BLG189.5,82620,18:01:22.65,-29:50:39.9,2454314.619,2007-08-02.12,8.095,0.092,10.880,2.592,1.0,19.012,19.012,270.34437499999996,-29.844416666666664
2007-BLG-428,BLG141.3,92024,17:53:37.22,-33:28:33.6,2454315.36,2007-08-02.86,18.735,1.037,1.316,0.298,1.0,19.426,19.426,268.40508333333327,-33.476
2007-BLG-429,BLG195.1,148294,17:54:53.39,-29:27:02.1,2454312.805,2007-07-31.30,18.512,0.040,24.863,3.489,1.0,20.031,20.031,268.7224583333333,-29.450583333333334
2007-BLG-430,BLG195.5,13150,17:52:53.08,-29:03:13.9,2454323.838,2007-08-11.34,28.810,0.162,6.246,1.989,0.047,16.306,19.634,268.22116666666665,-29.05386111111111
2007-BLG-431,BLG224.5,149513,18:00:44.18,-27:24:51.4,2454314.84,2007-08-02.34,2.090,0.595,1.896,0.694,1.0,17.936,17.936,270.1840833333333,-27.414277777777777
2007-BLG-432,BLG138.5,7093,17:44:13.22,-33:27:11.5,2454325.194,2007-08-12.69,6.050,0.761,1.584,0.499,1.0,16.758,16.758,266.0550833333333,-33.45319444444445
2007-BLG-433,BLG157.5,95477,17:56:46.66,-32:10:37.6,2454322.413,2007-08-09.91,7.416,0.669,1.735,0.598,1.0,18.716,18.716,269.19441666666665,-32.17711111111111
2007-BLG-434,BLG163.1,27857,17:54:00.82,-32:07:02.5,2454315.456,2007-08-02.96,5.599,0.281,3.658,1.408,1.0,19.262,19.262,268.5034166666666,-32.11736111111111
2007-BLG-435,BLG164.4,22544,17:56:09.98,-31:39:16.8,2454317.444,2007-08-04.94,11.854,0.551,2.016,0.761,1.0,19.359,19.359,269.04158333333334,-31.654666666666664
2007-BLG-436,BLG196.5,171967,18:03:13.24,-29:10:46.0,2454315.219,2007-08-02.72,9.457,0.746,1.605,0.514,1.0,18.665,18.665,270.80516666666665,-29.179444444444446
