Name,MOA phase,Field,Chip,RA,Dec,Remarks,RA_deg,Dec_deg
MOA-2012-BLG-230,MOA-2,gb13,1,+18:05:58.6474,-28:31:02.1468,,271.4943641666666,-28.517263
MOA-2012-BLG-231,MOA-2,gb20,2,+18:17:57.5460,-23:23:28.9464,,274.489775,-23.391374
MOA-2012-BLG-232,MOA-2,gb9,4,+17:58:25.5173,-29:35:12.9336,,269.6063220833333,-29.586926
MOA-2012-BLG-233,MOA-2,gb10,10,+18:00:42.7570,-26:49:22.4400,CV,270.1781541666667,-26.8229
MOA-2012-BLG-234,MOA-2,gb13,5,+18:03:29.8714,-29:59:58.3584,CV,270.87446416666666,-29.999544
MOA-2012-BLG-235,MOA-2,gb4,6,+17:56:29.8459,-31:38:40.2648,,269.1243579166666,-31.644517999999998
MOA-2012-BLG-236,MOA-2,gb13,8,+18:06:44.5418,-29:10:35.1768,,271.6855908333333,-29.176438
MOA-2012-BLG-237,MOA-2,gb16,9,+18:14:17.3186,-28:52:56.0460,,273.57216083333327,-28.882235
MOA-2012-BLG-238,MOA-2,gb21,5,+18:16:33.4877,-22:39:42.5124,,274.1395320833333,-22.661808999999998
MOA-2012-BLG-239,MOA-2,gb9,4,+17:58:11.1317,-29:35:06.9972,,269.5463820833333,-29.585276999999998
MOA-2012-BLG-240,MOA-2,gb8,2,+17:57:53.2874,-30:41:16.6848,,269.4720308333333,-30.687968
MOA-2012-BLG-241,MOA-2,gb17,3,+18:09:21.7946,-27:21:59.1588,,272.34081083333325,-27.366433
MOA-2012-BLG-242,MOA-2,gb8,8,+18:02:09.5477,-31:06:39.5316,,270.5397820833333,-31.110981000000002
MOA-2012-BLG-243,MOA-2,gb5,9,+17:55:32.2373,-28:58:10.1964,,268.8843220833333,-28.969499
MOA-2012-BLG-244,MOA-2,gb1,7,+17:49:08.4737,-34:35:49.2684,,267.2853070833333,-34.597019
MOA-2012-BLG-245,MOA-2,gb5,8,+17:55:40.9687,-29:08:59.4852,,268.92070291666664,-29.149857
MOA-2012-BLG-246,MOA-2,gb14,4,+18:05:36.1603,-27:52:28.7040,,271.40066791666663,-27.87464
MOA-2012-BLG-247,MOA-2,gb15,3,+18:05:36.7394,-25:45:47.4156,,271.40308083333326,-25.763171
MOA-2012-BLG-248,MOA-2,gb4,3,+17:52:59.8913,-30:50:11.4684,,268.2495470833333,-30.836519
MOA-2012-BLG-249,MOA-2,gb4,9,+17:56:27.3540,-30:35:20.9580,,269.113975,-30.589154999999998
MOA-2012-BLG-250,MOA-2,gb9,2,+17:58:16.1976,-28:52:17.6952,,269.5674899999999,-28.871582
MOA-2012-BLG-251,MOA-2,gb18,4,+18:09:28.4971,-25:59:19.9140,,272.36873791666665,-25.988865
MOA-2012-BLG-252,MOA-2,gb3,4,+17:50:55.5643,-33:00:43.4484,,267.73151791666663,-33.012069
MOA-2012-BLG-253,MOA-2,gb3,4,+17:50:57.4726,-33:10:12.9144,,267.73946916666665,-33.170254
MOA-2012-BLG-254,MOA-2,gb7,9,+18:01:23.5046,-32:24:24.5736,,270.3479358333333,-32.406825999999995
MOA-2012-BLG-255,MOA-2,gb14,9,+18:07:37.4201,-26:59:56.2992,,271.90591708333335,-26.998972000000002
MOA-2012-BLG-256,MOA-2,gb14,7,+18:08:14.8718,-27:58:01.1388,,272.06196583333326,-27.966983
MOA-2012-BLG-257,MOA-2,gb20,5,+18:17:22.8216,-24:30:11.3580,,274.34508999999997,-24.503155
MOA-2012-BLG-258,MOA-2,gb4,4,+17:52:45.2254,-31:27:46.3788,,268.1884391666666,-31.462882999999998
MOA-2012-BLG-259,MOA-2,gb13,2,+18:03:37.4239,-28:49:35.4108,,270.90593291666664,-28.826503
MOA-2012-BLG-260,MOA-2,gb9,2,+17:59:10.0541,-28:48:31.3668,,269.7918920833333,-28.808713
MOA-2012-BLG-261,MOA-2,gb5,7,+17:55:42.7990,-29:42:41.9616,,268.92832916666663,-29.711655999999998
MOA-2012-BLG-262,MOA-2,gb18,3,+18:09:56.5404,-25:47:37.9320,,272.4855849999999,-25.793870000000002
MOA-2012-BLG-263,MOA-2,gb1,3,+17:46:37.5617,-34:06:20.4120,,266.65650708333334,-34.10567
MOA-2012-BLG-264,MOA-2,gb9,9,+18:01:05.4967,-28:54:21.7188,,270.2729029166666,-28.906032999999997
MOA-2012-BLG-265,MOA-2,gb17,8,+18:14:42.3809,-27:30:33.3720,,273.67658708333335,-27.50927
MOA-2012-BLG-266,MOA-2,gb5,3,+17:52:40.5602,-29:12:14.9400,,268.1690008333333,-29.20415
MOA-2012-BLG-267,MOA-2,gb5,9,+17:55:30.1745,-29:02:15.2988,,268.8757270833333,-29.037583
MOA-2012-BLG-268,MOA-2,gb5,2,+17:52:06.4061,-29:01:37.1460,,268.0266920833333,-29.026985
MOA-2012-BLG-269,MOA-2,gb4,1,+17:53:51.4690,-30:23:06.2340,,268.46445416666666,-30.385065
MOA-2012-BLG-270,MOA-2,gb5,2,+17:51:02.9119,-28:59:21.9156,,267.76213291666664,-28.989421
MOA-2012-BLG-271,MOA-2,gb9,1,+17:58:02.8008,-28:28:11.3628,,269.5116699999999,-28.469822999999998
MOA-2012-BLG-272,MOA-2,gb9,3,+17:57:32.7530,-29:06:53.8740,,269.3864708333333,-29.114965
MOA-2012-BLG-273,MOA-2,gb17,2,+18:10:57.1694,-27:15:48.7332,,272.7382058333333,-27.263537
MOA-2012-BLG-274,MOA-2,gb2,2,+17:50:50.6597,-34:09:47.1708,,267.7110820833333,-34.163103
MOA-2012-BLG-275,MOA-2,gb1,1,+17:47:09.2342,-33:30:04.0932,,266.78847583333334,-33.501137
MOA-2012-BLG-276,MOA-2,gb10,5,+17:59:15.5693,-28:17:35.6244,,269.8148720833333,-28.293229
MOA-2012-BLG-277,MOA-2,gb9,5,+17:59:12.5458,-29:47:22.3764,CV,269.8022741666667,-29.789549
MOA-2012-BLG-278,MOA-2,gb9,4,+17:58:35.1972,-29:43:48.4824,,269.64665499999995,-29.730134
MOA-2012-BLG-279,MOA-2,gb9,3,+17:58:58.8286,-29:13:42.7188,,269.7451191666666,-29.228533
MOA-2012-BLG-280,MOA-2,gb5,3,+17:51:18.0050,-29:12:39.6180,,267.8250208333333,-29.211005
MOA-2012-BLG-281,MOA-2,gb16,2,+18:10:57.1992,-29:02:05.1252,,272.73832999999996,-29.034757000000003
MOA-2012-BLG-282,MOA-2,gb13,1,+18:05:06.8525,-28:38:51.1296,,271.27855208333324,-28.647536
MOA-2012-BLG-283,MOA-2,gb14,5,+18:04:51.5904,-28:05:13.6536,,271.21495999999996,-28.087125999999998
MOA-2012-BLG-284,MOA-2,gb8,1,+17:59:40.1537,-30:10:45.3288,,269.9173070833333,-30.179258
MOA-2012-BLG-285,MOA-2,gb4,8,+17:54:53.8646,-31:08:18.5352,,268.7244358333333,-31.138482
MOA-2012-BLG-286,MOA-2,gb9,3,+17:58:05.4389,-29:12:03.0312,,269.5226620833333,-29.200841999999998
MOA-2012-BLG-287,MOA-2,gb9,6,+18:00:36.7886,-29:52:48.9864,,270.1532858333333,-29.880274
MOA-2012-BLG-288,MOA-2,gb14,4,+18:05:57.6247,-27:42:43.5528,,271.4901029166666,-27.712098
MOA-2012-BLG-289,MOA-2,gb4,5,+17:52:31.1453,-31:48:57.7008,,268.1297720833333,-31.816028
MOA-2012-BLG-290,MOA-2,gb18,3,+18:09:31.2955,-25:46:36.1488,CV,272.3803979166666,-25.776708
MOA-2012-BLG-291,MOA-2,gb9,10,+18:02:43.0774,-28:23:00.8556,,270.67948916666666,-28.383571
MOA-2012-BLG-292,MOA-2,gb8,3,+17:58:26.1950,-31:05:50.2836,CV,269.6091458333333,-31.097300999999998
MOA-2012-BLG-293,MOA-2,gb7,10,+18:00:29.7866,-32:03:23.6412,,270.1241108333333,-32.056566999999994
MOA-2012-BLG-294,MOA-2,gb21,7,+18:18:55.4107,-22:30:27.4824,,274.73087791666666,-22.507634
MOA-2012-BLG-295,MOA-2,gb4,2,+17:51:13.6150,-30:37:25.9680,,267.8067291666667,-30.62388
MOA-2012-BLG-296,MOA-2,gb3,3,+17:53:39.0401,-32:35:56.8356,,268.4126670833333,-32.599121000000004
MOA-2012-BLG-297,MOA-2,gb12,7,+18:06:47.2721,-31:25:12.8496,,271.6969670833333,-31.420236000000003
MOA-2012-BLG-298,MOA-2,gb4,2,+17:50:59.4929,-30:40:03.8964,,267.7478870833333,-30.667749
MOA-2012-BLG-299,MOA-2,gb13,8,+18:07:55.9385,-29:05:41.4420,,271.9830770833333,-29.094845
MOA-2012-BLG-300,MOA-2,gb1,6,+17:48:52.4580,-34:54:45.4572,,267.21857499999993,-34.912627
MOA-2012-BLG-301,MOA-2,gb10,8,+18:01:40.5845,-27:25:44.2020,,270.41910208333326,-27.428945000000002
MOA-2012-BLG-302,MOA-2,gb14,4,+18:04:32.0141,-27:54:40.1868,,271.13339208333326,-27.911163
MOA-2012-BLG-303,MOA-2,gb4,2,+17:52:25.2571,-30:46:02.5644,,268.1052379166666,-30.767379
MOA-2012-BLG-304,MOA-2,gb4,8,+17:54:04.5509,-31:07:43.0572,,268.5189620833333,-31.128627
MOA-2012-BLG-305,MOA-2,gb5,7,+17:56:28.9061,-29:33:25.6788,,269.12044208333333,-29.557133
MOA-2012-BLG-306,MOA-2,gb1,1,+17:45:01.7126,-33:39:28.2600,,266.25713583333334,-33.657849999999996
MOA-2012-BLG-307,MOA-2,gb16,2,+18:10:59.9148,-28:50:00.2904,,272.749645,-28.833413999999998
MOA-2012-BLG-308,MOA-2,gb10,4,+17:57:46.2977,-27:45:02.6676,,269.4429070833333,-27.750741
MOA-2012-BLG-309,MOA-2,gb5,7,+17:55:18.4687,-29:26:27.8304,,268.82695291666664,-29.441064
MOA-2012-BLG-310,MOA-2,gb10,6,+18:00:13.2406,-28:08:52.5552,,270.05516916666664,-28.147932
MOA-2012-BLG-311,MOA-2,gb13,7,+18:08:10.0430,-29:43:16.7304,,272.0418458333333,-29.721314
MOA-2012-BLG-312,MOA-2,gb2,6,+17:56:14.1550,-35:14:11.1192,,269.0589791666667,-35.236422
MOA-2012-BLG-313,MOA-2,gb5,1,+17:53:07.9877,-28:40:04.0908,,268.2832820833333,-28.667803000000003
MOA-2012-BLG-314,MOA-2,gb7,5,+17:59:26.7643,-33:24:11.8512,,269.8615179166667,-33.403292
MOA-2012-BLG-315,MOA-2,gb12,3,+18:05:41.8008,-30:57:18.2484,,271.42416999999995,-30.955068999999998
MOA-2012-BLG-316,MOA-2,gb19,3,+18:15:50.0506,-25:34:32.4624,CV,273.9585441666667,-25.575684
MOA-2012-BLG-317,MOA-2,gb17,5,+18:10:16.6661,-28:08:49.4700,CV,272.56944208333334,-28.147075
MOA-2012-BLG-318,MOA-2,gb9,1,+17:57:51.0394,-28:28:11.9244,,269.4626641666666,-28.469979
MOA-2012-BLG-319,MOA-2,gb5,3,+17:52:47.5745,-29:05:31.2828,,268.1982270833333,-29.092022999999998
MOA-2012-BLG-320,MOA-2,gb3,3,+17:50:53.8985,-32:37:20.4600,,267.72457708333326,-32.62235
MOA-2012-BLG-321,MOA-2,gb15,10,+18:08:51.3079,-24:59:08.5272,,272.2137829166666,-24.985702
MOA-2012-BLG-322,MOA-2,gb18,4,+18:09:13.8108,-25:57:52.4628,,272.30754499999995,-25.964572999999998
MOA-2012-BLG-323,MOA-2,gb5,6,+17:55:52.3913,-29:49:06.3372,,268.9682970833333,-29.818427
MOA-2012-BLG-324,MOA-2,gb1,9,+17:47:36.1390,-33:55:58.7136,,266.90057916666666,-33.932976
MOA-2012-BLG-325,MOA-2,gb5,2,+17:51:49.8106,-28:50:52.9116,,267.95754416666665,-28.848031
MOA-2012-BLG-326,MOA-2,gb5,9,+17:55:43.1002,-29:02:29.0400,,268.9295841666667,-29.041400000000003
MOA-2012-BLG-327,MOA-2,gb3,8,+17:56:03.0809,-32:43:42.9564,,269.0128370833333,-32.728599
MOA-2012-BLG-328,MOA-2,gb5,6,+17:56:18.9739,-29:49:16.3704,,269.07905791666667,-29.821214
MOA-2012-BLG-329,MOA-2,gb5,6,+17:55:41.6258,-30:05:49.3620,,268.92344083333336,-30.097044999999998
MOA-2012-BLG-330,MOA-2,gb5,8,+17:55:41.6748,-29:20:21.5772,,268.923645,-29.339326999999997
MOA-2012-BLG-331,MOA-2,gb5,6,+17:54:25.6104,-29:51:45.3996,,268.60670999999996,-29.862611
MOA-2012-BLG-332,MOA-2,gb3,7,+17:55:08.0057,-33:09:02.1528,,268.7833570833333,-33.150597999999995
MOA-2012-BLG-333,MOA-2,gb2,10,+17:54:21.1018,-33:46:27.3972,,268.5879241666666,-33.774277
MOA-2012-BLG-334,MOA-2,gb3,10,+17:55:28.8530,-31:54:49.8816,,268.8702208333333,-31.913856
MOA-2012-BLG-335,MOA-2,gb4,2,+17:53:46.2679,-30:46:14.5380,,268.44278291666666,-30.770705
MOA-2012-BLG-336,MOA-2,gb13,2,+18:04:22.3176,-28:46:00.7716,,271.09299,-28.766880999999998
MOA-2012-BLG-337,MOA-2,gb10,8,+18:00:23.3033,-27:28:44.4324,,270.0970970833333,-27.479008999999998
MOA-2012-BLG-338,MOA-2,gb13,1,+18:03:52.6428,-28:36:07.1424,CV,270.969345,-28.601984
MOA-2012-BLG-339,MOA-2,gb10,2,+17:59:58.2511,-26:59:06.7128,,269.9927129166666,-26.985198
MOA-2012-BLG-340,MOA-2,gb14,4,+18:03:27.8688,-27:47:39.1200,,270.86611999999997,-27.7942
MOA-2012-BLG-341,MOA-2,gb17,10,+18:13:58.6654,-26:54:51.0120,,273.4944391666666,-26.91417
MOA-2012-BLG-342,MOA-2,gb13,2,+18:04:45.0996,-28:45:33.1416,,271.187915,-28.759206
MOA-2012-BLG-343,MOA-2,gb5,3,+17:53:34.2132,-29:10:56.9424,,268.39255499999996,-29.182484000000002
MOA-2012-BLG-344,MOA-2,gb5,4,+17:52:13.8139,-29:40:59.2824,,268.0575579166666,-29.683134000000003
MOA-2012-BLG-345,MOA-2,gb4,5,+17:52:55.4633,-31:43:34.8420,,268.2310970833333,-31.726345
MOA-2012-BLG-346,MOA-2,gb5,8,+17:55:48.0792,-29:08:17.9520,,268.95033,-29.13832
MOA-2012-BLG-347,MOA-2,gb5,10,+17:56:39.9756,-28:41:26.6712,,269.16656499999993,-28.690742
MOA-2012-BLG-348,MOA-2,gb5,9,+17:54:59.0114,-28:45:44.6004,,268.7458808333333,-28.762389
MOA-2012-BLG-349,MOA-2,gb11,8,+18:08:17.9006,-32:39:12.1932,,272.0745858333333,-32.653386999999995
MOA-2012-BLG-350,MOA-2,gb10,5,+17:59:34.5360,-28:11:09.0168,,269.89390000000003,-28.185838
MOA-2012-BLG-351,MOA-2,gb10,7,+18:01:36.5717,-27:51:32.6700,,270.4023820833333,-27.859075
MOA-2012-BLG-352,MOA-2,gb10,7,+18:01:55.2665,-27:50:22.3584,,270.4802770833333,-27.839544
MOA-2012-BLG-353,MOA-2,gb5,9,+17:56:06.9353,-28:56:27.0600,,269.02889708333333,-28.94085
MOA-2012-BLG-354,MOA-2,gb14,2,+18:04:42.9288,-27:06:47.9016,,271.17886999999996,-27.113306
MOA-2012-BLG-355,MOA-2,gb4,3,+17:51:40.7501,-30:50:24.7848,,267.91979208333333,-30.840218
MOA-2012-BLG-356,MOA-2,gb5,7,+17:55:47.9743,-29:32:01.9248,,268.94989291666667,-29.533868000000002
MOA-2012-BLG-357,MOA-2,gb9,1,+17:59:50.7696,-28:26:39.5736,,269.96153999999996,-28.444326
MOA-2012-BLG-358,MOA-2,gb14,7,+18:08:28.0394,-27:49:13.6128,,272.1168308333333,-27.820448
MOA-2012-BLG-359,MOA-2,gb20,2,+18:17:44.2896,-23:23:18.1572,,274.43453999999997,-23.388377
MOA-2012-BLG-360,MOA-2,gb5,8,+17:54:56.3098,-29:05:03.5772,,268.7346241666666,-29.084327
MOA-2012-BLG-361,MOA-2,gb9,1,+17:58:57.4517,-28:22:56.9964,,269.7393820833333,-28.382499
MOA-2012-BLG-362,MOA-2,gb20,8,+18:20:43.2946,-23:54:11.4012,,275.18039416666664,-23.903167
MOA-2012-BLG-363,MOA-2,gb14,7,+18:06:22.9747,-27:53:07.1988,CV,271.59572791666665,-27.885333
MOA-2012-BLG-364,MOA-2,gb9,6,+18:01:30.0910,-30:03:24.9372,,270.3753791666666,-30.056927
MOA-2012-BLG-365,MOA-2,gb3,5,+17:52:06.8124,-33:19:58.3212,,268.028385,-33.332867
MOA-2012-BLG-366,MOA-2,gb13,7,+18:07:15.3209,-29:34:33.4848,,271.8138370833333,-29.575968
MOA-2012-BLG-367,MOA-2,gb9,8,+18:01:36.0811,-29:09:46.1052,,270.4003379166666,-29.162806999999997
MOA-2012-BLG-368,MOA-2,gb10,6,+18:00:29.6410,-28:06:28.7172,,270.12350416666663,-28.107977
MOA-2012-BLG-369,MOA-2,gb5,2,+17:52:57.8074,-28:59:28.2552,,268.24086416666665,-28.991182000000002
MOA-2012-BLG-370,MOA-2,gb14,7,+18:06:27.4171,-27:55:56.9208,,271.6142379166667,-27.932478
MOA-2012-BLG-371,MOA-2,gb1,7,+17:48:24.0732,-34:27:43.1532,,267.100305,-34.461987
MOA-2012-BLG-372,MOA-2,gb11,1,+18:05:23.6630,-32:01:37.8804,,271.34859583333326,-32.027189
MOA-2012-BLG-373,MOA-2,gb11,5,+18:04:40.3762,-33:22:03.9072,,271.16823416666665,-33.367752
MOA-2012-BLG-374,MOA-2,gb9,9,+18:00:20.1847,-28:56:45.9204,,270.08410291666667,-28.946089
MOA-2012-BLG-375,MOA-2,gb5,10,+17:54:21.2429,-28:26:32.7516,,268.5885120833333,-28.442431
MOA-2012-BLG-376,MOA-2,gb9,2,+17:57:03.4260,-28:55:45.8724,,269.26427499999994,-28.929409
MOA-2012-BLG-377,MOA-2,gb10,5,+17:58:04.2307,-28:11:40.2144,,269.5176279166666,-28.194504000000002
MOA-2012-BLG-378,MOA-2,gb14,9,+18:07:34.4964,-27:01:13.1088,,271.893735,-27.020308
MOA-2012-BLG-379,MOA-2,gb5,9,+17:57:03.5693,-28:55:46.0668,,269.2648720833333,-28.929463000000002
MOA-2012-BLG-380,MOA-2,gb4,6,+17:54:49.7856,-31:41:17.0628,,268.70743999999996,-31.688073
MOA-2012-BLG-381,MOA-2,gb3,10,+17:54:16.7530,-32:11:03.1056,,268.5698041666666,-32.184196
MOA-2012-BLG-382,MOA-2,gb10,5,+17:58:55.7179,-28:17:06.0144,,269.7321579166666,-28.285004
MOA-2012-BLG-383,MOA-2,gb1,2,+17:45:58.8192,-33:51:47.5776,,266.49508,-33.863216
MOA-2012-BLG-384,MOA-2,gb17,7,+18:12:46.4153,-27:42:56.7000,,273.19339708333325,-27.71575
MOA-2012-BLG-385,MOA-2,gb18,9,+18:12:52.5742,-25:20:36.1500,,273.2190591666666,-25.343374999999998
MOA-2012-BLG-386,MOA-2,gb2,1,+17:53:12.8808,-33:55:47.6544,,268.30366999999995,-33.929904
MOA-2012-BLG-387,MOA-2,gb4,10,+17:56:17.5322,-30:23:47.1012,,269.07305083333335,-30.396417
MOA-2012-BLG-388,MOA-2,gb10,4,+17:59:07.9658,-27:43:58.0152,,269.7831908333333,-27.732781999999997
MOA-2012-BLG-389,MOA-2,gb13,8,+18:07:11.3498,-29:14:29.1948,,271.7972908333333,-29.241443
MOA-2012-BLG-390,MOA-2,gb5,4,+17:52:54.1795,-29:40:18.3288,,268.22574791666665,-29.671758
MOA-2012-BLG-391,MOA-2,gb8,4,+17:58:56.6657,-31:26:30.8184,,269.7361070833333,-31.441894
MOA-2012-BLG-392,MOA-2,gb14,5,+18:05:27.6144,-28:10:35.0328,,271.3650599999999,-28.176398000000002
MOA-2012-BLG-393,MOA-2,gb17,4,+18:11:08.0383,-27:58:00.2964,CV,272.7834929166666,-27.966749
MOA-2012-BLG-394,MOA-2,gb8,9,+18:00:38.9825,-30:30:40.2948,,270.1624270833333,-30.511193
MOA-2012-BLG-395,MOA-2,gb1,10,+17:48:10.0474,-33:37:29.3772,,267.04186416666664,-33.624827
MOA-2012-BLG-396,MOA-2,gb5,9,+17:55:35.4833,-28:56:36.1428,,268.8978470833333,-28.943373
MOA-2012-BLG-397,MOA-2,gb5,9,+17:54:23.3652,-28:55:56.5140,,268.59735499999994,-28.932365
MOA-2012-BLG-398,MOA-2,gb1,9,+17:48:40.8850,-33:48:35.6148,,267.17035416666664,-33.809892999999995
MOA-2012-BLG-399,MOA-2,gb3,4,+17:53:55.6985,-32:59:29.7168,,268.4820770833333,-32.991588
MOA-2012-BLG-400,MOA-2,gb7,7,+18:02:00.2926,-33:07:03.5616,,270.50121916666666,-33.117656000000004
MOA-2012-BLG-401,MOA-2,gb4,4,+17:50:56.0628,-31:21:13.8312,,267.7335949999999,-31.353842
MOA-2012-BLG-402,MOA-2,gb5,8,+17:54:54.1104,-29:09:21.9276,,268.72545999999994,-29.156091
MOA-2012-BLG-403,MOA-2,gb5,6,+17:56:25.9387,-29:54:04.8312,,269.1080779166667,-29.901342
MOA-2012-BLG-404,MOA-2,gb10,8,+18:01:04.8655,-27:32:47.1732,,270.2702729166666,-27.546437
MOA-2012-BLG-405,MOA-2,gb4,1,+17:52:30.1603,-30:24:34.4988,,268.12566791666666,-30.409582999999998
MOA-2012-BLG-406,MOA-2,gb4,1,+17:53:12.7565,-30:19:06.2184,,268.3031520833333,-30.318394
MOA-2012-BLG-407,MOA-2,gb5,2,+17:51:35.9923,-28:52:04.6992,,267.89996791666664,-28.867972
MOA-2012-BLG-408,MOA-2,gb5,7,+17:54:33.6050,-29:26:26.7900,,268.64002083333327,-29.440775
MOA-2012-BLG-409,MOA-2,gb14,3,+18:05:44.6513,-27:28:14.7036,,271.4360470833333,-27.470751
MOA-2012-BLG-410,MOA-2,gb18,1,+18:10:22.6164,-25:10:16.8348,CV,272.594235,-25.171343
MOA-2012-BLG-411,MOA-2,gb4,10,+17:55:13.5622,-30:11:50.0856,,268.8065091666667,-30.197246
MOA-2012-BLG-412,MOA-2,gb14,2,+18:03:42.9691,-26:59:46.1724,,270.9290379166667,-26.996159000000002
MOA-2012-BLG-413,MOA-2,gb14,1,+18:03:43.3426,-26:48:36.2880,,270.93059416666665,-26.81008
MOA-2012-BLG-414,MOA-2,gb14,5,+18:03:14.5327,-28:06:53.8488,,270.8105529166666,-28.114958
MOA-2012-BLG-415,MOA-2,gb9,1,+17:59:21.9538,-28:27:42.4044,,269.84147416666667,-28.461779
MOA-2012-BLG-416,MOA-2,gb8,2,+17:58:37.8108,-30:41:24.4140,,269.65754499999997,-30.690115
MOA-2012-BLG-417,MOA-2,gb7,4,+17:57:01.4868,-32:55:59.1060,,269.256195,-32.933085
MOA-2012-BLG-418,MOA-2,gb7,1,+17:57:59.4254,-32:05:30.5376,,269.4976058333333,-32.091816
MOA-2012-BLG-419,MOA-2,gb18,9,+18:12:59.6136,-25:29:40.6248,,273.24839,-25.494618000000003
MOA-2012-BLG-420,MOA-2,gb1,7,+17:49:36.8554,-34:44:31.5960,,267.4035641666666,-34.742110000000004
MOA-2012-BLG-421,MOA-2,gb21,6,+18:20:48.9118,-22:40:23.9484,,275.2037991666666,-22.673319000000003
MOA-2012-BLG-422,MOA-2,gb3,7,+17:57:01.5324,-32:55:59.0880,,269.25638499999997,-32.93308
MOA-2012-BLG-423,MOA-2,gb5,7,+17:54:08.3777,-29:39:15.7896,,268.5349070833333,-29.654386
MOA-2012-BLG-424,MOA-2,gb10,8,+18:02:50.2430,-27:32:12.6600,,270.7093458333333,-27.53685
MOA-2012-BLG-425,MOA-2,gb14,1,+18:05:53.0290,-26:52:16.3452,,271.4709541666666,-26.871207000000002
MOA-2012-BLG-426,MOA-2,gb1,4,+17:46:07.3133,-34:38:14.6148,,266.5304720833333,-34.637393
MOA-2012-BLG-427,MOA-2,gb3,6,+17:56:48.5419,-33:21:07.1748,,269.20225791666667,-33.351993
MOA-2012-BLG-428,MOA-2,gb9,4,+17:57:00.1680,-29:37:41.8296,,269.25069999999994,-29.628286
MOA-2012-BLG-429,MOA-2,gb8,9,+18:02:46.5317,-30:37:03.6156,,270.69388208333334,-30.617671
MOA-2012-BLG-430,MOA-2,gb5,7,+17:57:00.2172,-29:37:42.1104,,269.250905,-29.628364
MOA-2012-BLG-431,MOA-2,gb12,3,+18:05:22.1846,-30:53:38.6232,,271.3424358333333,-30.894061999999998
MOA-2012-BLG-432,MOA-2,gb8,5,+17:59:14.5930,-31:44:28.0824,,269.8108041666666,-31.741134000000002
MOA-2012-BLG-433,MOA-2,gb4,7,+17:54:46.5874,-31:16:36.9624,,268.6941141666666,-31.276934
MOA-2012-BLG-434,MOA-2,gb7,6,+18:00:32.9942,-33:35:12.6492,,270.1374758333333,-33.586847000000006
MOA-2012-BLG-435,MOA-2,gb5,5,+17:53:50.5990,-30:04:28.3512,,268.46082916666666,-30.074542
MOA-2012-BLG-436,MOA-2,gb13,5,+18:05:35.4134,-29:57:49.7376,,271.3975558333333,-29.963815999999998
MOA-2012-BLG-437,MOA-2,gb19,6,+18:20:29.4278,-26:14:55.5324,,275.12261583333327,-26.248759
MOA-2012-BLG-438,MOA-2,gb5,4,+17:53:40.2127,-29:33:59.3568,,268.4175529166666,-29.566488
MOA-2012-BLG-439,MOA-2,gb17,1,+18:11:29.6698,-26:52:25.0356,,272.8736241666666,-26.873621
MOA-2012-BLG-440,MOA-2,gb17,3,+18:10:49.3414,-27:25:29.7012,CV,272.7055891666667,-27.424917
MOA-2012-BLG-441,MOA-2,gb18,7,+18:13:53.7562,-26:07:54.9300,,273.4739841666666,-26.131925
MOA-2012-BLG-442,MOA-2,gb3,4,+17:52:06.9007,-33:14:05.7876,,268.0287529166667,-33.234941
MOA-2012-BLG-443,MOA-2,gb5,4,+17:52:30.2746,-29:42:14.4216,,268.1261441666667,-29.704006
MOA-2012-BLG-444,MOA-2,gb5,7,+17:55:08.2678,-29:26:42.3492,,268.7844491666666,-29.445097
MOA-2012-BLG-445,MOA-2,gb20,9,+18:19:00.1154,-23:33:14.5044,,274.75048083333326,-23.554029
MOA-2012-BLG-446,MOA-2,gb9,2,+17:57:29.9921,-28:55:40.2420,,269.3749670833333,-28.927845
MOA-2012-BLG-447,MOA-2,gb9,4,+17:59:14.7610,-29:39:39.7368,,269.8115041666666,-29.661037999999998
MOA-2012-BLG-448,MOA-2,gb2,1,+17:53:42.6259,-33:46:24.4200,,268.42760791666666,-33.77345
MOA-2012-BLG-449,MOA-2,gb5,6,+17:55:28.9735,-29:51:14.4792,,268.87072291666664,-29.854022
MOA-2012-BLG-450,MOA-2,gb13,3,+18:04:41.8471,-29:16:34.0752,,271.1743629166666,-29.276132
MOA-2012-BLG-451,MOA-2,gb5,6,+17:56:02.2315,-29:50:26.4768,,269.00929791666664,-29.840688
MOA-2012-BLG-452,MOA-2,gb9,9,+18:01:59.4230,-28:50:33.1440,,270.49759583333326,-28.84254
MOA-2012-BLG-453,MOA-2,gb5,7,+17:54:50.3318,-29:43:38.9496,,268.70971583333323,-29.727486
MOA-2012-BLG-454,MOA-2,gb15,8,+18:08:31.0896,-25:36:00.7416,,272.12953999999996,-25.600206
MOA-2012-BLG-455,MOA-2,gb5,5,+17:53:12.5172,-29:52:44.6160,,268.30215499999997,-29.87906
MOA-2012-BLG-456,MOA-2,gb18,3,+18:09:28.2240,-25:41:47.4900,,272.3676,-25.696525
MOA-2012-BLG-457,MOA-2,gb14,1,+18:03:43.7578,-26:39:54.7452,,270.9323241666666,-26.665207
MOA-2012-BLG-458,MOA-2,gb16,3,+18:10:47.5735,-29:04:59.6532,,272.6982229166667,-29.083237
MOA-2012-BLG-459,MOA-2,gb6,6,+17:54:30.2825,-28:11:56.5908,,268.6261770833333,-28.199053
