Name,MOA phase,Field,Chip,RA,Dec,Remarks,RA_deg,Dec_deg
MOA-2013-BLG-226,MOA-2,gb5,9,+17:55:04.85,-28:53:18.12,microlensing/cv,268.7702083333333,-28.888366666666666
MOA-2013-BLG-227,MOA-2,gb4,8,+17:54:10.38,-31:00:09.17,,268.54324999999994,-31.002547222222223
MOA-2013-BLG-228,MOA-2,gb17,4,+18:11:10.20,-27:52:16.37,,272.7925,-27.87121388888889
MOA-2013-BLG-229,MOA-2,gb7,7,+18:00:30.08,-33:13:54.66,microlensing/cv,270.12533333333334,-33.23185
MOA-2013-BLG-230,MOA-2,gb9,1,+17:59:50.16,-28:33:05.44,microlensing/cv,269.959,-28.55151111111111
MOA-2013-BLG-231,MOA-2,gb7,10,+18:02:19.34,-31:55:34.03,cv,270.5805833333333,-31.926119444444446
MOA-2013-BLG-232,MOA-2,gb1,4,+17:45:19.51,-34:25:47.81,,266.33129166666663,-34.42994722222222
MOA-2013-BLG-233,MOA-2,gb5,1,+17:51:26.67,-28:30:39.00,,267.861125,-28.510833333333334
MOA-2013-BLG-234,MOA-2,gb5,4,+17:52:11.81,-29:37:31.35,,268.0492083333333,-29.625375000000002
MOA-2013-BLG-235,MOA-2,gb5,5,+17:53:19.22,-29:52:12.43,,268.33008333333333,-29.870119444444445
MOA-2013-BLG-236,MOA-2,gb8,9,+18:02:06.49,-30:31:18.63,,270.5270416666666,-30.521841666666667
MOA-2013-BLG-237,MOA-2,gb13,3,+18:02:58.47,-29:12:24.04,,270.74362499999995,-29.206677777777777
MOA-2013-BLG-238,MOA-2,gb14,9,+18:07:15.68,-27:17:28.86,,271.8153333333333,-27.29135
MOA-2013-BLG-239,MOA-2,gb10,2,+17:59:29.07,-26:59:27.78,,269.871125,-26.99105
MOA-2013-BLG-240,MOA-2,gb2,10,+17:55:45.24,-33:54:47.31,,268.93850000000003,-33.91314166666667
MOA-2013-BLG-241,MOA-2,gb15,5,+18:04:32.76,-26:17:52.30,,271.13649999999996,-26.297861111111114
MOA-2013-BLG-242,MOA-2,gb17,6,+18:12:58.90,-28:03:36.93,,273.2454166666666,-28.060258333333334
MOA-2013-BLG-243,MOA-2,gb17,7,+18:13:33.43,-27:54:19.74,,273.3892916666666,-27.905483333333333
MOA-2013-BLG-244,MOA-2,gb5,6,+17:56:28.61,-29:51:25.74,,269.1192083333333,-29.85715
MOA-2013-BLG-245,MOA-2,gb7,6,+18:02:03.92,-33:22:27.42,,270.5163333333333,-33.37428333333333
MOA-2013-BLG-246,MOA-2,gb16,10,+18:12:11.48,-28:34:19.47,,273.0478333333333,-28.572074999999998
MOA-2013-BLG-247,MOA-2,gb15,10,+18:08:48.17,-25:03:17.14,,272.2007083333333,-25.054761111111112
MOA-2013-BLG-248,MOA-2,gb3,10,+17:55:31.05,-31:56:29.84,,268.879375,-31.94162222222222
MOA-2013-BLG-249,MOA-2,gb10,3,+17:59:43.54,-27:28:16.61,,269.9314166666666,-27.471280555555555
MOA-2013-BLG-250,MOA-2,gb14,7,+18:06:14.71,-27:43:09.08,,271.56129166666665,-27.719188888888887
MOA-2013-BLG-251,MOA-2,gb8,3,+17:57:23.52,-31:01:00.57,,269.34799999999996,-31.016825
MOA-2013-BLG-252,MOA-2,gb17,1,+18:09:06.80,-26:55:04.44,,272.27833333333325,-26.9179
MOA-2013-BLG-253,MOA-2,gb16,3,+18:10:45.23,-29:19:50.56,microlensing/cv,272.6884583333333,-29.33071111111111
MOA-2013-BLG-254,MOA-2,gb5,4,+17:51:03.51,-29:32:27.70,cv,267.764625,-29.541027777777778
MOA-2013-BLG-255,MOA-2,gb9,6,+18:01:58.74,-30:04:07.31,,270.49474999999995,-30.068697222222223
MOA-2013-BLG-256,MOA-2,gb8,5,+17:58:57.56,-31:41:01.24,,269.73983333333325,-31.683677777777778
MOA-2013-BLG-257,MOA-2,gb5,7,+17:55:00.59,-29:34:15.68,microlensing/cv,268.7524583333333,-29.571022222222222
MOA-2013-BLG-258,MOA-2,gb5,7,+17:55:42.14,-29:44:28.46,,268.9255833333333,-29.74123888888889
MOA-2013-BLG-259,MOA-2,gb17,4,+18:09:12.44,-27:41:42.15,,272.30183333333326,-27.69504166666667
MOA-2013-BLG-260,MOA-2,gb5,5,+17:52:07.46,-29:50:45.72,,268.0310833333333,-29.84603333333333
MOA-2013-BLG-261,MOA-2,gb9,7,+18:01:10.18,-29:38:40.51,,270.2924166666666,-29.64458611111111
MOA-2013-BLG-262,MOA-2,gb16,1,+18:10:36.34,-28:32:12.86,cv,272.65141666666665,-28.536905555555556
MOA-2013-BLG-263,MOA-2,gb8,10,+18:01:59.09,-30:13:29.11,,270.49620833333324,-30.224752777777777
MOA-2013-BLG-264,MOA-2,gb15,3,+18:05:44.98,-25:46:18.49,,271.43741666666665,-25.771802777777776
MOA-2013-BLG-265,MOA-2,gb17,3,+18:09:23.34,-27:27:13.23,,272.3472499999999,-27.453675
MOA-2013-BLG-266,MOA-2,gb3,7,+17:56:19.00,-33:00:43.35,,269.07916666666665,-33.01204166666667
MOA-2013-BLG-267,MOA-2,gb5,3,+17:53:45.97,-29:06:16.72,,268.44154166666664,-29.104644444444446
MOA-2013-BLG-268,MOA-2,gb16,1,+18:11:01.90,-28:32:28.00,,272.75791666666663,-28.541111111111114
MOA-2013-BLG-269,MOA-2,gb16,8,+18:12:06.20,-29:13:26.28,,273.0258333333333,-29.223966666666666
MOA-2013-BLG-270,MOA-2,gb4,8,+17:57:06.45,-31:04:37.91,,269.27687499999996,-31.07719722222222
MOA-2013-BLG-271,MOA-2,gb5,2,+17:51:50.41,-28:57:20.28,,267.96004166666665,-28.95563333333333
MOA-2013-BLG-272,MOA-2,gb5,9,+17:55:23.78,-28:51:06.77,microlensing/cv,268.84908333333334,-28.851880555555557
MOA-2013-BLG-273,MOA-2,gb9,4,+17:58:24.83,-29:27:58.44,microlensing/cv,269.60345833333326,-29.46623333333333
MOA-2013-BLG-274,MOA-2,gb9,1,+17:59:49.59,-28:38:38.31,,269.956625,-28.643975
MOA-2013-BLG-275,MOA-2,gb4,3,+17:53:45.25,-30:55:47.70,,268.43854166666665,-30.929916666666667
MOA-2013-BLG-276,MOA-2,gb5,7,+17:56:39.23,-29:34:52.93,,269.1634583333333,-29.581369444444444
MOA-2013-BLG-277,MOA-2,gb14,6,+18:08:15.81,-28:19:19.16,microlensing/cv,272.06587499999995,-28.32198888888889
MOA-2013-BLG-278,MOA-2,gb21,5,+18:16:24.85,-22:32:54.21,,274.1035416666666,-22.548391666666667
MOA-2013-BLG-279,MOA-2,gb1,3,+17:44:36.54,-34:20:10.37,,266.15225,-34.33621388888889
MOA-2013-BLG-280,MOA-2,gb1,1,+17:46:55.45,-33:25:44.07,,266.7310416666666,-33.42890833333333
MOA-2013-BLG-281,MOA-2,gb17,8,+18:12:39.41,-27:29:58.03,,273.16420833333325,-27.49945277777778
MOA-2013-BLG-282,MOA-2,gb12,1,+18:05:36.90,-30:11:02.82,,271.40374999999995,-30.184116666666668
MOA-2013-BLG-283,MOA-2,gb4,3,+17:53:35.50,-31:06:17.34,,268.3979166666666,-31.104816666666668
MOA-2013-BLG-284,MOA-2,gb13,9,+18:06:42.12,-28:54:06.71,,271.6755,-28.901863888888887
MOA-2013-BLG-285,MOA-2,gb8,3,+17:57:06.39,-31:04:38.21,,269.2766249999999,-31.077280555555554
MOA-2013-BLG-286,MOA-2,gb2,6,+17:54:40.65,-35:04:26.44,,268.66937499999995,-35.07401111111111
MOA-2013-BLG-287,MOA-2,gb8,2,+17:59:43.55,-30:35:11.54,,269.93145833333335,-30.58653888888889
MOA-2013-BLG-288,MOA-2,gb8,8,+18:01:55.17,-30:51:07.35,microlensing/cv,270.47987499999994,-30.85204166666667
MOA-2013-BLG-289,MOA-2,gb4,6,+17:57:06.35,-31:33:40.91,,269.27645833333327,-31.561363888888888
MOA-2013-BLG-290,MOA-2,gb1,9,+17:50:14.07,-34:02:38.70,,267.55862499999995,-34.04408333333333
MOA-2013-BLG-291,MOA-2,gb14,1,+18:04:25.08,-26:40:28.00,microlensing/cv,271.1045,-26.674444444444447
MOA-2013-BLG-292,MOA-2,gb14,3,+18:04:35.97,-27:24:33.94,,271.149875,-27.409427777777776
MOA-2013-BLG-293,MOA-2,gb8,5,+17:57:06.32,-31:33:40.81,,269.2763333333333,-31.56133611111111
MOA-2013-BLG-294,MOA-2,gb9,9,+18:01:04.75,-28:50:50.37,,270.2697916666666,-28.847324999999998
MOA-2013-BLG-295,MOA-2,gb2,10,+17:56:23.70,-33:52:02.99,,269.09874999999994,-33.86749722222222
MOA-2013-BLG-296,MOA-2,gb14,4,+18:05:41.04,-27:54:40.50,,271.42099999999994,-27.91125
MOA-2013-BLG-297,MOA-2,gb1,8,+17:50:15.58,-34:06:22.76,,267.56491666666665,-34.106322222222225
MOA-2013-BLG-298,MOA-2,gb15,8,+18:08:51.98,-25:36:13.09,,272.2165833333333,-25.60363611111111
MOA-2013-BLG-299,MOA-2,gb14,7,+18:07:43.25,-27:48:50.29,,271.93020833333327,-27.813969444444446
MOA-2013-BLG-300,MOA-2,gb14,10,+18:08:26.79,-26:40:53.20,unknown,272.11162499999995,-26.681444444444445
MOA-2013-BLG-301,MOA-2,gb4,4,+17:52:30.12,-31:30:20.44,,268.1255,-31.505677777777777
MOA-2013-BLG-302,MOA-2,gb5,10,+17:56:52.91,-28:35:30.10,,269.2204583333333,-28.591694444444443
MOA-2013-BLG-303,MOA-2,gb4,7,+17:55:16.61,-31:29:52.97,microlensing/cv,268.81920833333334,-31.498047222222223
MOA-2013-BLG-304,MOA-2,gb3,4,+17:51:21.50,-33:09:50.58,,267.83958333333334,-33.164049999999996
MOA-2013-BLG-305,MOA-2,gb12,1,+18:03:39.52,-30:24:04.80,,270.9146666666667,-30.401333333333334
MOA-2013-BLG-306,MOA-2,gb12,6,+18:06:56.17,-31:39:27.47,,271.73404166666666,-31.657630555555553
MOA-2013-BLG-307,MOA-2,gb14,4,+18:03:10.28,-27:41:38.38,,270.7928333333333,-27.693994444444446
MOA-2013-BLG-308,MOA-2,gb9,1,+17:58:57.46,-28:29:37.14,,269.7394166666666,-28.493650000000002
MOA-2013-BLG-309,MOA-2,gb1,6,+17:50:35.03,-34:57:28.33,,267.6459583333333,-34.95786944444445
MOA-2013-BLG-310,MOA-2,gb1,8,+17:47:39.95,-34:07:51.98,,266.9164583333333,-34.13110555555556
MOA-2013-BLG-311,MOA-2,gb9,2,+17:58:24.19,-28:48:25.34,microlensing/cv,269.6007916666666,-28.80703888888889
MOA-2013-BLG-312,MOA-2,gb16,7,+18:13:37.85,-29:44:56.74,,273.40770833333323,-29.749094444444445
MOA-2013-BLG-313,MOA-2,gb10,9,+18:02:31.78,-27:01:02.57,,270.63241666666664,-27.017380555555555
MOA-2013-BLG-314,MOA-2,gb10,10,+18:02:09.64,-26:48:33.38,unknown,270.54016666666666,-26.809272222222223
MOA-2013-BLG-315,MOA-2,gb1,4,+17:44:28.77,-34:41:51.21,,266.119875,-34.69755833333333
MOA-2013-BLG-316,MOA-2,gb13,6,+18:08:26.25,-29:53:07.57,cv,272.10937499999994,-29.88543611111111
MOA-2013-BLG-317,MOA-2,gb16,5,+18:11:00.94,-29:49:13.12,microlensing/cv,272.75391666666667,-29.82031111111111
MOA-2013-BLG-318,MOA-2,gb17,5,+18:09:10.17,-28:08:47.70,,272.292375,-28.146583333333332
MOA-2013-BLG-319,MOA-2,gb5,5,+17:53:48.51,-29:50:38.48,,268.45212499999997,-29.844022222222222
MOA-2013-BLG-320,MOA-2,gb3,7,+17:55:43.75,-33:06:20.51,,268.9322916666667,-33.105697222222226
MOA-2013-BLG-321,MOA-2,gb3,5,+17:53:15.61,-33:29:04.64,,268.3150416666666,-33.48462222222222
MOA-2013-BLG-322,MOA-2,gb9,4,+17:58:11.19,-29:31:24.07,,269.54662499999995,-29.523352777777777
MOA-2013-BLG-323,MOA-2,gb5,8,+17:57:02.24,-29:06:43.59,,269.2593333333333,-29.112108333333335
MOA-2013-BLG-324,MOA-2,gb3,2,+17:52:06.95,-32:18:57.57,,268.0289583333333,-32.31599166666666
MOA-2013-BLG-325,MOA-2,gb4,7,+17:55:25.20,-31:22:44.79,,268.855,-31.379108333333335
MOA-2013-BLG-326,MOA-2,gb4,3,+17:52:43.62,-31:01:27.31,,268.18174999999997,-31.024252777777775
MOA-2013-BLG-327,MOA-2,gb5,4,+17:53:08.49,-29:35:00.48,,268.285375,-29.583466666666666
MOA-2013-BLG-328,MOA-2,gb5,3,+17:51:28.68,-29:18:50.75,,267.8695,-29.314097222222223
MOA-2013-BLG-329,MOA-2,gb9,2,+17:57:49.02,-28:44:32.02,,269.45424999999994,-28.742227777777778
MOA-2013-BLG-330,MOA-2,gb5,7,+17:55:37.45,-29:40:52.53,,268.9060416666666,-29.681258333333336
MOA-2013-BLG-331,MOA-2,gb5,7,+17:54:07.35,-29:40:54.56,,268.53062499999993,-29.681822222222223
MOA-2013-BLG-332,MOA-2,gb9,3,+17:57:02.10,-29:06:43.51,,269.25874999999996,-29.11208611111111
MOA-2013-BLG-333,MOA-2,gb14,9,+18:07:12.25,-27:02:27.73,,271.80104166666666,-27.04103611111111
MOA-2013-BLG-334,MOA-2,gb3,1,+17:51:54.89,-31:57:30.74,microlensing/cv,267.9787083333333,-31.95853888888889
MOA-2013-BLG-335,MOA-2,gb20,6,+18:18:07.85,-24:30:30.29,,274.5327083333333,-24.50841388888889
MOA-2013-BLG-336,MOA-2,gb5,8,+17:56:35.03,-29:19:16.13,,269.14595833333334,-29.321147222222223
MOA-2013-BLG-337,MOA-2,gb9,9,+18:00:55.94,-29:00:30.96,,270.2330833333333,-29.0086
MOA-2013-BLG-338,MOA-2,gb13,10,+18:06:50.29,-28:39:16.27,,271.70954166666667,-28.654519444444443
MOA-2013-BLG-339,MOA-2,gb17,7,+18:14:00.84,-27:48:26.20,cv,273.5035,-27.807277777777777
MOA-2013-BLG-340,MOA-2,gb2,3,+17:52:33.91,-34:24:30.14,,268.14129166666663,-34.40837222222222
MOA-2013-BLG-341,MOA-2,gb8,8,+18:02:28.36,-31:08:56.76,,270.6181666666667,-31.1491
MOA-2013-BLG-342,MOA-2,gb7,3,+17:58:09.96,-32:34:54.66,,269.5414999999999,-32.58185
MOA-2013-BLG-343,MOA-2,gb5,8,+17:55:28.45,-29:14:41.71,,268.8685416666666,-29.244919444444445
MOA-2013-BLG-344,MOA-2,gb5,9,+17:56:46.20,-28:49:42.56,,269.1925,-28.828488888888888
MOA-2013-BLG-345,MOA-2,gb4,4,+17:51:29.23,-31:22:02.51,moving,267.87179166666664,-31.36736388888889
MOA-2013-BLG-346,MOA-2,gb5,5,+17:51:47.61,-30:00:36.48,,267.94837499999994,-30.010133333333332
MOA-2013-BLG-347,MOA-2,gb1,5,+17:46:33.64,-34:54:57.76,,266.64016666666663,-34.916044444444445
MOA-2013-BLG-348,MOA-2,gb14,3,+18:04:54.43,-27:24:03.16,cv,271.2267916666666,-27.400877777777776
MOA-2013-BLG-349,MOA-2,gb5,7,+17:54:21.20,-29:36:59.77,,268.5883333333333,-29.61660277777778
MOA-2013-BLG-350,MOA-2,gb16,7,+18:13:28.25,-29:32:13.71,,273.36770833333327,-29.537141666666667
MOA-2013-BLG-351,MOA-2,gb9,4,+17:58:53.32,-29:38:53.46,,269.7221666666666,-29.648183333333332
MOA-2013-BLG-352,MOA-2,gb1,6,+17:50:35.20,-34:57:27.89,,267.64666666666665,-34.957747222222224
MOA-2013-BLG-353,MOA-2,gb1,2,+17:46:33.75,-33:50:26.41,,266.64062499999994,-33.840669444444444
MOA-2013-BLG-354,MOA-2,gb18,9,+18:14:13.50,-25:25:43.21,,273.55625,-25.428669444444445
MOA-2013-BLG-355,MOA-2,gb4,2,+17:51:33.52,-30:39:04.62,,267.88966666666664,-30.651283333333332
MOA-2013-BLG-356,MOA-2,gb17,1,+18:10:20.36,-26:46:02.23,,272.58483333333334,-26.767286111111112
MOA-2013-BLG-357,MOA-2,gb3,7,+17:54:48.76,-32:56:20.79,,268.7031666666666,-32.93910833333333
MOA-2013-BLG-358,MOA-2,gb6,6,+17:55:56.70,-28:20:12.08,,268.98625,-28.336688888888887
MOA-2013-BLG-359,MOA-2,gb13,8,+18:07:13.63,-29:18:19.35,,271.80679166666664,-29.305375
MOA-2013-BLG-360,MOA-2,gb2,2,+17:51:34.20,-34:16:42.43,microlensing/cv,267.8925,-34.27845277777778
MOA-2013-BLG-361,MOA-2,gb6,6,+17:56:09.91,-28:09:39.38,,269.04129166666667,-28.160938888888886
MOA-2013-BLG-362,MOA-2,gb5,4,+17:52:12.89,-29:26:07.07,cv,268.0537083333333,-29.43529722222222
MOA-2013-BLG-363,MOA-2,gb10,9,+18:01:13.13,-27:09:46.06,,270.3047083333333,-27.162794444444444
MOA-2013-BLG-364,MOA-2,gb3,3,+17:51:54.48,-32:35:10.52,,267.97700000000003,-32.58625555555556
MOA-2013-BLG-365,MOA-2,gb5,2,+17:53:44.45,-28:48:45.97,,268.43520833333326,-28.812769444444445
MOA-2013-BLG-366,MOA-2,gb9,9,+18:02:44.27,-29:00:46.50,microlensing/cv,270.68445833333334,-29.012916666666666
MOA-2013-BLG-367,MOA-2,gb2,9,+17:54:39.13,-34:11:34.88,unknown,268.66304166666663,-34.19302222222222
MOA-2013-BLG-368,MOA-2,gb11,8,+18:08:42.08,-32:37:29.00,cv,272.17533333333324,-32.624722222222225
MOA-2013-BLG-369,MOA-2,gb17,3,+18:09:42.57,-27:34:54.13,,272.427375,-27.581702777777778
MOA-2013-BLG-370,MOA-2,gb13,5,+18:03:12.48,-30:03:50.30,,270.802,-30.063972222222223
MOA-2013-BLG-371,MOA-2,gb9,7,+18:01:02.82,-29:36:02.37,microlensing/cv,270.26174999999995,-29.600658333333335
MOA-2013-BLG-372,MOA-2,gb10,4,+17:59:00.96,-27:56:13.76,,269.754,-27.937155555555556
MOA-2013-BLG-373,MOA-2,gb12,2,+18:03:25.84,-30:44:29.87,,270.8576666666666,-30.741630555555556
MOA-2013-BLG-374,MOA-2,gb15,4,+18:05:09.99,-26:03:07.55,,271.29162499999995,-26.052097222222223
MOA-2013-BLG-375,MOA-2,gb16,6,+18:13:04.22,-29:59:39.21,,273.2675833333333,-29.994225
MOA-2013-BLG-376,MOA-2,gb5,5,+17:53:32.47,-30:03:37.48,,268.3852916666666,-30.06041111111111
MOA-2013-BLG-377,MOA-2,gb9,9,+18:01:59.03,-28:44:57.86,,270.49595833333325,-28.749405555555555
MOA-2013-BLG-378,MOA-2,gb16,9,+18:12:36.19,-28:57:32.64,,273.1507916666666,-28.959066666666665
MOA-2013-BLG-379,MOA-2,gb10,7,+18:00:51.37,-27:51:19.49,,270.2140416666666,-27.85541388888889
MOA-2013-BLG-380,MOA-2,gb10,9,+18:02:53.30,-27:01:15.00,,270.72208333333333,-27.020833333333332
MOA-2013-BLG-381,MOA-2,gb4,2,+17:53:51.49,-30:38:17.11,,268.46454166666666,-30.63808611111111
MOA-2013-BLG-382,MOA-2,gb5,2,+17:52:27.66,-28:45:44.28,,268.11524999999995,-28.7623
MOA-2013-BLG-383,MOA-2,gb2,8,+17:54:34.39,-34:35:25.70,cv,268.6432916666666,-34.590472222222225
MOA-2013-BLG-384,MOA-2,gb2,10,+17:55:25.17,-33:49:10.80,microlensing/cv,268.854875,-33.81966666666667
MOA-2013-BLG-385,MOA-2,gb4,3,+17:53:48.90,-30:57:35.86,,268.45374999999996,-30.95996111111111
MOA-2013-BLG-386,MOA-2,gb5,9,+17:54:21.82,-29:00:25.74,,268.59091666666666,-29.00715
MOA-2013-BLG-387,MOA-2,gb9,4,+17:59:36.41,-29:40:52.15,,269.9017083333333,-29.68115277777778
MOA-2013-BLG-388,MOA-2,gb10,3,+17:58:22.67,-27:27:07.20,,269.5944583333333,-27.451999999999998
MOA-2013-BLG-389,MOA-2,gb5,6,+17:54:36.13,-29:50:06.90,,268.65054166666664,-29.83525
MOA-2013-BLG-390,MOA-2,gb14,7,+18:08:41.04,-27:59:07.25,,272.17099999999994,-27.985347222222224
MOA-2013-BLG-391,MOA-2,gb4,7,+17:55:35.86,-31:11:58.39,,268.89941666666664,-31.19955277777778
MOA-2013-BLG-392,MOA-2,gb5,1,+17:53:50.14,-28:40:36.22,,268.4589166666666,-28.676727777777778
MOA-2013-BLG-393,MOA-2,gb13,4,+18:05:26.80,-29:39:56.88,,271.3616666666666,-29.665799999999997
MOA-2013-BLG-394,MOA-2,gb4,8,+17:55:05.25,-31:03:20.37,,268.77187499999997,-31.055658333333334
MOA-2013-BLG-395,MOA-2,gb10,1,+17:58:24.65,-26:39:48.86,microlensing/cv,269.6027083333333,-26.66357222222222
MOA-2013-BLG-396,MOA-2,gb4,8,+17:55:51.04,-30:58:23.36,,268.9626666666667,-30.973155555555554
MOA-2013-BLG-397,MOA-2,gb9,4,+17:59:59.88,-29:44:06.54,microlensing/cv,269.9995,-29.73515
MOA-2013-BLG-398,MOA-2,gb5,1,+17:53:50.15,-28:40:36.25,,268.45895833333327,-28.67673611111111
MOA-2013-BLG-399,MOA-2,gb5,6,+17:55:27.32,-29:48:54.22,,268.86383333333333,-29.815061111111113
MOA-2013-BLG-400,MOA-2,gb5,3,+17:52:59.36,-29:05:56.69,,268.24733333333336,-29.099080555555556
MOA-2013-BLG-401,MOA-2,gb9,2,+17:58:24.19,-28:48:25.29,,269.6007916666666,-28.807025
MOA-2013-BLG-402,MOA-2,gb9,6,+18:03:00.14,-29:54:24.42,,270.7505833333333,-29.906783333333333
MOA-2013-BLG-403,MOA-2,gb9,6,+18:01:53.38,-29:55:59.45,,270.4724166666666,-29.933180555555555
MOA-2013-BLG-404,MOA-2,gb9,8,+18:00:31.98,-29:20:16.22,,270.13325,-29.33783888888889
MOA-2013-BLG-405,MOA-2,gb3,3,+17:50:53.90,-32:37:20.48,cv,267.72458333333327,-32.62235555555556
MOA-2013-BLG-406,MOA-2,gb2,3,+17:52:33.93,-34:24:30.09,,268.141375,-34.40835833333333
MOA-2013-BLG-407,MOA-2,gb2,7,+17:55:44.59,-34:42:41.94,,268.93579166666666,-34.711650000000006
MOA-2013-BLG-408,MOA-2,gb3,3,+17:53:58.14,-32:41:10.38,,268.49224999999996,-32.68621666666667
MOA-2013-BLG-409,MOA-2,gb3,5,+17:53:15.63,-33:29:04.39,,268.31512499999997,-33.48455277777778
MOA-2013-BLG-410,MOA-2,gb8,9,+18:02:29.45,-30:35:18.11,,270.6227083333333,-30.58836388888889
MOA-2013-BLG-411,MOA-2,gb4,5,+17:53:18.88,-31:32:18.22,,268.3286666666666,-31.538394444444446
MOA-2013-BLG-412,MOA-2,gb9,4,+17:58:00.09,-29:29:42.87,,269.50037499999996,-29.49524166666667
MOA-2013-BLG-413,MOA-2,gb9,4,+17:59:59.89,-29:44:06.50,,269.99954166666663,-29.73513888888889
MOA-2013-BLG-414,MOA-2,gb20,3,+18:15:10.37,-23:52:57.60,,273.7932083333333,-23.882666666666665
MOA-2013-BLG-415,MOA-2,gb19,3,+18:16:46.28,-25:29:07.90,,274.1928333333333,-25.48552777777778
MOA-2013-BLG-416,MOA-2,gb8,7,+18:00:39.57,-31:27:16.69,,270.16487499999994,-31.45463611111111
MOA-2013-BLG-417,MOA-2,gb5,2,+17:52:03.17,-28:43:52.48,,268.0132083333333,-28.731244444444442
MOA-2013-BLG-418,MOA-2,gb9,3,+17:59:36.45,-29:17:47.19,,269.90187499999996,-29.29644166666667
MOA-2013-BLG-419,MOA-2,gb16,6,+18:15:01.37,-29:56:10.91,,273.7557083333333,-29.936363888888888
MOA-2013-BLG-420,MOA-2,gb3,2,+17:52:21.41,-32:33:07.03,,268.0892083333333,-32.55195277777778
MOA-2013-BLG-421,MOA-2,gb12,3,+18:05:47.60,-31:03:49.52,,271.44833333333327,-31.063755555555556
MOA-2013-BLG-422,MOA-2,gb19,3,+18:15:33.56,-25:25:22.16,,273.88983333333334,-25.422822222222223
MOA-2013-BLG-423,MOA-2,gb18,2,+18:11:54.95,-25:23:11.78,,272.9789583333333,-25.386605555555555
MOA-2013-BLG-424,MOA-2,gb1,7,+17:47:43.20,-34:42:38.73,,266.93,-34.71075833333334
MOA-2013-BLG-425,MOA-2,gb14,6,+18:07:22.19,-28:06:10.11,,271.8424583333333,-28.102808333333336
MOA-2013-BLG-426,MOA-2,gb2,3,+17:51:08.78,-34:27:49.18,,267.78658333333334,-34.463661111111115
MOA-2013-BLG-427,MOA-2,gb4,7,+17:55:01.22,-31:18:32.99,,268.75508333333335,-31.30916388888889
MOA-2013-BLG-428,MOA-2,gb4,2,+17:51:06.16,-30:35:26.94,,267.77566666666667,-30.590816666666665
MOA-2013-BLG-429,MOA-2,gb12,9,+18:06:19.53,-30:39:45.81,,271.581375,-30.662725
MOA-2013-BLG-430,MOA-2,gb5,7,+17:55:33.88,-29:28:37.94,,268.8911666666666,-29.477205555555553
MOA-2013-BLG-431,MOA-2,gb13,5,+18:02:59.95,-29:54:24.11,,270.7497916666667,-29.90669722222222
MOA-2013-BLG-432,MOA-2,gb13,10,+18:06:42.82,-28:24:30.52,,271.67841666666664,-28.408477777777776
MOA-2013-BLG-433,MOA-2,gb4,1,+17:52:04.34,-30:22:56.92,,268.01808333333327,-30.38247777777778
MOA-2013-BLG-434,MOA-2,gb1,8,+17:47:48.63,-34:13:41.51,,266.952625,-34.22819722222222
MOA-2013-BLG-435,MOA-2,gb19,10,+18:19:38.85,-24:56:57.76,,274.91187499999995,-24.949377777777777
MOA-2013-BLG-436,MOA-2,gb7,2,+17:59:40.73,-32:26:51.71,,269.91970833333335,-32.44769722222222
MOA-2013-BLG-437,MOA-2,gb3,9,+17:54:04.72,-32:26:18.66,,268.51966666666664,-32.438516666666665
MOA-2013-BLG-438,MOA-2,gb2,4,+17:53:25.40,-34:43:43.88,,268.3558333333333,-34.728855555555555
MOA-2013-BLG-439,MOA-2,gb4,3,+17:51:41.01,-30:59:23.72,,267.920875,-30.989922222222223
MOA-2013-BLG-440,MOA-2,gb8,3,+17:58:11.53,-30:58:01.55,,269.54804166666656,-30.967097222222222
MOA-2013-BLG-441,MOA-2,gb5,1,+17:53:23.75,-28:36:05.67,,268.3489583333333,-28.601575
MOA-2013-BLG-442,MOA-2,gb5,6,+17:54:25.46,-29:52:24.02,,268.6060833333333,-29.873338888888888
MOA-2013-BLG-443,MOA-2,gb16,5,+18:09:48.94,-30:01:01.41,,272.4539166666666,-30.01705833333333
MOA-2013-BLG-444,MOA-2,gb2,9,+17:54:38.03,-34:00:52.15,,268.6584583333333,-34.01448611111111
MOA-2013-BLG-445,MOA-2,gb19,1,+18:17:44.41,-24:41:51.51,,274.4350416666667,-24.697641666666666
MOA-2013-BLG-446,MOA-2,gb21,8,+18:18:29.24,-21:58:14.40,microlensing/cv,274.6218333333333,-21.970666666666666
MOA-2013-BLG-447,MOA-2,gb10,9,+18:00:54.60,-26:59:39.49,,270.22749999999996,-26.99430277777778
MOA-2013-BLG-448,MOA-2,gb8,10,+18:00:53.02,-30:11:29.46,,270.22091666666665,-30.19151666666667
MOA-2013-BLG-449,MOA-2,gb9,6,+18:00:43.22,-30:02:15.87,,270.1800833333333,-30.03774166666667
MOA-2013-BLG-450,MOA-2,gb4,5,+17:52:45.08,-31:48:24.67,,268.18783333333334,-31.806852777777777
MOA-2013-BLG-451,MOA-2,gb5,7,+17:55:03.58,-29:43:10.34,,268.76491666666664,-29.719538888888888
MOA-2013-BLG-452,MOA-2,gb5,3,+17:52:04.76,-29:23:45.56,,268.0198333333333,-29.395988888888887
MOA-2013-BLG-453,MOA-2,gb9,8,+18:02:17.83,-29:24:27.42,,270.5742916666667,-29.407616666666666
