Name,MOA phase,Field,Chip,RA,Dec,Remarks,RA_deg,Dec_deg
MOA-2014-BLG-229,MOA-2,gb5,6,+17:56:47.04,-29:57:16.08,,269.19599999999997,-29.954466666666665
MOA-2014-BLG-230,MOA-2,gb1,7,+17:47:49.00,-34:32:43.29,,266.95416666666665,-34.54535833333333
MOA-2014-BLG-231,MOA-2,gb16,1,+18:10:15.56,-28:29:14.10,,272.5648333333333,-28.48725
MOA-2014-BLG-232,MOA-2,gb9,2,+17:57:06.55,-28:47:06.55,,269.2772916666666,-28.78515277777778
MOA-2014-BLG-233,MOA-2,gb3,5,+17:53:30.98,-33:32:43.60,,268.37908333333326,-33.54544444444444
MOA-2014-BLG-234,MOA-2,gb13,2,+18:05:50.40,-28:51:45.16,cv,271.4599999999999,-28.862544444444445
MOA-2014-BLG-235,MOA-2,gb1,10,+17:48:56.36,-33:41:58.88,,267.2348333333333,-33.699688888888886
MOA-2014-BLG-236,MOA-2,gb16,5,+18:11:51.19,-29:53:02.21,,272.96329166666663,-29.883947222222222
MOA-2014-BLG-237,MOA-2,gb14,3,+18:05:41.77,-27:20:45.90,,271.4240416666666,-27.346083333333333
MOA-2014-BLG-238,MOA-2,gb5,4,+17:52:54.44,-29:32:05.67,,268.2268333333333,-29.534908333333334
MOA-2014-BLG-239,MOA-2,gb4,6,+17:55:26.69,-31:35:05.87,,268.8612083333333,-31.584963888888886
MOA-2014-BLG-240,MOA-2,gb1,4,+17:47:16.18,-34:40:36.73,,266.81741666666665,-34.67686944444444
MOA-2014-BLG-241,MOA-2,gb13,5,+18:03:05.16,-29:50:02.03,,270.7715,-29.83389722222222
MOA-2014-BLG-242,MOA-2,gb3,10,+17:54:51.12,-31:55:40.43,,268.7129999999999,-31.927897222222224
MOA-2014-BLG-243,MOA-2,gb9,3,+17:58:45.37,-29:12:04.19,,269.68904166666664,-29.20116388888889
MOA-2014-BLG-244,MOA-2,gb19,7,+18:18:18.17,-25:48:06.66,,274.57570833333335,-25.80185
MOA-2014-BLG-245,MOA-2,gb15,6,+18:06:07.89,-26:17:21.26,,271.532875,-26.28923888888889
MOA-2014-BLG-246,MOA-2,gb18,3,+18:09:46.50,-25:48:25.82,,272.4437499999999,-25.807172222222224
MOA-2014-BLG-247,MOA-2,gb19,3,+18:16:39.81,-25:34:00.19,,274.16587499999997,-25.566719444444445
MOA-2014-BLG-248,MOA-2,gb9,7,+18:02:53.91,-29:28:19.41,,270.724625,-29.472058333333333
MOA-2014-BLG-249,MOA-2,gb9,7,+18:02:37.73,-29:35:41.97,,270.65720833333336,-29.594991666666665
MOA-2014-BLG-250,MOA-2,gb17,5,+18:11:46.28,-28:20:07.95,,272.94283333333334,-28.335541666666664
MOA-2014-BLG-251,MOA-2,gb9,4,+17:59:51.67,-29:26:24.96,cv,269.96529166666664,-29.440266666666666
MOA-2014-BLG-252,MOA-2,gb8,3,+17:58:01.21,-31:06:16.69,,269.5050416666666,-31.104636111111112
MOA-2014-BLG-253,MOA-2,gb5,4,+17:52:53.24,-29:43:58.93,,268.2218333333333,-29.733036111111108
MOA-2014-BLG-254,MOA-2,gb4,7,+17:56:48.78,-31:23:06.10,,269.20324999999997,-31.38502777777778
MOA-2014-BLG-255,MOA-2,gb3,3,+17:53:45.23,-32:49:27.40,,268.4384583333333,-32.82427777777778
MOA-2014-BLG-256,MOA-2,gb9,5,+17:58:59.00,-29:59:44.20,,269.7458333333333,-29.995611111111113
MOA-2014-BLG-257,MOA-2,gb14,2,+18:04:05.12,-27:07:40.72,,271.0213333333333,-27.12797777777778
MOA-2014-BLG-258,MOA-2,gb8,2,+17:58:52.97,-30:40:36.68,,269.7207083333333,-30.676855555555555
MOA-2014-BLG-259,MOA-2,gb4,2,+17:51:25.00,-30:48:08.69,,267.85416666666663,-30.80241388888889
MOA-2014-BLG-260,MOA-2,gb7,7,+18:01:45.96,-33:00:54.35,microlensing/cv,270.44149999999996,-33.015097222222224
MOA-2014-BLG-261,MOA-2,gb13,8,+18:06:19.41,-29:20:25.14,,271.580875,-29.340316666666666
MOA-2014-BLG-262,MOA-2,gb10,4,+17:58:18.75,-27:49:16.21,,269.57812499999994,-27.821169444444443
MOA-2014-BLG-263,MOA-2,gb17,9,+18:12:59.42,-27:03:45.30,,273.24758333333324,-27.062583333333333
MOA-2014-BLG-264,MOA-2,gb4,6,+17:56:48.84,-31:43:38.99,,269.20349999999996,-31.72749722222222
MOA-2014-BLG-265,MOA-2,gb4,8,+17:55:32.74,-30:50:01.62,,268.88641666666666,-30.833783333333333
MOA-2014-BLG-266,MOA-2,gb14,2,+18:03:47.79,-27:13:21.63,,270.949125,-27.222675
MOA-2014-BLG-267,MOA-2,gb5,9,+17:56:11.91,-29:01:12.97,,269.049625,-29.020269444444445
MOA-2014-BLG-268,MOA-2,gb9,10,+18:01:34.79,-28:38:32.59,,270.39495833333325,-28.64238611111111
MOA-2014-BLG-269,MOA-2,gb4,10,+17:56:09.87,-30:08:41.29,,269.04112499999997,-30.144802777777777
MOA-2014-BLG-270,MOA-2,gb9,9,+18:01:21.41,-28:46:48.33,microlensing/cv,270.33920833333326,-28.780091666666667
MOA-2014-BLG-271,MOA-2,gb3,3,+17:51:44.45,-32:40:12.77,,267.9352083333333,-32.67021388888889
MOA-2014-BLG-272,MOA-2,gb22,7,+18:37:34.17,-24:20:57.53,,279.39237499999996,-24.349313888888886
MOA-2014-BLG-273,MOA-2,gb5,10,+17:56:37.61,-28:30:55.67,,269.1567083333333,-28.51546388888889
MOA-2014-BLG-274,MOA-2,gb13,1,+18:04:04.36,-28:40:37.93,,271.0181666666666,-28.67720277777778
MOA-2014-BLG-275,MOA-2,gb5,10,+17:55:54.18,-28:28:19.75,,268.97574999999995,-28.472152777777776
MOA-2014-BLG-276,MOA-2,gb4,3,+17:52:38.11,-30:58:58.24,,268.1587916666666,-30.982844444444442
MOA-2014-BLG-277,MOA-2,gb14,3,+18:03:56.62,-27:32:28.74,,270.98591666666664,-27.541316666666667
MOA-2014-BLG-278,MOA-2,gb10,9,+18:01:03.63,-27:05:23.67,,270.26512499999995,-27.089908333333334
MOA-2014-BLG-279,MOA-2,gb3,3,+17:51:18.74,-32:38:15.86,,267.8280833333333,-32.63773888888889
MOA-2014-BLG-280,MOA-2,gb1,9,+17:50:43.93,-33:54:20.56,,267.6830416666666,-33.90571111111111
MOA-2014-BLG-281,MOA-2,gb10,5,+17:59:24.78,-28:05:19.60,,269.85325,-28.088777777777775
MOA-2014-BLG-282,MOA-2,gb14,9,+18:06:07.57,-27:05:32.46,,271.53154166666667,-27.09235
MOA-2014-BLG-283,MOA-2,gb9,5,+17:58:31.07,-30:06:03.41,,269.6294583333333,-30.100947222222224
MOA-2014-BLG-284,MOA-2,gb10,10,+18:01:18.42,-26:41:27.63,microlensing/cv,270.32674999999995,-26.691008333333333
MOA-2014-BLG-285,MOA-2,gb10,7,+18:01:42.95,-27:55:56.30,,270.4289583333333,-27.93230555555556
MOA-2014-BLG-286,MOA-2,gb13,7,+18:06:22.38,-29:31:33.87,,271.59325,-29.526075
MOA-2014-BLG-287,MOA-2,gb17,7,+18:12:21.49,-27:55:42.02,microlensing/cv,273.08954166666666,-27.92833888888889
MOA-2014-BLG-288,MOA-2,gb13,4,+18:03:56.23,-29:42:13.00,,270.98429166666665,-29.703611111111112
MOA-2014-BLG-289,MOA-2,gb3,7,+17:54:59.19,-33:01:41.61,microlensing/cv,268.74662499999994,-33.028225
MOA-2014-BLG-290,MOA-2,gb19,6,+18:20:33.79,-26:13:35.40,,275.14079166666664,-26.226499999999998
MOA-2014-BLG-291,MOA-2,gb5,7,+17:55:40.84,-29:30:20.30,,268.92016666666666,-29.50563888888889
MOA-2014-BLG-292,MOA-2,gb14,3,+18:04:59.94,-27:37:16.89,,271.24974999999995,-27.621358333333333
MOA-2014-BLG-293,MOA-2,gb13,6,+18:06:11.36,-30:02:04.69,microlensing/cv,271.5473333333333,-30.034636111111112
MOA-2014-BLG-294,MOA-2,gb13,4,+18:04:03.93,-29:45:10.61,,271.016375,-29.75294722222222
MOA-2014-BLG-295,MOA-2,gb3,10,+17:55:11.25,-31:56:38.84,microlensing/cv,268.796875,-31.944122222222223
MOA-2014-BLG-296,MOA-2,gb9,1,+17:59:33.36,-28:29:32.46,,269.88899999999995,-28.492350000000002
MOA-2014-BLG-297,MOA-2,gb2,2,+17:51:43.93,-34:11:04.19,microlensing/cv,267.93304166666667,-34.18449722222222
MOA-2014-BLG-298,MOA-2,gb22,4,+18:36:08.63,-24:14:33.52,unknown,279.0359583333333,-24.242644444444444
MOA-2014-BLG-299,MOA-2,gb3,1,+17:51:54.26,-31:54:09.57,,267.97608333333335,-31.90265833333333
MOA-2014-BLG-300,MOA-2,gb14,9,+18:08:52.96,-27:16:03.23,,272.22066666666666,-27.267563888888887
MOA-2014-BLG-301,MOA-2,gb1,2,+17:46:18.67,-34:02:55.86,,266.57779166666666,-34.04885
MOA-2014-BLG-302,MOA-2,gb10,8,+18:00:55.22,-27:32:44.96,,270.23008333333325,-27.545822222222224
MOA-2014-BLG-303,MOA-2,gb10,9,+18:01:31.53,-27:13:03.18,,270.38137499999993,-27.21755
MOA-2014-BLG-304,MOA-2,gb15,8,+18:06:47.23,-25:39:23.81,,271.6967916666667,-25.656613888888888
MOA-2014-BLG-305,MOA-2,gb8,1,+17:59:21.21,-30:16:46.39,,269.838375,-30.279552777777777
MOA-2014-BLG-306,MOA-2,gb3,9,+17:55:31.86,-32:24:32.13,,268.88275,-32.408924999999996
MOA-2014-BLG-307,MOA-2,gb9,10,+18:02:29.20,-28:23:45.90,,270.62166666666667,-28.396083333333333
MOA-2014-BLG-308,MOA-2,gb3,7,+17:56:17.29,-33:12:49.58,,269.0720416666666,-33.213772222222225
MOA-2014-BLG-309,MOA-2,gb19,3,+18:17:12.63,-25:39:28.29,microlensing/cv,274.302625,-25.657858333333333
MOA-2014-BLG-310,MOA-2,gb9,1,+17:57:40.14,-28:40:04.48,,269.41724999999997,-28.667911111111113
MOA-2014-BLG-311,MOA-2,gb5,6,+17:55:14.12,-29:53:23.55,,268.8088333333333,-29.889875
MOA-2014-BLG-312,MOA-2,gb5,10,+17:56:12.41,-28:40:54.56,,269.0517083333333,-28.681822222222223
MOA-2014-BLG-313,MOA-2,gb4,6,+17:55:37.75,-31:37:08.53,microlensing/cv,268.90729166666665,-31.61903611111111
MOA-2014-BLG-314,MOA-2,gb3,2,+17:51:12.22,-32:23:20.29,unknown,267.8009166666667,-32.38896944444444
MOA-2014-BLG-315,MOA-2,gb3,4,+17:51:51.18,-33:13:48.31,,267.96324999999996,-33.23008611111111
MOA-2014-BLG-316,MOA-2,gb14,3,+18:03:07.17,-27:36:54.17,,270.77987499999995,-27.615047222222223
MOA-2014-BLG-317,MOA-2,gb17,7,+18:13:35.76,-27:57:09.15,microlensing/cv,273.39899999999994,-27.952541666666665
MOA-2014-BLG-318,MOA-2,gb14,9,+18:07:26.81,-27:02:29.10,microlensing/cv,271.8617083333333,-27.041416666666667
MOA-2014-BLG-319,MOA-2,gb15,6,+18:08:46.92,-26:32:26.92,,272.1954999999999,-26.54081111111111
MOA-2014-BLG-320,MOA-2,gb15,5,+18:05:42.20,-26:33:48.91,,271.4258333333333,-26.56358611111111
MOA-2014-BLG-321,MOA-2,gb5,8,+17:54:47.61,-29:15:29.95,,268.69837499999994,-29.258319444444446
MOA-2014-BLG-322,MOA-2,gb13,4,+18:03:41.80,-29:38:43.93,,270.9241666666667,-29.64553611111111
MOA-2014-BLG-323,MOA-2,gb5,8,+17:56:41.89,-29:20:18.16,,269.17454166666664,-29.338377777777776
MOA-2014-BLG-324,MOA-2,gb3,3,+17:53:17.96,-32:35:57.66,,268.3248333333333,-32.59935
MOA-2014-BLG-325,MOA-2,gb20,2,+18:17:16.20,-23:23:14.24,,274.3175,-23.38728888888889
MOA-2014-BLG-326,MOA-2,gb19,3,+18:16:53.59,-25:31:31.04,,274.2232916666666,-25.525288888888888
MOA-2014-BLG-327,MOA-2,gb18,6,+18:13:38.62,-26:21:23.94,,273.4109166666666,-26.356650000000002
MOA-2014-BLG-328,MOA-2,gb5,7,+17:54:16.71,-29:28:38.46,,268.569625,-29.477349999999998
MOA-2014-BLG-329,MOA-2,gb10,9,+18:01:15.39,-27:15:00.83,microlensing/cv,270.31412499999993,-27.250230555555557
MOA-2014-BLG-330,MOA-2,gb5,5,+17:53:02.86,-30:02:55.28,microlensing/cv,268.26191666666665,-30.04868888888889
MOA-2014-BLG-331,MOA-2,gb5,7,+17:54:40.11,-29:31:23.18,,268.66712499999994,-29.523105555555556
MOA-2014-BLG-332,MOA-2,gb4,2,+17:52:25.71,-30:41:24.49,,268.10712499999994,-30.690136111111112
MOA-2014-BLG-333,MOA-2,gb10,4,+17:59:02.42,-27:49:31.25,,269.7600833333333,-27.825347222222224
MOA-2014-BLG-334,MOA-2,gb20,6,+18:18:24.52,-24:20:26.42,,274.6021666666667,-24.34067222222222
MOA-2014-BLG-335,MOA-2,gb5,7,+17:55:41.38,-29:37:32.86,unknown,268.92241666666666,-29.625794444444445
MOA-2014-BLG-336,MOA-2,gb13,4,+18:05:55.54,-29:40:56.06,,271.48141666666663,-29.68223888888889
MOA-2014-BLG-337,MOA-2,gb10,4,+17:58:58.68,-27:48:29.39,microlensing/cv,269.74449999999996,-27.80816388888889
MOA-2014-BLG-338,MOA-2,gb14,2,+18:03:30.24,-27:02:13.03,,270.876,-27.03695277777778
MOA-2014-BLG-339,MOA-2,gb14,5,+18:05:46.36,-28:07:03.72,microlensing/cv,271.4431666666666,-28.1177
MOA-2014-BLG-340,MOA-2,gb5,6,+17:55:23.85,-29:55:24.10,,268.849375,-29.923361111111113
MOA-2014-BLG-341,MOA-2,gb8,2,+17:58:21.82,-30:45:13.02,,269.5909166666666,-30.753616666666666
MOA-2014-BLG-342,MOA-2,gb5,2,+17:53:31.28,-29:00:25.60,cv,268.3803333333333,-29.00711111111111
MOA-2014-BLG-343,MOA-2,gb4,4,+17:52:30.04,-31:19:23.46,,268.12516666666664,-31.323183333333333
MOA-2014-BLG-344,MOA-2,gb1,8,+17:49:27.92,-34:20:22.31,,267.3663333333333,-34.339530555555555
MOA-2014-BLG-345,MOA-2,gb10,6,+18:01:25.35,-28:05:52.73,microlensing/cv,270.3556249999999,-28.097980555555555
MOA-2014-BLG-346,MOA-2,gb4,2,+17:53:19.65,-30:33:33.86,microlensing/cv,268.33187499999997,-30.559405555555557
MOA-2014-BLG-347,MOA-2,gb14,10,+18:06:32.26,-26:45:13.18,,271.63441666666665,-26.75366111111111
MOA-2014-BLG-348,MOA-2,gb1,2,+17:46:01.83,-33:50:35.04,,266.50762499999996,-33.84306666666667
MOA-2014-BLG-349,MOA-2,gb4,3,+17:52:10.61,-31:07:35.31,,268.0442083333333,-31.126475
MOA-2014-BLG-350,MOA-2,gb5,3,+17:51:36.31,-29:12:30.26,,267.9012916666667,-29.208405555555554
MOA-2014-BLG-351,MOA-2,gb15,7,+18:08:26.46,-26:12:44.47,,272.11024999999995,-26.212352777777777
MOA-2014-BLG-352,MOA-2,gb20,7,+18:18:55.39,-24:10:08.21,microlensing/cv,274.7307916666667,-24.168947222222222
MOA-2014-BLG-353,MOA-2,gb9,3,+17:58:52.96,-29:16:00.22,,269.7206666666666,-29.266727777777778
MOA-2014-BLG-354,MOA-2,gb9,3,+17:57:26.60,-29:18:40.64,microlensing/cv,269.3608333333333,-29.31128888888889
MOA-2014-BLG-355,MOA-2,gb4,8,+17:54:07.66,-30:59:46.68,unknown,268.5319166666666,-30.9963
MOA-2014-BLG-356,MOA-2,gb10,10,+18:02:43.34,-26:54:48.74,,270.6805833333333,-26.913538888888887
MOA-2014-BLG-357,MOA-2,gb5,8,+17:55:04.51,-29:11:14.60,,268.7687916666667,-29.18738888888889
MOA-2014-BLG-358,MOA-2,gb13,6,+18:06:33.17,-29:52:34.56,,271.63820833333335,-29.876266666666666
MOA-2014-BLG-359,MOA-2,gb7,10,+18:01:08.63,-32:03:36.26,,270.28595833333327,-32.06007222222222
MOA-2014-BLG-360,MOA-2,gb4,8,+17:54:05.37,-30:50:54.80,,268.52237499999995,-30.848555555555553
MOA-2014-BLG-361,MOA-2,gb9,1,+17:57:13.59,-28:40:25.10,,269.306625,-28.673638888888892
MOA-2014-BLG-362,MOA-2,gb5,6,+17:56:03.40,-30:04:46.34,,269.01416666666665,-30.079538888888887
MOA-2014-BLG-363,MOA-2,gb3,7,+17:57:00.17,-33:07:35.96,unknown,269.2507083333333,-33.12665555555556
MOA-2014-BLG-364,MOA-2,gb10,5,+17:57:14.36,-28:07:28.77,,269.30983333333324,-28.124658333333333
MOA-2014-BLG-365,MOA-2,gb13,3,+18:03:31.92,-29:20:48.59,,270.883,-29.346830555555556
MOA-2014-BLG-366,MOA-2,gb13,4,+18:05:26.64,-29:38:33.40,,271.36099999999993,-29.642611111111112
MOA-2014-BLG-367,MOA-2,gb5,10,+17:56:18.90,-28:32:21.65,,269.07874999999996,-28.539347222222222
MOA-2014-BLG-368,MOA-2,gb13,10,+18:08:36.24,-28:39:56.58,,272.15099999999995,-28.665716666666665
MOA-2014-BLG-369,MOA-2,gb3,7,+17:54:59.61,-32:56:25.58,,268.74837499999995,-32.940438888888885
MOA-2014-BLG-370,MOA-2,gb10,8,+18:00:18.78,-27:26:12.22,,270.07824999999997,-27.43672777777778
MOA-2014-BLG-371,MOA-2,gb10,7,+18:01:58.28,-27:41:30.38,,270.49283333333324,-27.691772222222223
MOA-2014-BLG-372,MOA-2,gb5,8,+17:54:08.98,-29:05:18.42,,268.5374166666666,-29.088449999999998
MOA-2014-BLG-373,MOA-2,gb9,10,+18:01:05.00,-28:34:45.98,,270.2708333333333,-28.579438888888888
MOA-2014-BLG-374,MOA-2,gb16,7,+18:12:56.01,-29:28:18.47,,273.23337499999997,-29.47179722222222
MOA-2014-BLG-375,MOA-2,gb4,9,+17:55:22.85,-30:42:54.35,,268.8452083333333,-30.715097222222223
MOA-2014-BLG-376,MOA-2,gb4,10,+17:55:48.32,-30:13:04.29,,268.9513333333333,-30.217858333333332
MOA-2014-BLG-377,MOA-2,gb16,10,+18:14:50.32,-28:33:10.43,,273.70966666666664,-28.552897222222224
MOA-2014-BLG-378,MOA-2,gb17,1,+18:11:29.12,-26:46:47.62,,272.8713333333333,-26.779894444444444
MOA-2014-BLG-379,MOA-2,gb1,3,+17:47:09.48,-34:18:10.88,,266.7895,-34.30302222222222
MOA-2014-BLG-380,MOA-2,gb9,4,+17:58:36.86,-29:39:39.89,,269.6535833333333,-29.661080555555554
MOA-2014-BLG-381,MOA-2,gb2,4,+17:52:44.35,-34:59:21.86,microlensing/cv,268.1847916666666,-34.98940555555556
MOA-2014-BLG-382,MOA-2,gb11,10,+18:07:28.49,-31:53:17.05,,271.8687083333333,-31.888069444444444
MOA-2014-BLG-383,MOA-2,gb3,3,+17:52:20.41,-32:49:36.50,,268.0850416666666,-32.82680555555556
MOA-2014-BLG-384,MOA-2,gb15,4,+18:05:50.78,-26:06:55.74,,271.4615833333333,-26.115483333333334
MOA-2014-BLG-385,MOA-2,gb5,8,+17:54:39.07,-29:23:19.79,microlensing/cv,268.66279166666664,-29.388830555555554
MOA-2014-BLG-386,MOA-2,gb18,1,+18:10:12.61,-25:01:26.95,,272.5525416666667,-25.024152777777775
MOA-2014-BLG-387,MOA-2,gb15,6,+18:08:46.68,-26:20:02.43,,272.19449999999995,-26.334008333333333
MOA-2014-BLG-388,MOA-2,gb17,4,+18:09:55.66,-27:42:21.52,,272.4819166666666,-27.705977777777775
MOA-2014-BLG-389,MOA-2,gb14,5,+18:03:34.85,-28:03:24.39,,270.8952083333333,-28.056775000000002
MOA-2014-BLG-390,MOA-2,gb1,1,+17:45:38.56,-33:33:09.41,,266.4106666666666,-33.552613888888885
MOA-2014-BLG-391,MOA-2,gb5,10,+17:54:36.48,-28:25:09.13,,268.65199999999993,-28.41920277777778
MOA-2014-BLG-392,MOA-2,gb9,1,+17:58:25.54,-28:40:33.11,,269.60641666666663,-28.67586388888889
MOA-2014-BLG-393,MOA-2,gb5,5,+17:53:15.17,-29:49:19.69,,268.3132083333333,-29.82213611111111
MOA-2014-BLG-394,MOA-2,gb5,4,+17:53:00.42,-29:30:03.56,,268.25174999999996,-29.500988888888887
MOA-2014-BLG-395,MOA-2,gb14,3,+18:05:43.38,-27:37:34.85,,271.43074999999993,-27.626347222222222
MOA-2014-BLG-396,MOA-2,gb3,6,+17:55:25.63,-33:28:06.93,,268.85679166666665,-33.46859166666667
MOA-2014-BLG-397,MOA-2,gb14,3,+18:05:12.68,-27:28:09.90,microlensing/cv,271.3028333333333,-27.469416666666664
MOA-2014-BLG-398,MOA-2,gb9,2,+17:57:05.02,-28:47:60.00,,269.2709166666666,-28.8
MOA-2014-BLG-399,MOA-2,gb12,5,+18:03:55.15,-31:44:13.60,,270.97979166666664,-31.737111111111112
MOA-2014-BLG-400,MOA-2,gb14,5,+18:05:52.39,-28:12:20.16,,271.4682916666666,-28.2056
MOA-2014-BLG-401,MOA-2,gb6,7,+17:56:41.56,-27:51:02.66,,269.1731666666666,-27.85073888888889
MOA-2014-BLG-402,MOA-2,gb14,8,+18:07:13.38,-27:29:59.45,,271.80574999999993,-27.499847222222222
MOA-2014-BLG-403,MOA-2,gb3,8,+17:55:39.80,-32:47:59.80,,268.9158333333333,-32.79994444444444
MOA-2014-BLG-404,MOA-2,gb14,9,+18:06:51.81,-27:14:00.29,,271.71587500000004,-27.23341388888889
MOA-2014-BLG-405,MOA-2,gb13,8,+18:06:33.31,-29:18:40.95,,271.63879166666663,-29.311375
MOA-2014-BLG-406,MOA-2,gb9,3,+17:57:20.65,-29:16:19.94,unknown,269.33604166666663,-29.272205555555555
MOA-2014-BLG-407,MOA-2,gb14,2,+18:03:59.46,-27:10:05.32,,270.99775,-27.168144444444447
MOA-2014-BLG-408,MOA-2,gb14,3,+18:03:40.92,-27:22:58.06,,270.9205,-27.382794444444446
MOA-2014-BLG-409,MOA-2,gb8,1,+17:59:20.34,-30:10:39.97,,269.83475,-30.177769444444447
MOA-2014-BLG-410,MOA-2,gb1,9,+17:48:35.16,-33:45:45.84,,267.1465,-33.76273333333334
MOA-2014-BLG-411,MOA-2,gb7,10,+18:01:26.69,-31:53:15.70,,270.36120833333325,-31.887694444444445
MOA-2014-BLG-412,MOA-2,gb10,3,+17:59:46.46,-27:20:54.53,,269.9435833333333,-27.348480555555554
MOA-2014-BLG-413,MOA-2,gb14,8,+18:07:11.99,-27:21:47.42,,271.79995833333334,-27.363172222222225
MOA-2014-BLG-414,MOA-2,gb13,6,+18:06:41.92,-30:02:51.64,,271.67466666666667,-30.04767777777778
MOA-2014-BLG-415,MOA-2,gb19,1,+18:17:38.47,-24:53:04.67,,274.41029166666664,-24.884630555555557
MOA-2014-BLG-416,MOA-2,gb8,3,+17:57:40.70,-31:05:17.27,,269.41958333333326,-31.088130555555555
MOA-2014-BLG-417,MOA-2,gb4,8,+17:56:07.56,-30:57:12.83,,269.03149999999994,-30.953563888888887
MOA-2014-BLG-418,MOA-2,gb3,7,+17:56:36.67,-33:13:32.45,,269.15279166666664,-33.225680555555556
MOA-2014-BLG-419,MOA-2,gb5,7,+17:56:50.43,-29:26:15.50,,269.21012499999995,-29.437638888888888
MOA-2014-BLG-420,MOA-2,gb9,8,+18:01:42.26,-29:07:37.19,,270.4260833333333,-29.126997222222222
MOA-2014-BLG-421,MOA-2,gb3,8,+17:56:45.92,-32:44:02.32,microlensing/cv,269.19133333333326,-32.73397777777778
MOA-2014-BLG-422,MOA-2,gb1,3,+17:47:19.16,-34:15:16.02,unknown,266.82983333333334,-34.25445
MOA-2014-BLG-423,MOA-2,gb9,1,+17:58:13.05,-28:40:11.78,,269.55437499999994,-28.66993888888889
MOA-2014-BLG-424,MOA-2,gb10,5,+17:58:20.07,-28:20:22.78,,269.5836249999999,-28.33966111111111
MOA-2014-BLG-425,MOA-2,gb4,4,+17:50:56.00,-31:19:38.98,,267.7333333333333,-31.327494444444444
MOA-2014-BLG-426,MOA-2,gb5,9,+17:54:14.11,-28:56:45.23,microlensing/cv,268.55879166666665,-28.94589722222222
MOA-2014-BLG-427,MOA-2,gb11,7,+18:08:22.29,-33:11:47.40,,272.09287499999994,-33.19649999999999
MOA-2014-BLG-428,MOA-2,gb5,7,+17:57:03.48,-29:45:15.44,,269.26449999999994,-29.75428888888889
MOA-2014-BLG-429,MOA-2,gb11,7,+18:08:09.81,-33:14:17.00,cv,272.04087499999997,-33.238055555555555
MOA-2014-BLG-430,MOA-2,gb10,9,+18:01:09.44,-27:13:39.50,,270.2893333333333,-27.227638888888887
MOA-2014-BLG-431,MOA-2,gb3,10,+17:55:42.31,-31:53:33.15,,268.92629166666666,-31.892541666666666
MOA-2014-BLG-432,MOA-2,gb4,2,+17:52:06.10,-30:44:31.69,,268.0254166666667,-30.74213611111111
MOA-2014-BLG-433,MOA-2,gb8,1,+17:57:43.12,-30:21:36.47,,269.4296666666666,-30.360130555555557
MOA-2014-BLG-434,MOA-2,gb4,5,+17:53:30.41,-31:49:25.91,microlensing/cv,268.3767083333333,-31.823863888888887
MOA-2014-BLG-435,MOA-2,gb5,7,+17:56:51.07,-29:27:46.49,,269.21279166666665,-29.462913888888888
MOA-2014-BLG-436,MOA-2,gb10,6,+18:01:58.46,-28:11:46.08,,270.4935833333333,-28.196133333333332
MOA-2014-BLG-437,MOA-2,gb5,8,+17:56:48.68,-29:05:03.98,,269.2028333333333,-29.084438888888887
MOA-2014-BLG-438,MOA-2,gb14,4,+18:04:44.74,-27:55:11.58,,271.1864166666666,-27.919883333333335
MOA-2014-BLG-439,MOA-2,gb15,1,+18:03:43.56,-25:02:05.50,microlensing/cv,270.93149999999997,-25.034861111111113
MOA-2014-BLG-440,MOA-2,gb17,3,+18:10:31.52,-27:34:33.60,,272.6313333333333,-27.576
MOA-2014-BLG-441,MOA-2,gb1,6,+17:49:58.62,-34:52:16.39,,267.49424999999997,-34.87121944444444
MOA-2014-BLG-442,MOA-2,gb14,9,+18:08:37.26,-27:01:48.49,microlensing/cv,272.15524999999997,-27.03013611111111
MOA-2014-BLG-443,MOA-2,gb14,5,+18:04:46.99,-28:17:46.57,,271.1957916666666,-28.296269444444444
MOA-2014-BLG-444,MOA-2,gb5,3,+17:53:53.01,-29:13:31.61,,268.4708749999999,-29.225447222222222
MOA-2014-BLG-445,MOA-2,gb5,7,+17:56:28.14,-29:38:33.49,,269.11724999999996,-29.64263611111111
MOA-2014-BLG-446,MOA-2,gb3,2,+17:52:23.67,-32:29:30.63,microlensing/cv,268.098625,-32.491841666666666
MOA-2014-BLG-447,MOA-2,gb15,7,+18:06:49.22,-26:08:18.76,,271.70508333333333,-26.138544444444445
MOA-2014-BLG-448,MOA-2,gb8,2,+17:58:30.98,-30:36:14.74,,269.62908333333326,-30.604094444444446
MOA-2014-BLG-449,MOA-2,gb9,1,+17:59:58.50,-28:32:46.37,,269.99375,-28.54621388888889
MOA-2014-BLG-450,MOA-2,gb9,3,+17:59:00.21,-29:20:27.84,unknown,269.75087499999995,-29.341066666666666
MOA-2014-BLG-451,MOA-2,gb5,6,+17:54:28.55,-29:54:06.27,microlensing/cv,268.6189583333333,-29.901741666666666
MOA-2014-BLG-452,MOA-2,gb7,10,+18:01:55.76,-32:10:28.83,,270.4823333333333,-32.174675
MOA-2014-BLG-453,MOA-2,gb13,8,+18:07:45.97,-29:09:20.14,,271.94154166666664,-29.155594444444443
MOA-2014-BLG-454,MOA-2,gb17,3,+18:11:20.01,-27:22:35.14,microlensing/cv,272.833375,-27.376427777777778
MOA-2014-BLG-455,MOA-2,gb18,6,+18:14:47.63,-26:24:39.23,,273.6984583333333,-26.41089722222222
